model,semantics,planning_scale,relevant_property,sharpness,category,empirical_proportion,model_proportion,condition_n,summary_type,signed_residual,abs_residual
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,both,blurred,three_adjectives,0.2891780011827321,0.39517322,1691,length,0.10599522064382122,0.10599522064382122
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,both,blurred,two_adjectives,0.6510940272028385,0.4987247,1691,length,-0.15236932818245275,0.15236932818245275
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,both,sharp,one_adjective,0.06816677696889478,0.10418514,1511,length,0.03601836465412539,0.03601836465412539
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,both,sharp,three_adjectives,0.27001985440105886,0.40253264,1511,length,0.13251278271823436,0.13251278271823436
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,both,sharp,two_adjectives,0.6618133686300463,0.4932822,1511,length,-0.16853116972410143,0.16853116972410143
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,first,blurred,one_adjective,0.3269230769230769,0.11194685,1664,length,-0.21497622590798598,0.21497622590798598
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,first,blurred,three_adjectives,0.2542067307692308,0.39046827,1664,length,0.13626153881733233,0.13626153881733233
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,first,blurred,two_adjectives,0.4188701923076923,0.4975849,1664,length,0.07871471689297604,0.07871471689297604
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,first,sharp,one_adjective,0.47148541114058357,0.12441562,1508,length,-0.3470697899791227,0.3470697899791227
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,first,sharp,three_adjectives,0.18899204244031828,0.3947956,1508,length,0.20580355415926058,0.20580355415926058
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,first,sharp,two_adjectives,0.3395225464190981,0.48078877,1508,length,0.14126622091870095,0.14126622091870095
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,second,blurred,one_adjective,0.6884185773074663,0.10383649,1701,length,-0.5845820856034791,0.5845820856034791
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,second,blurred,three_adjectives,0.0411522633744856,0.38320953,1701,length,0.3420572631643633,0.3420572631643633
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,second,blurred,two_adjectives,0.2704291593180482,0.51295394,1701,length,0.24252477773563225,0.24252477773563225
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,second,sharp,one_adjective,0.7452018530774321,0.091908686,1511,length,-0.6532931672144141,0.6532931672144141
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,second,sharp,three_adjectives,0.02382528127068167,0.40073386,1511,length,0.3769085770762574,0.3769085770762574
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,context_fixed,3.0,second,sharp,two_adjectives,0.23097286565188616,0.5073574,1511,length,0.27638455288525376,0.27638455288525376
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,blurred,colour_only,0.008870490833826138,0.22961809,1691,selection,0.2207475965771007,0.2207475965771007
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,blurred,redundant_form,0.9473684210526315,0.57468003,1691,selection,-0.3726883907067148,0.3726883907067148
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,blurred,size_colour,0.04139562389118865,0.16084892,1691,selection,0.11945329168574617,0.11945329168574617
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,blurred,size_only,0.002365464222353637,0.03485293,1691,selection,0.032487465190964994,0.032487465190964994
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,sharp,colour_only,0.033752481800132364,0.19658022,1511,selection,0.16282773448843424,0.16282773448843424
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,sharp,redundant_form,0.8696227663798809,0.57220596,1511,selection,-0.29741680562930106,0.29741680562930106
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,sharp,size_colour,0.09463931171409663,0.18960746,1511,selection,0.09496814461238805,0.09496814461238805
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,both,sharp,size_only,0.001985440105890139,0.041606322,1511,selection,0.03962088182499517,0.03962088182499517
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,blurred,colour_only,0.26802884615384615,0.22001426,1664,selection,-0.04801458693467653,0.04801458693467653
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,blurred,redundant_form,0.6448317307692307,0.53444266,1664,selection,-0.1103890675764817,0.1103890675764817
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,blurred,size_colour,0.04266826923076923,0.20221405,1664,selection,0.1595457780819673,0.1595457780819673
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,blurred,size_only,0.04447115384615385,0.043329,1664,selection,-0.0011421533731313868,0.0011421533731313868
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,sharp,colour_only,0.2592838196286472,0.17902735,1508,selection,-0.08025647087185706,0.08025647087185706
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,sharp,redundant_form,0.5245358090185677,0.54101,1508,selection,0.016474213144823446,0.016474213144823446
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,sharp,size_colour,0.03978779840848806,0.22887252,1508,selection,0.18908472430326578,0.18908472430326578
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,first,sharp,size_only,0.17639257294429708,0.051090084,1508,selection,-0.125302488927974,0.125302488927974
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,blurred,colour_only,0.22692533803644915,0.24313188,1701,selection,0.016206537955372136,0.016206537955372136
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,blurred,redundant_form,0.7724867724867724,0.6373884,1701,selection,-0.13509836430272093,0.13509836430272093
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,blurred,size_colour,0.0005878894767783657,0.09447081,1701,selection,0.09388291694307103,0.09388291694307103
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,blurred,size_only,0.0,0.025008893,1701,selection,0.02500889264047146,0.02500889264047146
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,sharp,colour_only,0.27663798808735934,0.21452606,1511,selection,-0.062111930844012175,0.062111930844012175
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,sharp,redundant_form,0.7213765718067505,0.6309267,1511,selection,-0.09044984355815433,0.09044984355815433
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,sharp,size_colour,0.001985440105890139,0.12230931,1511,selection,0.12032387211849799,0.12032387211849799
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,second,sharp,size_only,0.0,0.032237884,1511,selection,0.032237883657217026,0.032237883657217026
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,blurred,colour_only,0.008870490833826138,0.22961937,1691,selection,0.22074887807696336,0.22074887807696336
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,blurred,redundant_form,0.9473684210526315,0.57463855,1691,selection,-0.37272987553947845,0.37272987553947845
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,blurred,size_colour,0.04139562389118865,0.16088888,1691,selection,0.11949325660006807,0.11949325660006807
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,blurred,size_only,0.002365464222353637,0.03485315,1691,selection,0.0324876849830926,0.0324876849830926
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,sharp,colour_only,0.033752481800132364,0.19657987,1511,selection,0.16282739176172678,0.16282739176172678
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,sharp,redundant_form,0.8696227663798809,0.5722132,1511,selection,-0.29740959346728324,0.29740959346728324
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,sharp,size_colour,0.09463931171409663,0.18960065,1511,selection,0.09496133478172246,0.09496133478172246
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,both,sharp,size_only,0.001985440105890139,0.041606292,1511,selection,0.039620852022672785,0.039620852022672785
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,blurred,colour_only,0.26802884615384615,0.21990913,1664,selection,-0.048119714626899124,0.048119714626899124
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,blurred,redundant_form,0.6448317307692307,0.53445786,1664,selection,-0.11037386839206398,0.11037386839206398
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,blurred,size_colour,0.04266826923076923,0.20231543,1664,selection,0.15964716558273023,0.15964716558273023
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,blurred,size_only,0.04447115384615385,0.043317575,1664,selection,-0.0011535788384767695,0.0011535788384767695
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,sharp,colour_only,0.2592838196286472,0.1789955,1508,selection,-0.08028831465332831,0.08028831465332831
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,sharp,redundant_form,0.5245358090185677,0.5404199,1508,selection,0.015884067556902304,0.015884067556902304
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,sharp,size_colour,0.03978779840848806,0.22949786,1508,selection,0.1897100664339268,0.1897100664339268
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,first,sharp,size_only,0.17639257294429708,0.05108672,1508,selection,-0.1253058528651135,0.1253058528651135
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,blurred,colour_only,0.22692533803644915,0.24313171,1701,selection,0.016206374042599003,0.016206374042599003
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,blurred,redundant_form,0.7724867724867724,0.637395,1701,selection,-0.13509174818715086,0.13509174818715086
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,blurred,size_colour,0.0005878894767783657,0.094464384,1701,selection,0.09387649454259649,0.09387649454259649
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,blurred,size_only,0.0,0.02500885,1701,selection,0.025008849799633026,0.025008849799633026
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,sharp,colour_only,0.27663798808735934,0.2145272,1511,selection,-0.06211078345460025,0.06211078345460025
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,sharp,redundant_form,0.7213765718067505,0.6309713,1511,selection,-0.09040525928386234,0.09040525928386234
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,sharp,size_colour,0.001985440105890139,0.12226375,1511,selection,0.1202783118181478,0.1202783118181478
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,second,sharp,size_only,0.0,0.03223769,1511,selection,0.032237689942121506,0.032237689942121506
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,blurred,colour_only,0.008870490833826138,0.22961809,1691,selection,0.2207475965771007,0.2207475965771007
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,blurred,redundant_form,0.9473684210526315,0.57468003,1691,selection,-0.3726883907067148,0.3726883907067148
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,blurred,size_colour,0.04139562389118865,0.16084892,1691,selection,0.11945329168574617,0.11945329168574617
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,blurred,size_only,0.002365464222353637,0.03485293,1691,selection,0.032487465190964994,0.032487465190964994
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,sharp,colour_only,0.033752481800132364,0.19658022,1511,selection,0.16282773448843424,0.16282773448843424
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,sharp,redundant_form,0.8696227663798809,0.57220596,1511,selection,-0.29741680562930106,0.29741680562930106
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,sharp,size_colour,0.09463931171409663,0.18960746,1511,selection,0.09496814461238805,0.09496814461238805
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,both,sharp,size_only,0.001985440105890139,0.041606322,1511,selection,0.03962088182499517,0.03962088182499517
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,blurred,colour_only,0.26802884615384615,0.22001426,1664,selection,-0.04801458693467653,0.04801458693467653
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,blurred,redundant_form,0.6448317307692307,0.53444266,1664,selection,-0.1103890675764817,0.1103890675764817
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,blurred,size_colour,0.04266826923076923,0.20221405,1664,selection,0.1595457780819673,0.1595457780819673
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,blurred,size_only,0.04447115384615385,0.043329,1664,selection,-0.0011421533731313868,0.0011421533731313868
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,sharp,colour_only,0.2592838196286472,0.17902735,1508,selection,-0.08025647087185706,0.08025647087185706
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,sharp,redundant_form,0.5245358090185677,0.54101,1508,selection,0.016474213144823446,0.016474213144823446
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,sharp,size_colour,0.03978779840848806,0.22887252,1508,selection,0.18908472430326578,0.18908472430326578
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,first,sharp,size_only,0.17639257294429708,0.051090084,1508,selection,-0.125302488927974,0.125302488927974
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,blurred,colour_only,0.22692533803644915,0.24313188,1701,selection,0.016206537955372136,0.016206537955372136
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,blurred,redundant_form,0.7724867724867724,0.6373884,1701,selection,-0.13509836430272093,0.13509836430272093
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,blurred,size_colour,0.0005878894767783657,0.09447081,1701,selection,0.09388291694307103,0.09388291694307103
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,blurred,size_only,0.0,0.025008893,1701,selection,0.02500889264047146,0.02500889264047146
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,sharp,colour_only,0.27663798808735934,0.21452606,1511,selection,-0.062111930844012175,0.062111930844012175
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,sharp,redundant_form,0.7213765718067505,0.6309267,1511,selection,-0.09044984355815433,0.09044984355815433
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,sharp,size_colour,0.001985440105890139,0.12230931,1511,selection,0.12032387211849799,0.12032387211849799
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,second,sharp,size_only,0.0,0.032237884,1511,selection,0.032237883657217026,0.032237883657217026
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,blurred,colour_only,0.008870490833826138,0.18413557,1691,selection,0.17526508028834337,0.17526508028834337
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,blurred,redundant_form,0.9473684210526315,0.56760806,1691,selection,-0.3797603626000253,0.3797603626000253
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,blurred,size_colour,0.04139562389118865,0.20321423,1691,selection,0.16181860426204012,0.16181860426204012
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,blurred,size_only,0.002365464222353637,0.045042105,1691,selection,0.04267664079673892,0.04267664079673892
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,sharp,colour_only,0.033752481800132364,0.15523277,1511,selection,0.12148029043096963,0.12148029043096963
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,sharp,redundant_form,0.8696227663798809,0.56716305,1511,selection,-0.30245971620516776,0.30245971620516776
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,sharp,size_colour,0.09463931171409663,0.22696173,1511,selection,0.13232242019660895,0.13232242019660895
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,both,sharp,size_only,0.001985440105890139,0.050642457,1511,selection,0.04865701675346006,0.04865701675346006
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,blurred,colour_only,0.26802884615384615,0.1784682,1664,selection,-0.08956064856969392,0.08956064856969392
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,blurred,redundant_form,0.6448317307692307,0.53304464,1664,selection,-0.11178709451968849,0.11178709451968849
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,blurred,size_colour,0.04266826923076923,0.2368441,1664,selection,0.19417582337672895,0.19417582337672895
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,blurred,size_only,0.04447115384615385,0.05164307,1664,selection,0.007171915987363227,0.007171915987363227
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,sharp,colour_only,0.2592838196286472,0.15071152,1508,selection,-0.10857229812233771,0.10857229812233771
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,sharp,redundant_form,0.5245358090185677,0.541435,1508,selection,0.01689919426207198,0.01689919426207198
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,sharp,size_colour,0.03978779840848806,0.25134882,1508,selection,0.21156102490045664,0.21156102490045664
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,first,sharp,size_only,0.17639257294429708,0.056504626,1508,selection,-0.11988794711722303,0.11988794711722303
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,blurred,colour_only,0.22692533803644915,0.21233179,1701,selection,-0.014593551284702022,0.014593551284702022
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,blurred,redundant_form,0.7724867724867724,0.6276789,1701,selection,-0.1448079013319873,0.1448079013319873
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,blurred,size_colour,0.0005878894767783657,0.12617874,1701,selection,0.12559085197829975,0.12559085197829975
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,blurred,size_only,0.0,0.0338106,1701,selection,0.03381060063838959,0.03381060063838959
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,sharp,colour_only,0.27663798808735934,0.17910157,1511,selection,-0.09753641664666263,0.09753641664666263
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,sharp,redundant_form,0.7213765718067505,0.6219554,1511,selection,-0.09942117706187747,0.09942117706187747
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,sharp,size_colour,0.001985440105890139,0.15718648,1511,selection,0.15520103827049841,0.15520103827049841
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,second,sharp,size_only,0.0,0.04175651,1511,selection,0.041756510734558105,0.041756510734558105
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,blurred,colour_only,0.008870490833826138,0.14241359,1691,selection,0.1335430955442714,0.1335430955442714
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,blurred,redundant_form,0.9473684210526315,0.5613732,1691,selection,-0.3859952468621103,0.3859952468621103
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,blurred,size_colour,0.04139562389118865,0.24199444,1691,selection,0.20059881666438387,0.20059881666438387
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,blurred,size_only,0.002365464222353637,0.054218765,1691,selection,0.05185330112584239,0.05185330112584239
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,sharp,colour_only,0.033752481800132364,0.120966926,1511,selection,0.0872144444169468,0.0872144444169468
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,sharp,redundant_form,0.8696227663798809,0.5628191,1511,selection,-0.30680364311175345,0.30680364311175345
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,sharp,size_colour,0.09463931171409663,0.25818118,1511,selection,0.16354187281616156,0.16354187281616156
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,both,sharp,size_only,0.001985440105890139,0.058032773,1511,selection,0.05604733332922567,0.05604733332922567
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,blurred,colour_only,0.26802884615384615,0.14382896,1664,selection,-0.12419988788091219,0.12419988788091219
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,blurred,redundant_form,0.6448317307692307,0.5317662,1664,selection,-0.11306555454547584,0.11306555454547584
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,blurred,size_colour,0.04266826923076923,0.2659815,1664,selection,0.2233132261496324,0.2233132261496324
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,blurred,size_only,0.04447115384615385,0.058423378,1664,selection,0.013952223727336295,0.013952223727336295
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,sharp,colour_only,0.2592838196286472,0.12826033,1508,selection,-0.13102349026291693,0.13102349026291693
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,sharp,redundant_form,0.5245358090185677,0.5412029,1508,selection,0.01666709377531661,0.01666709377531661
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,sharp,size_colour,0.03978779840848806,0.26981845,1508,selection,0.23003065657236216,0.23003065657236216
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,first,sharp,size_only,0.17639257294429708,0.060718358,1508,selection,-0.11567421538127828,0.11567421538127828
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,blurred,colour_only,0.22692533803644915,0.17722781,1701,selection,-0.049697528011234005,0.049697528011234005
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,blurred,redundant_form,0.7724867724867724,0.6182157,1701,selection,-0.15427109236439696,0.15427109236439696
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,blurred,size_colour,0.0005878894767783657,0.16147736,1701,selection,0.16088946767234577,0.16088946767234577
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,blurred,size_only,0.0,0.043079093,1701,selection,0.04307909309864044,0.04307909309864044
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,sharp,colour_only,0.27663798808735934,0.14211014,1511,selection,-0.13452784895581332,0.13452784895581332
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,sharp,redundant_form,0.7213765718067505,0.61363024,1511,selection,-0.10774633661159061,0.10774633661159061
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,sharp,size_colour,0.001985440105890139,0.19318153,1511,selection,0.1911960895352613,0.1911960895352613
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.5,second,sharp,size_only,0.0,0.051078096,1511,selection,0.05107809603214264,0.05107809603214264
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,blurred,colour_only,0.008870490833826138,0.083764955,1691,selection,0.07489446456759445,0.07489446456759445
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,blurred,redundant_form,0.9473684210526315,0.5520962,1691,selection,-0.39527223298424163,0.39527223298424163
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,blurred,size_colour,0.04139562389118865,0.2971817,1691,selection,0.2557860718085031,0.2557860718085031
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,blurred,size_only,0.002365464222353637,0.06695714,1691,selection,0.06459167425640232,0.06459167425640232
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,sharp,colour_only,0.033752481800132364,0.07542404,1511,selection,0.0416715560736126,0.0416715560736126
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,sharp,redundant_form,0.8696227663798809,0.555579,1511,selection,-0.3140437597079754,0.3140437597079754
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,sharp,size_colour,0.09463931171409663,0.3011655,1511,selection,0.20652617962844794,0.20652617962844794
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,both,sharp,size_only,0.001985440105890139,0.06783145,1511,selection,0.06584600910475363,0.06584600910475363
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,blurred,colour_only,0.26802884615384615,0.09610509,1664,selection,-0.1719237548800615,0.1719237548800615
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,blurred,redundant_form,0.6448317307692307,0.5288842,1664,selection,-0.11594755832965553,0.11594755832965553
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,blurred,size_colour,0.04266826923076923,0.3074074,1664,selection,0.2647391397219438,0.2647391397219438
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,blurred,size_only,0.04447115384615385,0.06760331,1664,selection,0.023132158586612113,0.023132158586612113
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,sharp,colour_only,0.2592838196286472,0.096984476,1508,selection,-0.16229934377758826,0.16229934377758826
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,sharp,redundant_form,0.5245358090185677,0.5390002,1508,selection,0.01446440412764205,0.01446440412764205
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,sharp,size_colour,0.03978779840848806,0.2974608,1508,selection,0.2576729960403645,0.2576729960403645
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,first,sharp,size_only,0.17639257294429708,0.066554435,1508,selection,-0.10983813834680486,0.10983813834680486
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,second,blurred,colour_only,0.22692533803644915,0.10916745,1701,selection,-0.11775788886013766,0.11775788886013766
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,second,blurred,redundant_form,0.7724867724867724,0.60128516,1701,selection,-0.17120161289891234,0.17120161289891234
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,second,blurred,size_colour,0.0005878894767783657,0.22980504,1701,selection,0.22921714790248646,0.22921714790248646
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,second,blurred,size_only,0.0,0.05974233,1701,selection,0.05974233150482178,0.05974233150482178
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,second,sharp,colour_only,0.27663798808735934,0.07866979,1511,selection,-0.19796820163411227,0.19796820163411227
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,second,sharp,redundant_form,0.7213765718067505,0.59964246,1511,selection,-0.12173411622890018,0.12173411622890018
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,second,sharp,size_colour,0.001985440105890139,0.25551134,1511,selection,0.25352590337326636,0.25352590337326636
