candidate,baseline,semantics,planning_scale,summary_type,relevant_property,sharpness,category,baseline_signed_residual,candidate_signed_residual,baseline_abs_residual,candidate_abs_residual,abs_residual_reduction
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,selection,first,sharp,size_colour,0.18908472430326578,0.29117748212434885,0.18908472430326578,0.29117748212434885,-0.10209275782108307
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,both,blurred,redundant_form,-0.3726883907067148,-0.41265121886604705,0.3726883907067148,0.41265121886604705,-0.039962828159332275
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,both,sharp,redundant_form,-0.29741680562930106,-0.33218848646121024,0.29741680562930106,0.33218848646121024,-0.03477168083190918
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,both,blurred,colour_only,0.2207475965771007,0.014613644212775157,0.2207475965771007,0.014613644212775157,0.20613395236432552
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,both,sharp,colour_only,0.16282773448843424,-0.011411658835225671,0.16282773448843424,0.011411658835225671,0.15141607565320858
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,overinformativeness,second,blurred,over_minimal_length,0.3102694255054032,0.584583232992891,0.3102694255054032,0.584583232992891,-0.27431380748748785
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,overinformativeness,second,sharp,over_minimal_length,0.4046934516835418,0.6532954843449799,0.4046934516835418,0.6532954843449799,-0.24860203266143804
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,second,blurred,colour_only,0.016206537955372136,-0.20907296461525698,0.016206537955372136,0.20907296461525698,-0.19286642665988485
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,second,sharp,colour_only,-0.062111930844012175,-0.26932056426686374,0.062111930844012175,0.26932056426686374,-0.20720863342285156
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,first,blurred,size_only,-0.0011421533731313868,0.035940190920462974,0.0011421533731313868,0.035940190920462974,-0.03479803754733159
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,first,sharp,size_only,-0.125302488927974,-0.09992900771392751,0.125302488927974,0.09992900771392751,0.02537348121404648
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,first,blurred,size_colour,0.1595457780819673,0.32988868539149946,0.1595457780819673,0.32988868539149946,-0.17034290730953217
principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,3.0,selection,first,sharp,size_colour,0.18908472430326578,0.3131563372574055,0.18908472430326578,0.3131563372574055,-0.12407161295413971
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,both,blurred,redundant_form,-0.37272987553947845,-0.37981168219917694,0.37272987553947845,0.37981168219917694,-0.007081806659698486
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,both,sharp,redundant_form,-0.29740959346728324,-0.3024505966945171,0.29740959346728324,0.3024505966945171,-0.005041003227233887
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,both,blurred,colour_only,0.22074887807696336,0.1752657061371135,0.22074887807696336,0.1752657061371135,0.045483171939849854
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,both,sharp,colour_only,0.16282739176172678,0.12147988809961739,0.16282739176172678,0.12147988809961739,0.04134750366210939
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,overinformativeness,second,blurred,over_minimal_length,0.31026936590075843,0.3561608296573197,0.31026936590075843,0.3561608296573197,-0.04589146375656128
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,overinformativeness,second,sharp,over_minimal_length,0.404691007893106,0.4542100103306976,0.404691007893106,0.4542100103306976,-0.04951900243759155
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,second,blurred,colour_only,0.016206374042599003,-0.014593074447543819,0.016206374042599003,0.014593074447543819,0.0016132995950551843
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,second,sharp,colour_only,-0.06211078345460025,-0.09753424107712833,0.06211078345460025,0.09753424107712833,-0.035423457622528076
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,first,blurred,size_only,-0.0011535788384767695,0.007111126700272925,0.0011535788384767695,0.007111126700272925,-0.005957547861796156
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,first,sharp,size_only,-0.1253058528651135,-0.11990737823141981,0.1253058528651135,0.11990737823141981,0.005398474633693695
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,first,blurred,size_colour,0.15964716558273023,0.1940814841252107,0.15964716558273023,0.1940814841252107,-0.03443431854248047
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.25,selection,first,sharp,size_colour,0.1897100664339268,0.21214929294206736,0.1897100664339268,0.21214929294206736,-0.022439226508140564
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,both,blurred,redundant_form,-0.37272987553947845,-0.3860559839951364,0.37272987553947845,0.3860559839951364,-0.013326108455657959
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,both,sharp,redundant_form,-0.29740959346728324,-0.3067926758571148,0.29740959346728324,0.3067926758571148,-0.009383082389831543
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,both,blurred,colour_only,0.22074887807696336,0.133543140247755,0.22074887807696336,0.133543140247755,0.08720573782920837
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,both,sharp,colour_only,0.16282739176172678,0.08721399738211098,0.16282739176172678,0.08721399738211098,0.0756133943796158
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,overinformativeness,second,blurred,over_minimal_length,0.31026936590075843,0.40292168676257484,0.31026936590075843,0.40292168676257484,-0.0926523208618164
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,overinformativeness,second,sharp,over_minimal_length,0.404691007893106,0.5014022262501923,0.404691007893106,0.5014022262501923,-0.09671121835708624
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,second,blurred,colour_only,0.016206374042599003,-0.049696291214854915,0.016206374042599003,0.049696291214854915,-0.03348991717225591
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,second,sharp,colour_only,-0.06211078345460025,-0.13452491342705813,0.06211078345460025,0.13452491342705813,-0.07241412997245789
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,first,blurred,size_only,-0.0011535788384767695,0.01386019788109339,0.0011535788384767695,0.01386019788109339,-0.012706619042616621
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,first,sharp,size_only,-0.1253058528651135,-0.11569942069543768,0.1253058528651135,0.11569942069543768,0.009606432169675827
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,first,blurred,size_colour,0.15964716558273023,0.22308368866260236,0.15964716558273023,0.22308368866260236,-0.06343652307987213
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.5,selection,first,sharp,size_colour,0.1897100664339268,0.23059880804636118,0.1897100664339268,0.23059880804636118,-0.04088874161243439
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,both,blurred,redundant_form,-0.37272987553947845,-0.39535186478966156,0.37272987553947845,0.39535186478966156,-0.022621989250183105
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,both,sharp,redundant_form,-0.29740959346728324,-0.31402927577929496,0.29740959346728324,0.31402927577929496,-0.01661968231201172
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,both,blurred,colour_only,0.22074887807696336,0.07489427830307953,0.22074887807696336,0.07489427830307953,0.14585459977388382
