relevant_property,sharpness,utterance_label,model_proportion,utterance_code,model,semantics,planning_scale,empirical_proportion,condition_n,signed_residual,abs_residual
first,blurred,F,0.0303473,10,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.014423076923076924,1664,0.01592422377031583,0.01592422377031583
first,blurred,FC,0.01514874,13,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.017427884615384616,1664,-0.0022791443535914793,0.0022791443535914793
first,blurred,FCD,0.0028299016,14,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.001201923076923077,1664,0.0016279785643116785,0.0016279785643116785
first,blurred,FD,0.0012601891,11,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0030048076923076925,1664,-0.001744618585619789,0.001744618585619789
first,blurred,FDC,0.004803143,12,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0018028846153846155,1664,0.0030002583606311907,0.0030002583606311907
first,sharp,C,0.17902735,5,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.2592838196286472,1508,-0.08025647087185706,0.08025647087185706
first,sharp,CD,0.009577886,6,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1508,0.009577886201441288,0.009577886201441288
first,sharp,CDF,0.044225704,7,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.015915119363395226,1508,0.028310584561499107,0.028310584561499107
first,sharp,CF,0.091878735,8,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.1319628647214854,1508,-0.04008413019246701,0.04008413019246701
first,sharp,CFD,0.024265705,9,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.000663129973474801,1508,0.0236025747030341,0.0236025747030341
first,sharp,D,0.051090084,0,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.17639257294429708,1508,-0.125302488927974,0.125302488927974
first,sharp,DC,0.21929464,1,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.03978779840848806,1508,0.17950683903314707,0.17950683903314707
first,sharp,DCF,0.22103634,2,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.15119363395225463,1508,0.06984271081436219,0.06984271081436219
first,sharp,DF,0.07799392,3,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.15185676392572944,1508,-0.07386284199017112,0.07386284199017112
first,sharp,DFC,0.04619159,4,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.01856763925729443,1508,0.027623952512162434,0.027623952512162434
first,sharp,F,0.0197112,10,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.03580901856763926,1508,-0.016097818419772057,0.016097818419772057
first,sharp,FC,0.008882608,13,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.014588859416445624,1508,-0.0057062511517609465,0.0057062511517609465
first,sharp,FCD,0.0016892792,14,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.000663129973474801,1508,0.0010261492456608411,0.0010261492456608411
first,sharp,FD,0.0010991197,11,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.001326259946949602,1508,-0.0002271402855737218,0.0002271402855737218
first,sharp,FDC,0.0040358133,12,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.001989389920424403,1508,0.0020464233478496656,0.0020464233478496656
second,blurred,C,0.24313188,5,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.22692533803644915,1701,0.016206537955372136,0.016206537955372136
second,blurred,CD,0.00834022,6,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1701,0.008340219967067242,0.008340219967067242
second,blurred,CDF,0.0387606,7,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.001763668430335097,1701,0.03699693031858725,0.03699693031858725
second,blurred,CF,0.18655644,8,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.23633156966490299,1701,-0.04977512609285861,0.04977512609285861
second,blurred,CFD,0.04410793,9,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0005878894767783657,1701,0.04352003939533009,0.04352003939533009
second,blurred,D,0.025008893,0,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1701,0.02500889264047146,0.02500889264047146
second,blurred,DC,0.08613059,1,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0005878894767783657,1701,0.08554269976997152,0.08554269976997152
second,blurred,DCF,0.08065011,2,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.027630805408583186,1701,0.05301930811442325,0.05301930811442325
second,blurred,DF,0.06837051,3,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.005291005291005291,1701,0.06307950832698711,0.06307950832698711
second,blurred,DFC,0.034261174,4,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.011169900058788948,1701,0.023091274441199607,0.023091274441199607
second,blurred,F,0.11000837,10,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.46149323927101704,1701,-0.35148487286505314,0.35148487286505314
second,blurred,FC,0.05404144,13,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.027630805408583186,1701,0.026410636121406057,0.026410636121406057
second,blurred,FCD,0.011109054,14,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1701,0.01110905408859253,0.01110905408859253
second,blurred,FD,0.0019078022,11,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0005878894767783657,1701,0.001319912710127972,0.001319912710127972
second,blurred,FDC,0.007614958,12,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1701,0.0076149581000208855,0.0076149581000208855
second,sharp,C,0.21452606,5,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.27663798808735934,1511,-0.062111930844012175,0.062111930844012175
second,sharp,CD,0.009844761,6,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0006618133686300463,1511,0.009182947973180181,0.009182947973180181
second,sharp,CDF,0.045887686,7,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.003970880211780278,1511,0.04191680610041836,0.04191680610041836
second,sharp,CF,0.14988402,8,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.19391131700860356,1511,-0.044027301686871995,0.044027301686871995
second,sharp,CFD,0.03596327,9,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1511,0.0359632708132267,0.0359632708132267
second,sharp,D,0.032237884,0,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1511,0.032237883657217026,0.032237883657217026
second,sharp,DC,0.11246455,1,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0013236267372600927,1511,0.1111409204200275,0.1111409204200275
second,sharp,DCF,0.108615376,2,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.009927200529450696,1511,0.09868817552578993,0.09868817552578993
second,sharp,DF,0.086557604,3,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.011250827266710787,1511,0.07530677710579059,0.07530677710579059
second,sharp,DFC,0.044988766,4,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.00727994705493051,1511,0.03770881925766867,0.03770881925766867
second,sharp,F,0.093744464,10,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.4685638649900728,1511,-0.3748194007714563,0.3748194007714563
second,sharp,FC,0.044625673,13,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.02382528127068167,1511,0.020800392172397326,0.020800392172397326
second,sharp,FCD,0.009414063,14,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1511,0.009414062835276127,0.009414062835276127
second,sharp,FD,0.0022303644,11,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,1511,0.002230364363640547,0.002230364363640547
second,sharp,FDC,0.009015462,12,principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0026472534745201853,1511,0.006368208886755964,0.006368208886755964
both,blurred,C,0.22961809,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.008870490833826138,1691,0.2207475965771007,0.2207475965771007
both,blurred,CD,0.010682796,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0035481963335304554,1691,0.007134599794563741,0.007134599794563741
both,blurred,CDF,0.04985749,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.03252513305736251,1691,0.01733235670732789,0.01733235670732789
both,blurred,CF,0.15462951,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.39503252513305737,1691,-0.2404030115117271,0.2404030115117271
both,blurred,CFD,0.040358424,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.004730928444707274,1691,0.03562749574199927,0.03562749574199927
both,blurred,D,0.03485293,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.002365464222353637,1691,0.032487465190964994,0.032487465190964994
both,blurred,DC,0.15016612,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.03784742755765819,1691,0.1123186965477953,0.1123186965477953
both,blurred,DCF,0.13580336,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.2253104671791839,1691,-0.08950711041248316,0.08950711041248316
both,blurred,DF,0.056648426,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.1732702542874039,1691,-0.11662182852951891,0.11662182852951891
both,blurred,DFC,0.032821786,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.02424600827912478,1691,0.008575777379473168,0.008575777379473168
both,blurred,F,0.058736585,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.04849201655824956,1691,0.01024456852237407,0.01024456852237407
both,blurred,FC,0.03310134,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.039621525724423415,1691,-0.00652018683124829,0.00652018683124829
both,blurred,FCD,0.0061281715,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0005913660555884093,1691,0.005536805403251961,0.005536805403251961
both,blurred,FD,0.0013597044,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0017740981667652277,1691,-0.0004143937505200056,0.0004143937505200056
both,blurred,FDC,0.0052352203,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0017740981667652277,1691,0.0034611221388563965,0.0034611221388563965
both,sharp,C,0.19658022,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.033752481800132364,1511,0.16282773448843424,0.16282773448843424
both,sharp,CD,0.010509571,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.003970880211780278,1511,0.006538690848758014,0.006538690848758014
both,sharp,CDF,0.049036916,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.02183984116479153,1511,0.027197075180566365,0.027197075180566365
both,sharp,CF,0.125252,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.3798808735936466,1511,-0.2546288800566974,0.2546288800566974
both,sharp,CFD,0.03294257,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0026472534745201853,1511,0.03029531727142479,0.03029531727142479
both,sharp,D,0.041606322,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.001985440105890139,1511,0.03962088182499517,0.03962088182499517
both,sharp,DC,0.17909789,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.09066843150231635,1511,0.08842945935156549,0.08842945935156549
both,sharp,DCF,0.16770683,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.21972203838517537,1511,-0.05201520609547963,0.05201520609547963
both,sharp,DF,0.06803101,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.1502316346790205,1511,-0.08220062166708814,0.08220062166708814
both,sharp,DFC,0.039995685,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.02316346790205162,1511,0.01683221731771309,0.01683221731771309
both,sharp,F,0.049864642,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.03242885506287227,1511,0.017435787259191177,0.017435787259191177
both,sharp,FC,0.027114158,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.036399735274652546,1511,-0.009285576778391903,0.009285576778391903
both,sharp,FCD,0.005110042,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.001985440105890139,1511,0.0031246020637999933,0.0031246020637999933
both,sharp,FD,0.0014640144,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0006618133686300463,1511,0.0008022010386172586,0.0008022010386172586
both,sharp,FDC,0.0056881146,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0006618133686300463,1511,0.0050263011887852005,0.0050263011887852005
first,blurred,C,0.22001426,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.26802884615384615,1664,-0.04801458693467653,0.04801458693467653
first,blurred,CD,0.011861501,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.001201923076923077,1664,0.010659578184668835,0.010659578184668835
first,blurred,CDF,0.055441063,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0234375,1664,0.03200356289744377,0.03200356289744377
first,blurred,CF,0.113115974,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.16346153846153846,1664,-0.050345564690920025,0.050345564690920025
first,blurred,CFD,0.029815681,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0006009615384615385,1664,0.029214719740244057,0.029214719740244057
first,blurred,D,0.043329,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.04447115384615385,1664,-0.0011421533731313868,0.0011421533731313868
first,blurred,DC,0.19035254,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.04146634615384615,1664,0.1488861980346533,0.1488861980346533
first,blurred,DCF,0.17683055,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.20432692307692307,1664,-0.027496378009135902,0.027496378009135902
first,blurred,DF,0.065916725,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.19230769230769232,1664,-0.126390967804652,0.126390967804652
first,blurred,DFC,0.038933415,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.02283653846153846,1664,0.016096876504329536,0.016096876504329536
first,blurred,F,0.0303473,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.014423076923076924,1664,0.01592422377031583,0.01592422377031583
first,blurred,FC,0.01514874,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.017427884615384616,1664,-0.0022791443535914793,0.0022791443535914793
first,blurred,FCD,0.0028299016,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.001201923076923077,1664,0.0016279785643116785,0.0016279785643116785
first,blurred,FD,0.0012601891,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0030048076923076925,1664,-0.001744618585619789,0.001744618585619789
first,blurred,FDC,0.004803143,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0018028846153846155,1664,0.0030002583606311907,0.0030002583606311907
first,sharp,C,0.17902735,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.2592838196286472,1508,-0.08025647087185706,0.08025647087185706
first,sharp,CD,0.009577886,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1508,0.009577886201441288,0.009577886201441288
first,sharp,CDF,0.044225704,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.015915119363395226,1508,0.028310584561499107,0.028310584561499107
first,sharp,CF,0.091878735,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.1319628647214854,1508,-0.04008413019246701,0.04008413019246701
first,sharp,CFD,0.024265705,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.000663129973474801,1508,0.0236025747030341,0.0236025747030341
first,sharp,D,0.051090084,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.17639257294429708,1508,-0.125302488927974,0.125302488927974
first,sharp,DC,0.21929464,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.03978779840848806,1508,0.17950683903314707,0.17950683903314707
first,sharp,DCF,0.22103634,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.15119363395225463,1508,0.06984271081436219,0.06984271081436219
first,sharp,DF,0.07799392,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.15185676392572944,1508,-0.07386284199017112,0.07386284199017112
first,sharp,DFC,0.04619159,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.01856763925729443,1508,0.027623952512162434,0.027623952512162434
first,sharp,F,0.0197112,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.03580901856763926,1508,-0.016097818419772057,0.016097818419772057
first,sharp,FC,0.008882608,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.014588859416445624,1508,-0.0057062511517609465,0.0057062511517609465
first,sharp,FCD,0.0016892792,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.000663129973474801,1508,0.0010261492456608411,0.0010261492456608411
first,sharp,FD,0.0010991197,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.001326259946949602,1508,-0.0002271402855737218,0.0002271402855737218
first,sharp,FDC,0.0040358133,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.001989389920424403,1508,0.0020464233478496656,0.0020464233478496656
second,blurred,C,0.24313188,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.22692533803644915,1701,0.016206537955372136,0.016206537955372136
second,blurred,CD,0.00834022,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1701,0.008340219967067242,0.008340219967067242
second,blurred,CDF,0.0387606,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.001763668430335097,1701,0.03699693031858725,0.03699693031858725
second,blurred,CF,0.18655644,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.23633156966490299,1701,-0.04977512609285861,0.04977512609285861
second,blurred,CFD,0.04410793,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0005878894767783657,1701,0.04352003939533009,0.04352003939533009
second,blurred,D,0.025008893,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1701,0.02500889264047146,0.02500889264047146
second,blurred,DC,0.08613059,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0005878894767783657,1701,0.08554269976997152,0.08554269976997152
second,blurred,DCF,0.08065011,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.027630805408583186,1701,0.05301930811442325,0.05301930811442325
second,blurred,DF,0.06837051,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.005291005291005291,1701,0.06307950832698711,0.06307950832698711
second,blurred,DFC,0.034261174,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.011169900058788948,1701,0.023091274441199607,0.023091274441199607
second,blurred,F,0.11000837,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.46149323927101704,1701,-0.35148487286505314,0.35148487286505314
second,blurred,FC,0.05404144,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.027630805408583186,1701,0.026410636121406057,0.026410636121406057
second,blurred,FCD,0.011109054,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1701,0.01110905408859253,0.01110905408859253
second,blurred,FD,0.0019078022,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0005878894767783657,1701,0.001319912710127972,0.001319912710127972
second,blurred,FDC,0.007614958,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1701,0.0076149581000208855,0.0076149581000208855
second,sharp,C,0.21452606,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.27663798808735934,1511,-0.062111930844012175,0.062111930844012175
second,sharp,CD,0.009844761,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0006618133686300463,1511,0.009182947973180181,0.009182947973180181
second,sharp,CDF,0.045887686,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.003970880211780278,1511,0.04191680610041836,0.04191680610041836
second,sharp,CF,0.14988402,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.19391131700860356,1511,-0.044027301686871995,0.044027301686871995
second,sharp,CFD,0.03596327,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1511,0.0359632708132267,0.0359632708132267
second,sharp,D,0.032237884,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1511,0.032237883657217026,0.032237883657217026
second,sharp,DC,0.11246455,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0013236267372600927,1511,0.1111409204200275,0.1111409204200275
second,sharp,DCF,0.108615376,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.009927200529450696,1511,0.09868817552578993,0.09868817552578993
second,sharp,DF,0.086557604,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.011250827266710787,1511,0.07530677710579059,0.07530677710579059
second,sharp,DFC,0.044988766,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.00727994705493051,1511,0.03770881925766867,0.03770881925766867
second,sharp,F,0.093744464,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.4685638649900728,1511,-0.3748194007714563,0.3748194007714563
second,sharp,FC,0.044625673,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.02382528127068167,1511,0.020800392172397326,0.020800392172397326
second,sharp,FCD,0.009414063,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1511,0.009414062835276127,0.009414062835276127
second,sharp,FD,0.0022303644,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0,1511,0.002230364363640547,0.002230364363640547
second,sharp,FDC,0.009015462,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.0,0.0026472534745201853,1511,0.006368208886755964,0.006368208886755964
both,blurred,C,0.18413557,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.008870490833826138,1691,0.17526508028834337,0.17526508028834337
both,blurred,CD,0.0077379285,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.0035481963335304554,1691,0.004189732202258796,0.004189732202258796
both,blurred,CDF,0.035907514,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.03252513305736251,1691,0.003382381335967112,0.003382381335967112
both,blurred,CF,0.13070399,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.39503252513305737,1691,-0.2643285394419868,0.2643285394419868
both,blurred,CFD,0.034148674,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.004730928444707274,1691,0.02941774601355803,0.02941774601355803
both,blurred,D,0.045042105,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.002365464222353637,1691,0.04267664079673892,0.04267664079673892
both,blurred,DC,0.1954763,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.03784742755765819,1691,0.1576288660061846,0.1576288660061846
both,blurred,DCF,0.17636345,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.2253104671791839,1691,-0.04894701391017908,0.04894701391017908
both,blurred,DF,0.07167293,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.1732702542874039,1691,-0.10159732297388918,0.10159732297388918
both,blurred,DFC,0.041541025,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.02424600827912478,1691,0.017295016763409096,0.017295016763409096
both,blurred,F,0.043302227,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.04849201655824956,1691,-0.005189789746602141,0.005189789746602141
both,blurred,FC,0.024564233,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.039621525724423415,1691,-0.015057293047202117,0.015057293047202117
both,blurred,FCD,0.0045620343,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.0005913660555884093,1691,0.003970668216069058,0.003970668216069058
both,blurred,FD,0.0010315517,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.0017740981667652277,1691,-0.0007425464238389877,0.0007425464238389877
both,blurred,FDC,0.003810442,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.0017740981667652277,1691,0.0020363438860163544,0.0020363438860163544
both,sharp,C,0.15523277,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.033752481800132364,1511,0.12148029043096963,0.12148029043096963
both,sharp,CD,0.007228646,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.003970880211780278,1511,0.0032577657499513945,0.0032577657499513945
both,sharp,CDF,0.033495024,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.02183984116479153,1511,0.011655182681834752,0.011655182681834752
both,sharp,CF,0.10722626,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.3798808735936466,1511,-0.2726546135872188,0.2726546135872188
both,sharp,CFD,0.02822456,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.0026472534745201853,1511,0.0255773060262933,0.0255773060262933
both,sharp,D,0.050642457,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.001985440105890139,1511,0.04865701675346006,0.04865701675346006
both,sharp,DC,0.21973309,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.09066843150231635,1511,0.12906465770628656,0.12906465770628656
both,sharp,DCF,0.20515302,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.21972203838517537,1511,-0.014569020149015094,0.014569020149015094
both,sharp,DF,0.080769315,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.1502316346790205,1511,-0.06946231931704389,0.06946231931704389
both,sharp,DFC,0.047485795,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,0.25,0.02316346790205162,1511,0.024322326969993896,0.024322326969993896
