semantics,summary_type,relevant_property,sharpness,category,global_proportion,incremental_proportion,global_model,incremental_model,delta_incremental_minus_global,abs_delta_incremental_global
context_updating,order,second,blurred,colour_initial_multi,0.1196473368279674,0.1967262955476414,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.077078958719674,0.077078958719674
context_updating,order,both,blurred,form_initial_multi,0.12723757505684438,0.05388949825225489,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.07334807680458949,0.07334807680458949
context_updating,order,both,sharp,form_initial_multi,0.1130982523995081,0.04554189052892122,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.06755636187058689,0.06755636187058689
context_updating,order,first,sharp,size_initial_multi,0.6967452954859964,0.7637196929612886,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.06697439747529221,0.06697439747529221
context_updating,order,second,sharp,colour_initial_multi,0.10628558336014646,0.17175660500496032,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.06547102164481386,0.06547102164481386
context_updating,order,both,blurred,single_adjective,0.08990261026935467,0.1542737879527226,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.06437117768336792,0.06437117768336792
context_updating,order,second,blurred,size_initial_multi,0.110722357302378,0.059030441187602326,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.05169191611477568,0.05169191611477568
context_updating,order,both,sharp,colour_initial_multi,0.21493681194043843,0.26588023341468126,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.05094342147424283,0.05094342147424283
context_updating,order,second,sharp,size_initial_multi,0.13451858459585647,0.08492479604091077,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.0495937885549457,0.0495937885549457
context_updating,order,both,sharp,single_adjective,0.08621316728491521,0.13509224013429527,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.04887907284938006,0.04887907284938006
context_updating,order,second,blurred,form_initial_multi,0.05978941371876659,0.016509938912264533,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.04327947480650206,0.04327947480650206
context_updating,order,first,blurred,form_initial_multi,0.07299732225454059,0.03506460215135081,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.03793272010318978,0.03793272010318978
context_updating,order,second,sharp,form_initial_multi,0.053455403690132616,0.017322731494137083,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.03613267219599553,0.03613267219599553
context_updating,order,both,sharp,size_initial_multi,0.5857517683751383,0.5534856359221021,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.03226613245303622,0.03226613245303622
context_updating,order,first,sharp,form_initial_multi,0.052133467414191156,0.022139290210056055,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.0299941772041351,0.0299941772041351
context_updating,order,first,blurred,single_adjective,0.14494311944831603,0.17347848624318346,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.02853536679486743,0.02853536679486743
context_updating,order,second,sharp,single_adjective,0.7057404283538645,0.7259958674599919,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.02025543910612737,0.02025543910612737
context_updating,order,first,sharp,colour_initial_multi,0.07538771780572232,0.05567692253558743,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.019710795270134883,0.019710795270134883
context_updating,order,first,blurred,size_initial_multi,0.6609798511193147,0.6801328932477178,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.019153042128403075,0.019153042128403075
context_updating,order,second,blurred,single_adjective,0.709840892150888,0.7277333243524918,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.01789243220160386,0.01789243220160386
context_updating,order,first,sharp,single_adjective,0.17573351929409006,0.15846409429306785,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.017269425001022215,0.017269425001022215
context_updating,order,first,blurred,colour_initial_multi,0.12107970717782876,0.111324018357748,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.009755688820080766,0.009755688820080766
context_updating,overinformativeness,both,blurred,under_minimal_length,0.08990261026935467,0.1542737879527226,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.06437117768336792,0.06437117768336792
context_updating,overinformativeness,both,sharp,under_minimal_length,0.08621316728491521,0.13509224013429527,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.04887907284938006,0.04887907284938006
context_updating,overinformativeness,both,sharp,minimal_length,0.4801318209677633,0.43148988646014996,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.04864193450761334,0.04864193450761334
context_updating,overinformativeness,both,blurred,over_minimal_length,0.41454221197500485,0.3659652976233327,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.04857691435167216,0.04857691435167216
context_updating,overinformativeness,first,blurred,over_minimal_length,0.855056880551684,0.8265215137568165,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.028535366794867567,0.028535366794867567
context_updating,overinformativeness,first,blurred,minimal_length,0.14494311944831603,0.17347848624318346,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.02853536679486743,0.02853536679486743
context_updating,overinformativeness,second,sharp,over_minimal_length,0.2942595716461356,0.27400413254000816,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.020255439106127426,0.020255439106127426
context_updating,overinformativeness,second,sharp,minimal_length,0.7057404283538645,0.7259958674599919,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.02025543910612737,0.02025543910612737
context_updating,overinformativeness,second,blurred,minimal_length,0.709840892150888,0.7277333243524918,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.01789243220160386,0.01789243220160386
context_updating,overinformativeness,second,blurred,over_minimal_length,0.290159107849112,0.2722666756475082,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.017892432201603747,0.017892432201603747
context_updating,overinformativeness,first,sharp,minimal_length,0.17573351929409006,0.15846409429306785,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.017269425001022215,0.017269425001022215
context_updating,overinformativeness,first,sharp,over_minimal_length,0.8242664807059099,0.841535905706932,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.017269425001022132,0.017269425001022132
context_updating,overinformativeness,both,blurred,minimal_length,0.49555517775564056,0.47976091442394464,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.015794263331695924,0.015794263331695924
context_updating,overinformativeness,both,sharp,over_minimal_length,0.4336550117473216,0.43341787340555465,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.00023713834176691817,0.00023713834176691817
context_updating,selection,first,sharp,size_only,0.14412786832967553,0.11602883413081158,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.028099034198863948,0.028099034198863948
context_updating,selection,first,sharp,redundant_form,0.7786038893893924,0.8035748185444236,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.024970929155031185,0.024970929155031185
context_updating,selection,second,sharp,size_colour,0.08298398124474668,0.05981375639535903,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.023170224849387647,0.023170224849387647
context_updating,selection,second,blurred,size_colour,0.06445464823962108,0.042545924918843375,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.0219087233207777,0.0219087233207777
context_updating,selection,both,blurred,size_colour,0.09686525734200176,0.07593581253418238,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.020929444807819372,0.020929444807819372
context_updating,selection,both,blurred,colour_only,0.044194897738623784,0.0624958707173966,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.01830097297877282,0.01830097297877282
context_updating,selection,both,sharp,size_colour,0.11463233872929227,0.0974808369220624,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.017151501807229866,0.017151501807229866
context_updating,selection,first,blurred,redundant_form,0.8273433962170346,0.8149421408030392,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.012401255413995393,0.012401255413995393
context_updating,selection,both,sharp,size_only,0.0075405795947515,0.019191266282653042,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.011650686687901542,0.011650686687901542
context_updating,selection,second,sharp,colour_only,0.6970838966298396,0.7071854329810403,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.010101536351200702,0.010101536351200702
context_updating,selection,second,blurred,colour_only,0.7020906429541562,0.7120878794317053,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.00999723647754902,0.00999723647754902
context_updating,selection,both,sharp,colour_only,0.04140223814116831,0.051047182256792376,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.009644944115624068,0.009644944115624068
context_updating,selection,both,blurred,size_only,0.005908316275370623,0.014351870102116134,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.008443553826745512,0.008443553826745512
context_updating,selection,second,blurred,redundant_form,0.2303643724730163,0.23856197604824275,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.008197603575226448,0.008197603575226448
context_updating,selection,second,sharp,redundant_form,0.21585721569122795,0.22338188083566785,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.00752466514443989,0.00752466514443989
context_updating,selection,first,blurred,size_only,0.0972620897805389,0.10315803207905509,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.005895942298516199,0.005895942298516199
context_updating,selection,both,blurred,redundant_form,0.8530315286440039,0.8472164466463049,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.005815081997698979,0.005815081997698979
context_updating,selection,second,sharp,size_only,0.004074906434185858,0.009618929787932856,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.005544023353746998,0.005544023353746998
context_updating,selection,first,blurred,size_colour,0.05736044894396001,0.06185302415130891,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.004492575207348901,0.004492575207348901
context_updating,selection,both,sharp,redundant_form,0.836424843534788,0.8322807145384921,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.004144128996295904,0.004144128996295904
context_updating,selection,second,blurred,size_only,0.00309033633320633,0.006804219601208718,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.0037138832680023875,0.0037138832680023875
context_updating,selection,first,sharp,size_colour,0.06527336721976337,0.06862375459240268,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.0033503873726393046,0.0033503873726393046
context_updating,selection,first,blurred,colour_only,0.01803406505846659,0.020046802966596815,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.0020127379081302244,0.0020127379081302244
context_updating,selection,first,sharp,colour_only,0.011994875061168706,0.011772592732362053,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,-0.00022228232880665277,0.00022228232880665277
