semantics,summary_type,relevant_property,sharpness,category,model_global,model_proportion_global,signed_residual_global,abs_residual_global,empirical_proportion,model_incremental,model_proportion_incremental,signed_residual_incremental,abs_residual_incremental,global_minus_incremental_abs_residual
context_updating,selection,second,sharp,colour_only,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.6970838966298396,-0.019185944640002006,0.019185944640002006,0.7162698412698416,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.7071854329810403,-0.009084408288801304,0.009084408288801304,0.010101536351200702
context_updating,selection,second,blurred,redundant_form,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.2303643724730163,-0.14176966632768892,0.14176966632768892,0.3721340388007052,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.23856197604824275,-0.13357206275246247,0.13357206275246247,0.008197603575226448
context_fixed,length,second,blurred,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.05544828698864506,0.009592907799932736,0.009592907799932736,0.045855379188712325,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.04730526442749219,0.001449885238779862,0.001449885238779862,0.008143022561152874
context_updating,selection,second,sharp,redundant_form,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.21585721569122795,-0.06588881605480357,0.06588881605480357,0.2817460317460315,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.22338188083566785,-0.05836415091036368,0.05836415091036368,0.00752466514443989
context_fixed,selection,second,blurred,redundant_form,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.2321505247216622,-0.13998351407904303,0.13998351407904303,0.3721340388007052,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.23916562082900825,-0.13296841797169698,0.13296841797169698,0.007015096107346047
context_updating,length,second,blurred,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.053981884470260436,0.00812650528154811,0.00812650528154811,0.045855379188712325,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.047009571772003635,0.0011541925832913094,0.0011541925832913094,0.006972312698256801
context_updating,length,both,blurred,one_adjective,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.08990261026935467,-0.03553908584371959,0.03553908584371959,0.12544169611307426,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.1542737879527226,0.028832091839648327,0.028832091839648327,0.006706994004071265
context_updating,order,both,blurred,single_adjective,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.08990261026935467,-0.03553908584371959,0.03553908584371959,0.12544169611307426,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.1542737879527226,0.028832091839648327,0.028832091839648327,0.006706994004071265
context_updating,overinformativeness,both,blurred,under_minimal_length,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.08990261026935467,-0.03553908584371959,0.03553908584371959,0.12544169611307426,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.1542737879527226,0.028832091839648327,0.028832091839648327,0.006706994004071265
context_fixed,selection,second,sharp,redundant_form,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.21737160856513443,-0.06437442318089709,0.06437442318089709,0.2817460317460315,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.2235174364749457,-0.058228595271085815,0.058228595271085815,0.0061458279098112745
context_fixed,overinformativeness,both,blurred,under_minimal_length,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.09117908583883219,-0.03426261027424207,0.03426261027424207,0.12544169611307426,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.15474199058282123,0.029300294469746968,0.029300294469746968,0.004962315804495104
context_fixed,order,both,blurred,single_adjective,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.09117908583883219,-0.03426261027424207,0.03426261027424207,0.12544169611307426,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.15474199058282123,0.029300294469746968,0.029300294469746968,0.004962315804495104
context_fixed,length,both,blurred,one_adjective,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.09117908583883219,-0.03426261027424207,0.03426261027424207,0.12544169611307426,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.15474199058282123,0.029300294469746968,0.029300294469746968,0.004962315804495104
context_updating,selection,both,sharp,redundant_form,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.836424843534788,0.045172358445324745,0.045172358445324745,0.7912524850894632,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.8322807145384921,0.04102822944902884,0.04102822944902884,0.004144128996295904
