model,architecture,architecture_short,semantics,semantics_short,summary_type,relevant_property,sharpness,category,empirical_proportion,model_proportion,signed_residual,abs_residual,n
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,blurred,colour_initial_multi,0.2680776014109347,0.1969617444460275,-0.07111585696490719,0.07111585696490719,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,blurred,form_initial_multi,0.019400352733686007,0.01649891278101148,-0.0029014399526745283,0.0029014399526745283,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,blurred,single_adjective,0.6719576719576723,0.7273605720477169,0.05540290009004456,0.05540290009004456,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,blurred,size_initial_multi,0.04056437389770712,0.05917877072524431,0.01861439682753719,0.01861439682753719,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,sharp,colour_initial_multi,0.2341269841269841,0.1716225276334407,-0.06250445649354339,0.06250445649354339,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,sharp,form_initial_multi,0.01984126984126981,0.01721185739181233,-0.0026294124494574793,0.0026294124494574793,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,sharp,single_adjective,0.7361111111111114,0.7264438936404506,-0.009667217470660794,0.009667217470660794,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,order,second,sharp,size_initial_multi,0.009920634920634705,0.0847217213342962,0.0748010864136615,0.0748010864136615,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,both,blurred,minimal_length,0.47526501766784446,0.49555517775564056,0.020290160087796105,0.020290160087796105,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,both,blurred,over_minimal_length,0.3992932862190811,0.41454221197500485,0.015248925755923737,0.015248925755923737,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,both,blurred,under_minimal_length,0.12544169611307426,0.08990261026935467,-0.03553908584371959,0.03553908584371959,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,both,sharp,minimal_length,0.5407554671968191,0.4801318209677633,-0.060623646229055805,0.060623646229055805,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,both,sharp,over_minimal_length,0.3757455268389661,0.4336550117473216,0.05790948490835546,0.05790948490835546,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,both,sharp,under_minimal_length,0.08349900596421474,0.08621316728491521,0.0027141613207004728,0.0027141613207004728,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,first,blurred,minimal_length,0.09927797833935018,0.14494311944831603,0.04566514110896586,0.04566514110896586,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,first,blurred,over_minimal_length,0.9007220216606499,0.855056880551684,-0.0456651411089658,0.0456651411089658,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,first,sharp,minimal_length,0.37051792828685265,0.17573351929409006,-0.1947844089927626,0.1947844089927626,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,first,sharp,over_minimal_length,0.6294820717131473,0.8242664807059099,0.19478440899276261,0.19478440899276261,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,second,blurred,minimal_length,0.6719576719576723,0.709840892150888,0.03788322019321566,0.03788322019321566,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,second,blurred,over_minimal_length,0.3280423280423278,0.290159107849112,-0.03788322019321583,0.03788322019321583,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,second,sharp,minimal_length,0.7361111111111114,0.7057404283538645,-0.03037068275724686,0.03037068275724686,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,global,glob,context_updating,rec,overinformativeness,second,sharp,over_minimal_length,0.2638888888888886,0.2942595716461356,0.03037068275724697,0.03037068275724697,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,both,blurred,minimal_length,0.47526501766784446,0.49658422309449346,0.021319205426649,0.021319205426649,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,both,blurred,over_minimal_length,0.3992932862190811,0.4122366910666743,0.01294340484759321,0.01294340484759321,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,both,blurred,under_minimal_length,0.12544169611307426,0.09117908583883219,-0.03426261027424207,0.03426261027424207,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,both,sharp,minimal_length,0.5407554671968191,0.4822413184399083,-0.0585141487569108,0.0585141487569108,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,both,sharp,over_minimal_length,0.3757455268389661,0.4313814880872199,0.05563596124825376,0.05563596124825376,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,both,sharp,under_minimal_length,0.08349900596421474,0.0863771934728718,0.002878187508657065,0.002878187508657065,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,first,blurred,minimal_length,0.09927797833935018,0.14549348926153963,0.04621551092218945,0.04621551092218945,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,first,blurred,over_minimal_length,0.9007220216606499,0.8545065107384603,-0.04621551092218956,0.04621551092218956,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,first,sharp,minimal_length,0.37051792828685265,0.176775563171928,-0.19374236511492465,0.19374236511492465,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,first,sharp,over_minimal_length,0.6294820717131473,0.823224436828072,0.1937423651149247,0.1937423651149247,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,second,blurred,minimal_length,0.6719576719576723,0.706963558360325,0.035005886402652675,0.035005886402652675,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,second,blurred,over_minimal_length,0.3280423280423278,0.2930364416396749,-0.0350058864026529,0.0350058864026529,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,second,sharp,minimal_length,0.7361111111111114,0.7029513262322702,-0.03315978487884119,0.03315978487884119,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,global,glob,context_fixed,static,overinformativeness,second,sharp,over_minimal_length,0.2638888888888886,0.29704867376772975,0.033159784878841136,0.033159784878841136,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,both,blurred,minimal_length,0.47526501766784446,0.47976091442394464,0.004495896756100182,0.004495896756100182,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,both,blurred,over_minimal_length,0.3992932862190811,0.3659652976233327,-0.033327988595748426,0.033327988595748426,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,both,blurred,under_minimal_length,0.12544169611307426,0.1542737879527226,0.028832091839648327,0.028832091839648327,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,both,sharp,minimal_length,0.5407554671968191,0.43148988646014996,-0.10926558073666914,0.10926558073666914,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,both,sharp,over_minimal_length,0.3757455268389661,0.43341787340555465,0.05767234656658854,0.05767234656658854,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,both,sharp,under_minimal_length,0.08349900596421474,0.13509224013429527,0.051593234170080535,0.051593234170080535,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,first,blurred,minimal_length,0.09927797833935018,0.17347848624318346,0.07420050790383328,0.07420050790383328,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,first,blurred,over_minimal_length,0.9007220216606499,0.8265215137568165,-0.07420050790383337,0.07420050790383337,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,first,sharp,minimal_length,0.37051792828685265,0.15846409429306785,-0.2120538339937848,0.2120538339937848,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,first,sharp,over_minimal_length,0.6294820717131473,0.841535905706932,0.21205383399378475,0.21205383399378475,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,second,blurred,minimal_length,0.6719576719576723,0.7277333243524918,0.05577565239481952,0.05577565239481952,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,second,blurred,over_minimal_length,0.3280423280423278,0.2722666756475082,-0.055775652394819575,0.055775652394819575,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,second,sharp,minimal_length,0.7361111111111114,0.7259958674599919,-0.010115243651119488,0.010115243651119488,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,incremental,inc,context_updating,rec,overinformativeness,second,sharp,over_minimal_length,0.2638888888888886,0.27400413254000816,0.010115243651119543,0.010115243651119543,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,both,blurred,minimal_length,0.47526501766784446,0.4794393545877917,0.00417433691994723,0.00417433691994723,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,both,blurred,over_minimal_length,0.3992932862190811,0.3658186548293871,-0.03347463138969403,0.03347463138969403,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,both,blurred,under_minimal_length,0.12544169611307426,0.15474199058282123,0.029300294469746968,0.029300294469746968,566
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,both,sharp,minimal_length,0.5407554671968191,0.4323001326142515,-0.10845533458256762,0.10845533458256762,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,both,sharp,over_minimal_length,0.3757455268389661,0.4333962047784259,0.05765067793945977,0.05765067793945977,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,both,sharp,under_minimal_length,0.08349900596421474,0.13430366260732254,0.05080465664310781,0.05080465664310781,503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,first,blurred,minimal_length,0.09927797833935018,0.17355360635019249,0.07427562801084231,0.07427562801084231,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,first,blurred,over_minimal_length,0.9007220216606499,0.8264463936498074,-0.07427562801084242,0.07427562801084242,554
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,first,sharp,minimal_length,0.37051792828685265,0.15843539459280634,-0.2120825336940463,0.2120825336940463,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,first,sharp,over_minimal_length,0.6294820717131473,0.8415646054071937,0.2120825336940464,0.2120825336940464,502
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,second,blurred,minimal_length,0.6719576719576723,0.7273605720477169,0.05540290009004456,0.05540290009004456,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,second,blurred,over_minimal_length,0.3280423280423278,0.27263942795228324,-0.05540290009004456,0.05540290009004456,567
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,second,sharp,minimal_length,0.7361111111111114,0.7264438936404506,-0.009667217470660794,0.009667217470660794,504
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,incremental,inc,context_fixed,static,overinformativeness,second,sharp,over_minimal_length,0.2638888888888886,0.27355610635954924,0.009667217470660627,0.009667217470660627,504
