model,order_planning_scale,relevant_property,sharpness,utterance_code,utterance_label,human_mean,model_mean,candidate_model_mean,signed_residual,candidate_signed_residual,abs_residual,candidate_abs_residual,utterance_set,order_score
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,12,FDC,0.0,0.002063492063492,0.001949247500633749,0.002063492063492,0.001949247500633749,0.002063492063492,0.001949247500633749,CDF,0.6000000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,14,FCD,0.0,0.0022175536881419,0.0022298812277261842,0.0022175536881419,0.0022298812277261842,0.0022175536881419,0.0022298812277261842,CDF,0.8500000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,3,DF,0.0,0.0070514720410985,0.006960392592165939,0.0070514720410985,0.006960392592165939,0.0070514720410985,0.006960392592165939,DF,0.18000000000000002
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,11,FD,0.0,0.0021233639654692,0.0022144434144017616,0.0021233639654692,0.0022144434144017616,0.0021233639654692,0.0022144434144017616,DF,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,5,C,0.7162698412698413,0.669595238095238,0.669595238095238,-0.0466746031746032,-0.04667460317460326,0.0466746031746032,0.04667460317460326,C,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,8,CF,0.2301587301587301,0.138313492063492,0.13886570736017873,-0.091845238095238,-0.09129302279855137,0.091845238095238,0.09129302279855137,CF,1.18
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,13,FC,0.0198412698412698,0.007312925170068,0.00676070987338128,-0.0125283446712018,-0.013080559967888518,0.0125283446712018,0.013080559967888518,CF,0.8500000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.25,second,sharp,10,F,0.0198412698412698,0.012144777265745,0.012144777265744998,-0.0076964925755248,-0.007696492575524801,0.0076964925755248,0.007696492575524801,F,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,0,D,0.0,0.0103776457508656,0.0103776457508656,0.0103776457508656,0.0103776457508656,0.0103776457508656,0.0103776457508656,D,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,1,DC,0.0689045936395759,0.0588833922261484,0.05904357981117025,-0.0100212014134275,-0.009861013828405658,0.0100212014134275,0.009861013828405658,CD,1.3375
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,6,CD,0.0088339222614841,0.0051404128696299,0.0049802252846080424,-0.0036935093918541,-0.003853696976876057,0.0036935093918541,0.003853696976876057,CD,1.2
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,2,DCF,0.3091872791519434,0.2229717314487632,0.22641337038022322,-0.0862155477031801,-0.08277390877172017,0.0862155477031801,0.08277390877172017,CDF,1.3975
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,4,DFC,0.0300353356890459,0.0150883392226148,0.014896326083841886,-0.014946996466431,-0.015139009605204014,0.014946996466431,0.015139009605204014,CDF,1.2850000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,7,CDF,0.0512367491166077,0.0772402826855123,0.07578220630697331,0.0260035335689045,0.024545457190365612,0.0260035335689045,0.024545457190365612,CDF,1.26
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,9,CFD,0.0035335689045936,0.0178763250883392,0.01678808853328481,0.0143427561837455,0.013254519628691208,0.0143427561837455,0.013254519628691208,CDF,1.085
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,12,FDC,0.0053003533568904,0.0030499774962413,0.0027348500682661415,-0.002250375860649,-0.0025655032886242584,0.002250375860649,0.0025655032886242584,CDF,0.9
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,14,FCD,0.0,0.0033115140280754,0.002923328596956763,0.0033115140280754,0.002923328596956763,0.0033115140280754,0.002923328596956763,CDF,0.8374999999999999
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,3,DF,0.0848056537102473,0.1097173144876325,0.10999135413457614,0.0249116607773851,0.02518570042432884,0.0249116607773851,0.02518570042432884,DF,1.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,11,FD,0.0017667844522968,0.003062080971576,0.0027880413246323594,0.0012952965192791,0.0010212568723355594,0.0012952965192791,0.0010212568723355594,DF,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,5,C,0.0088339222614841,0.0471272084805653,0.04712720848056529,0.0382932862190812,0.03829328621908119,0.0382932862190812,0.03829328621908119,C,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,8,CF,0.2703180212014134,0.3046289752650177,0.30693428490127517,0.0343109540636042,0.03661626369986176,0.0343109540636042,0.03661626369986176,CF,0.885
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,13,FC,0.0406360424028268,0.0435901060070671,0.04128479637080969,0.0029540636042402,0.0006487539679828902,0.0029540636042402,0.0006487539679828902,CF,0.6375
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,blurred,10,F,0.1166077738515901,0.0808727915194346,0.0808727915194346,-0.0357349823321554,-0.035734982332155496,0.0357349823321554,0.035734982332155496,F,0.3
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,0,D,0.0,0.0142942345924453,0.0142942345924453,0.0142942345924453,0.0142942345924453,0.0142942345924453,0.0142942345924453,D,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,1,DC,0.1968190854870775,0.0809264413518886,0.08108341122292362,-0.1158926441351888,-0.11573567426415388,0.1158926441351888,0.11573567426415388,CD,1.3375
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,6,CD,0.0119284294234592,0.0049180996028385,0.0047611297318034835,-0.0070103298206206,-0.007167299691655717,0.0070103298206206,0.007167299691655717,CD,1.2
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,2,DCF,0.3121272365805169,0.3110854870775347,0.3145471191084991,-0.0010417495029821,0.002419882527982198,0.0010417495029821,0.002419882527982198,CDF,1.3975
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,4,DFC,0.0298210735586481,0.0218170974155069,0.02144807895706153,-0.0080039761431411,-0.00837299460158657,0.0080039761431411,0.00837299460158657,CDF,1.2850000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,7,CDF,0.0278330019880715,0.0696341948310139,0.06802987088658016,0.0418011928429423,0.04019686889850867,0.0418011928429423,0.04019686889850867,CDF,1.26
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,9,CFD,0.003976143141153,0.0110022595351585,0.010288654658910748,0.0070261163940054,0.006312511517757749,0.0070261163940054,0.006312511517757749,CDF,1.085
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,12,FDC,0.0,0.0036668875635078,0.0032740716447193334,0.0036668875635078,0.0032740716447193334,0.0036668875635078,0.0032740716447193334,CDF,0.9
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,14,FCD,0.0019880715705765,0.0031567781807557,0.002774909347706656,0.0011687066101791,0.0007868377771301561,0.0011687066101791,0.0007868377771301561,CDF,0.8374999999999999
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,3,DF,0.1073558648111332,0.1559324055666004,0.15627765614818562,0.0485765407554672,0.04892179133705242,0.0485765407554672,0.04892179133705242,DF,1.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,11,FD,0.0,0.003846711398277,0.0035014608166917846,0.003846711398277,0.0035014608166917846,0.003846711398277,0.0035014608166917846,DF,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,5,C,0.0,0.0372047713717693,0.0372047713717693,0.0372047713717693,0.0372047713717693,0.0372047713717693,0.0372047713717693,C,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,8,CF,0.2027833001988071,0.1843101391650099,0.18602434444005517,-0.0184731610337972,-0.016758955758751942,0.0184731610337972,0.016758955758751942,CF,0.885
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,13,FC,0.0218687872763419,0.0334433399602385,0.03172913468519323,0.0115745526838966,0.009860347408851326,0.0115745526838966,0.009860347408851326,CF,0.6375
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,both,sharp,10,F,0.0834990059642147,0.0685049701789264,0.0685049701789264,-0.0149940357852882,-0.014994035785288296,0.0149940357852882,0.014994035785288296,F,0.3
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,0,D,0.055956678700361,0.0432202166064982,0.0432202166064982,-0.0127364620938628,-0.012736462093862803,0.0127364620938628,0.012736462093862803,D,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,1,DC,0.0433212996389891,0.059682310469314,0.06002945261997403,0.0163610108303249,0.01670815298098493,0.0163610108303249,0.01670815298098493,CD,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,6,CD,0.0018050541516245,0.0028132282095553,0.00246608605889527,0.0010081740579307,0.0006610319072707699,0.0010081740579307,0.0006610319072707699,CD,0.45
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,2,DCF,0.2996389891696751,0.2293249097472924,0.23211754957819197,-0.0703140794223826,-0.0675214395914831,0.0703140794223826,0.0675214395914831,CDF,1.06
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,4,DFC,0.0324909747292418,0.0469458483754512,0.04841689775508146,0.0144548736462093,0.015925923025839665,0.0144548736462093,0.015925923025839665,CDF,1.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,7,CDF,0.03971119133574,0.0245306859205776,0.021639685597886624,-0.0151805054151624,-0.018071505737853374,0.0151805054151624,0.018071505737853374,CDF,0.51
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,9,CFD,0.0,0.0051423987164059,0.004342167952770048,0.0051423987164059,0.004342167952770048,0.0051423987164059,0.004342167952770048,CDF,0.335
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,12,FDC,0.003610108303249,0.0043412171930375,0.0040664031945332815,0.0007311088897884,0.0004562948912842815,0.0007311088897884,0.0004562948912842815,CDF,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,14,FCD,0.003610108303249,0.0024792310034361,0.0021815868777373317,-0.0011308772998129,-0.0014285214255116683,0.0011308772998129,0.0014285214255116683,CDF,0.5
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,3,DF,0.3646209386281588,0.4121805054151624,0.41265085408312185,0.0475595667870035,0.048029915454963046,0.0475595667870035,0.048029915454963046,DF,1.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,11,FD,0.0090252707581227,0.0051842386828108,0.0047138900148513295,-0.0038410320753119,-0.004311380743271371,0.0038410320753119,0.004311380743271371,DF,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,5,C,0.0054151624548736,0.0139638989169675,0.0139638989169675,0.0085487364620938,0.0085487364620939,0.0085487364620938,0.0085487364620939,C,0.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,8,CF,0.0866425992779783,0.0768519855595667,0.07616760251330557,-0.0097906137184115,-0.010474996764672728,0.0097906137184115,0.010474996764672728,CF,0.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,13,FC,0.0162454873646209,0.0208447653429602,0.02152914838922132,0.0045992779783393,0.005283661024600421,0.0045992779783393,0.005283661024600421,CF,0.3
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,blurred,10,F,0.0379061371841155,0.0562527075812274,0.05625270758122739,0.0183465703971119,0.01834657039711189,0.0183465703971119,0.01834657039711189,F,0.3
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,0,D,0.2689243027888446,0.2654860557768924,0.2654860557768924,-0.0034382470119521,-0.0034382470119522224,0.0034382470119521,0.0034382470119522224,D,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,1,DC,0.045816733067729,0.0616852589641434,0.06200109841836595,0.0158685258964143,0.01618436535063695,0.0158685258964143,0.01618436535063695,CD,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,6,CD,0.0,0.00254702582704,0.002231186372817449,0.00254702582704,0.002231186372817449,0.00254702582704,0.002231186372817449,CD,0.45
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,2,DCF,0.2051792828685259,0.2369442231075697,0.2386403647376878,0.0317649402390438,0.033461081869161885,0.0317649402390438,0.033461081869161885,CDF,1.06
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,4,DFC,0.0219123505976095,0.0493386454183266,0.050632342776357614,0.0274262948207171,0.028719992178748113,0.0274262948207171,0.028719992178748113,CDF,1.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,7,CDF,0.0179282868525896,0.0158683901667877,0.013928846693097997,-0.0020598966858018,-0.003999440159491604,0.0020598966858018,0.003999440159491604,CDF,0.51
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,9,CFD,0.0019920318725099,0.0029880478087649,0.0025105533025308446,0.0009960159362549,0.0005185214300209447,0.0009960159362549,0.0005185214300209447,CDF,0.335
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,12,FDC,0.0,0.0040144764453635,0.0037416992005347848,0.0040144764453635,0.0037416992005347848,0.0040144764453635,0.0037416992005347848,CDF,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,14,FCD,0.0,0.0024114070035646,0.0021113832401679616,0.0024114070035646,0.0021113832401679616,0.0024114070035646,0.0021113832401679616,CDF,0.5
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,3,DF,0.2310756972111553,0.2804422310756972,0.2807563866870135,0.0493665338645418,0.049680689475858214,0.0493665338645418,0.049680689475858214,DF,1.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,11,FD,0.0019920318725099,0.003461935732852,0.0031477801215356836,0.0014699038603421,0.0011557482490257838,0.0014699038603421,0.0011557482490257838,DF,0.75
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,5,C,0.0,0.0073954694568747,0.0073954694568747,0.0073954694568747,0.0073954694568747,0.0073954694568747,0.0073954694568747,C,0.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,8,CF,0.0936254980079681,0.0308924302788844,0.03058122624439826,-0.0627330677290836,-0.06304427176356983,0.0627330677290836,0.06304427176356983,CF,0.135
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,13,FC,0.0099601593625498,0.0098436897571006,0.010154893791586744,-0.0001164696054491,0.00019473442903694335,0.0001164696054491,0.00019473442903694335,CF,0.3
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,first,sharp,10,F,0.1015936254980079,0.0334223107569721,0.0334223107569721,-0.0681713147410358,-0.0681713147410358,0.0681713147410358,0.0681713147410358,F,0.3
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,0,D,0.0,0.0088396768504295,0.0088396768504295,0.0088396768504295,0.0088396768504295,0.0088396768504295,0.0088396768504295,D,0.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,1,DC,0.0,0.0516437389770723,0.04999931654993877,0.0516437389770723,0.04999931654993877,0.0516437389770723,0.04999931654993877,CD,0.45
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,6,CD,0.0,0.0148324514991181,0.016476873926251634,0.0148324514991181,0.016476873926251634,0.0148324514991181,0.016476873926251634,CD,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,2,DCF,0.0264550264550264,0.0156578483245149,0.014327979953581168,-0.0107971781305114,-0.012127046501445233,0.0107971781305114,0.012127046501445233,CDF,0.53
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,4,DFC,0.0141093474426807,0.002065666449228,0.0018206523920560134,-0.0120436809934526,-0.012288695050624687,0.0120436809934526,0.012288695050624687,CDF,0.38
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,7,CDF,0.0052910052910052,0.0184973544973545,0.019421286478481833,0.0132063492063492,0.014130281187476633,0.0132063492063492,0.014130281187476633,CDF,1.08
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,9,CFD,0.0,0.0103133957509375,0.011102669696178284,0.0103133957509375,0.011102669696178284,0.0103133957509375,0.011102669696178284,CDF,1.18
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,12,FDC,0.0,0.001763668430335,0.001642366121768038,0.001763668430335,0.001642366121768038,0.001763668430335,0.001642366121768038,CDF,0.6000000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,14,FCD,0.0,0.001952021369497,0.001935000179801563,0.001952021369497,0.001935000179801563,0.001952021369497,0.001935000179801563,CDF,0.8500000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,3,DF,0.0,0.0045397387842338,0.004467356737960955,0.0045397387842338,0.004467356737960955,0.0045397387842338,0.004467356737960955,DF,0.18000000000000002
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,11,FD,0.0,0.0018234538008549,0.001895835847127745,0.0018234538008549,0.001895835847127745,0.0018234538008549,0.001895835847127745,DF,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,5,C,0.6278659611992945,0.6831358024691357,0.6831358024691357,0.0552698412698412,0.05526984126984125,0.0552698412698412,0.05526984126984125,C,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,8,CF,0.2627865961199294,0.1731428571428571,0.17370631354268196,-0.0896437389770723,-0.08908028257724743,0.0896437389770723,0.08908028257724743,CF,1.18
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,13,FC,0.019400352733686,0.00739521945484,0.006831763055015154,-0.012005133278846,-0.012568589678670847,0.012005133278846,0.012568589678670847,CF,0.8500000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,blurred,10,F,0.0440917107583774,0.0114974216510622,0.0114974216510622,-0.0325942891073151,-0.032594289107315204,0.0325942891073151,0.032594289107315204,F,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,0,D,0.0,0.0137420634920634,0.0137420634920634,0.0137420634920634,0.0137420634920634,0.0137420634920634,0.0137420634920634,D,0.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,1,DC,0.0019841269841269,0.0791865079365079,0.07714228175494645,0.0772023809523809,0.07515815477081955,0.0772023809523809,0.07515815477081955,CD,0.45
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,6,CD,0.0,0.0173561408531348,0.019400367034696248,0.0173561408531348,0.019400367034696248,0.0173561408531348,0.019400367034696248,CD,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,2,DCF,0.0019841269841269,0.0249682539682539,0.023168816552930804,0.0229841269841269,0.021184689568803903,0.0229841269841269,0.021184689568803903,CDF,0.53
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,4,DFC,0.0059523809523809,0.0025454897406116,0.0022751025941736827,-0.0034068912117692,-0.0036772783582072173,0.0034068912117692,0.0036772783582072173,CDF,0.38
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,7,CDF,0.0039682539682539,0.0219484126984126,0.02336868565461075,0.0179801587301587,0.01940043168635685,0.0179801587301587,0.01940043168635685,CDF,1.08
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,9,CFD,0.0,0.0082245918135488,0.008978481335191888,0.0082245918135488,0.008978481335191888,0.0082245918135488,0.008978481335191888,CDF,1.18
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,12,FDC,0.0,0.0020809136662795,0.0019650332055479074,0.0020809136662795,0.0019650332055479074,0.0020809136662795,0.0019650332055479074,CDF,0.6000000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,14,FCD,0.0,0.0022130647130647,0.0022246072577160794,0.0022130647130647,0.0022246072577160794,0.0022130647130647,0.0022246072577160794,CDF,0.8500000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,3,DF,0.0,0.0071919489445262,0.00710261401540497,0.0071919489445262,0.00710261401540497,0.0071919489445262,0.00710261401540497,DF,0.18000000000000002
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,11,FD,0.0,0.0020576131687242,0.0021469480978454298,0.0020576131687242,0.0021469480978454298,0.0020576131687242,0.0021469480978454298,DF,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,5,C,0.7162698412698413,0.6684920634920635,0.6684920634920635,-0.0477777777777778,-0.04777777777777781,0.0477777777777778,0.04777777777777781,C,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,8,CF,0.2301587301587301,0.1382182539682539,0.13877918785722232,-0.0919404761904761,-0.09137954230150777,0.0919404761904761,0.09137954230150777,CF,1.18
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,13,FC,0.0198412698412698,0.0074343523417597,0.006873418452791316,-0.01240691749951,-0.012967851388478483,0.01240691749951,0.012967851388478483,CF,0.8500000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_static_fixedeps,0.25,second,sharp,10,F,0.0198412698412698,0.0121011704345037,0.0121011704345037,-0.007740099406766,-0.0077400994067660985,0.007740099406766,0.0077400994067660985,F,0.4
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,0,D,0.0,0.0103794124995538,0.0103794124995538,0.0103794124995538,0.0103794124995538,0.0103794124995538,0.0103794124995538,D,1.0
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,1,DC,0.0689045936395759,0.0587809187279151,0.05909998574226505,-0.0101236749116607,-0.009804607897310857,0.0101236749116607,0.009804607897310857,CD,1.3375
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,6,CD,0.0088339222614841,0.0051988572287797,0.004879790214429748,-0.0036350650327043,-0.003954132047054351,0.0036350650327043,0.003954132047054351,CD,1.2
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,2,DCF,0.3091872791519434,0.2239293286219081,0.23073728914638075,-0.0852579505300353,-0.07844999000556263,0.0852579505300353,0.07844999000556263,CDF,1.3975
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,4,DFC,0.0300353356890459,0.0153912064411508,0.014991683560870427,-0.014644129247895,-0.015043652128175473,0.014644129247895,0.015043652128175473,CDF,1.2850000000000001
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,7,CDF,0.0512367491166077,0.0774134275618374,0.07446725736477117,0.0261766784452296,0.023230508248163466,0.0261766784452296,0.023230508248163466,CDF,1.26
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,9,CFD,0.0035335689045936,0.0179151943462897,0.01578955240298831,0.0143816254416961,0.01225598349839471,0.0143816254416961,0.01225598349839471,CDF,1.085
principled_salience_stop_regularized_responsepolicy_reliabilitybackup_2x2_inc_rec_fixedeps,0.5,both,blurred,12,FDC,0.0053003533568904,0.0030944558097245,0.002486338991202123,-0.0022058975471659,-0.002814014365688277,0.0022058975471659,0.002814014365688277,CDF,0.9
