probs_big_blue,probs_blue_big,alpha,bias,nobj,color_semvalue,form_semvalue,wf,k,speaker,size_distribution,sample_size,world_length
0.5226437449455261,0.47751957178115845,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.627622127532959,0.39244768023490906,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5834423899650574,0.423331618309021,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6373921632766724,0.42249366641044617,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5883100032806396,0.41956451535224915,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5915467739105225,0.4171104431152344,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5642068982124329,0.439110666513443,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6257596611976624,0.39360421895980835,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5071579813957214,0.4928473234176636,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5472360849380493,0.45415976643562317,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6842326521873474,0.40139561891555786,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5278384685516357,0.47246187925338745,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6765526533126831,0.4046129584312439,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6360012888908386,0.42317312955856323,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5221320986747742,0.4780205488204956,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.72569739818573,0.3856313228607178,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.540668785572052,0.4602387547492981,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.551839292049408,0.4499800205230713,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5715180039405823,0.4329472780227661,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7360528707504272,0.3820963501930237,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6712705492973328,0.406881183385849,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6368803381919861,0.4227433502674103,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5466040372848511,0.4547390341758728,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6324425935745239,0.4249248504638672,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.608349621295929,0.40501871705055237,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6093446016311646,0.4043363630771637,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5218914747238159,0.47825634479522705,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5414971113204956,0.4594648480415344,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6333272457122803,0.4244876503944397,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6413417458534241,0.4205803871154785,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7312242388725281,0.3443658947944641,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5630978345870972,0.4400630295276642,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6179431676864624,0.4322551190853119,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5624120831489563,0.4406541883945465,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6419357657432556,0.42029470205307007,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6262636780738831,0.4280112683773041,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.660931408405304,0.4114516079425812,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6310845017433167,0.3903298079967499,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5117966532707214,0.48822683095932007,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5097479820251465,0.4902653694152832,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7293217778205872,0.38437676429748535,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7521687150001526,0.3377463221549988,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7088084816932678,0.3917325437068939,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7303774356842041,0.38401487469673157,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6502565741539001,0.4163508117198944,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.8586215972900391,0.3498108685016632,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6790264248847961,0.40356627106666565,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5683779716491699,0.43556979298591614,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6181395053863525,0.3984643816947937,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6703842878341675,0.40726616978645325,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6152898073196411,0.40033578872680664,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.538164496421814,0.4625905156135559,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7569094300270081,0.37542280554771423,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5798591375350952,0.4261634349822998,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7745895981788635,0.37019920349121094,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5668392181396484,0.4368685185909271,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6966249346733093,0.3964039385318756,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7996068596839905,0.36341989040374756,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6430490612983704,0.4197607934474945,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7023428678512573,0.35497182607650757,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6379094123840332,0.38627561926841736,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6246384978294373,0.3943062126636505,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5337752103805542,0.46675390005111694,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7258455157279968,0.3855797052383423,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6699511408805847,0.40745478868484497,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5456602573394775,0.4556063413619995,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6810299158096313,0.40272578597068787,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6594511270523071,0.4121200740337372,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7037747502326965,0.3936345875263214,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5665943622589111,0.43707606196403503,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5145429372787476,0.4855009913444519,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5164544582366943,0.48360884189605713,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6178156137466431,0.4323209524154663,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5043162107467651,0.495684951543808,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6508089900016785,0.41609281301498413,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6175605058670044,0.43245264887809753,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.539927065372467,0.46093347668647766,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.8213496208190918,0.35804852843284607,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7075806856155396,0.35291051864624023,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5770331025123596,0.4284318685531616,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6754828095436096,0.3666054606437683,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5470337867736816,0.45434504747390747,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5456407070159912,0.4556243419647217,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.842636227607727,0.35320499539375305,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7016916275024414,0.3552325665950775,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6536350846290588,0.37751802802085876,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6409319043159485,0.420777827501297,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5339406728744507,0.46659600734710693,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7735556960105896,0.37049436569213867,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5253788232803345,0.4748498499393463,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5205500721931458,0.47957250475883484,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6726401448249817,0.40628868341445923,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.8344386219978333,0.35502463579177856,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6601644158363342,0.41179755330085754,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7017722129821777,0.3944021463394165,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6418196558952332,0.3840233087539673,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.852779746055603,0.3510284125804901,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6226878762245178,0.4298229217529297,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6329084634780884,0.4246944189071655,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5481189489364624,0.45335277915000916,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5496762990951538,0.45193541049957275,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.547400951385498,0.45400887727737427,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6221287846565247,0.39589405059814453,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5285990834236145,0.4717259109020233,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6132712960243225,0.4016794264316559,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5181359648704529,0.4819486439228058,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7985336184501648,0.3636970520019531,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5038328170776367,0.49616801738739014,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6358743906021118,0.38746798038482666,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5003887414932251,0.4996112883090973,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5512704253196716,0.4504927694797516,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5091461539268494,0.4908648431301117,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5774107575416565,0.4281269609928131,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6218214631080627,0.4302646517753601,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6209097504615784,0.39667338132858276,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6405160427093506,0.4209784269332886,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6462851762771606,0.41821959614753723,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6406641006469727,0.38468363881111145,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.51356041431427,0.48647522926330566,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5140725374221802,0.4859672486782074,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6314259767532349,0.4254287779331207,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5377558469772339,0.46297594904899597,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.53936767578125,0.46145838499069214,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.8354939818382263,0.3547872006893158,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5956887006759644,0.41402921080589294,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6480401158332825,0.4173907935619354,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5777287483215332,0.4278707206249237,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6700910329818726,0.36917048692703247,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5438557863235474,0.45727235078811646,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5108647346496582,0.4891536235809326,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.514326810836792,0.4857151508331299,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6197942495346069,0.43130242824554443,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.8472036719322205,0.35221490263938904,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6268309950828552,0.42772558331489563,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6236845850944519,0.3949071168899536,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6833490133285522,0.3630058467388153,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.8221001625061035,0.35787102580070496,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5111281275749207,0.4888916611671448,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5310054421424866,0.46940651535987854,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6326295733451843,0.42483243346214294,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7025306224822998,0.39411070942878723,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5242608785629272,0.47593939304351807,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7352980971336365,0.3823489546775818,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5841692090034485,0.42276331782341003,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.8528029322624207,0.35102352499961853,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5050444006919861,0.4949575364589691,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7275216579437256,0.38499748706817627,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7464573979377747,0.3394691050052643,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5885456204414368,0.4193844199180603,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5045509934425354,0.49545031785964966,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5072011947631836,0.4928041994571686,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6502631306648254,0.3793293833732605,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5713518261909485,0.433085173368454,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7640987038612366,0.37325286865234375,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6535559296607971,0.4148171544075012,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5041747093200684,0.49582639336586,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5267139077186584,0.47355201840400696,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5268063545227051,0.4734623432159424,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5904249548912048,0.4179563522338867,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6622623205184937,0.4108535647392273,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5315437912940979,0.468889445066452,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.799611508846283,0.36341869831085205,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5888034701347351,0.4191877245903015,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5207841992378235,0.4793425500392914,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5552396774291992,0.44693803787231445,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5838271379470825,0.42303046584129333,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7716848254203796,0.37103164196014404,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6642516851425171,0.3720412850379944,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6316844820976257,0.4253005385398865,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.774829089641571,0.3701309859752655,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6210402250289917,0.43066391348838806,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6086047887802124,0.40484336018562317,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6297459006309509,0.4262649416923523,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.639363169670105,0.421535849571228,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.663851797580719,0.4101431369781494,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6851081252098083,0.401034951210022,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.846550703048706,0.352355420589447,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6734539270401001,0.40593811869621277,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6838852763175964,0.4015391170978546,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6267984509468079,0.4277419149875641,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6608918905258179,0.41146937012672424,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6202024221420288,0.4310930371284485,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6730732321739197,0.4061020016670227,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.62291419506073,0.42970773577690125,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5067492723464966,0.4932551681995392,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5326533317565918,0.4678260385990143,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6554056406021118,0.4139649271965027,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6546792984008789,0.4142989218235016,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5575428605079651,0.4449002742767334,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7197009921073914,0.34837979078292847,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6547147035598755,0.376945436000824,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5664426684379578,0.4372047483921051,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6901531219482422,0.3989802300930023,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5450071096420288,0.4562082290649414,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5350457429885864,0.4655435085296631,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.541560709476471,0.4594055116176605,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5692388415336609,0.4348471462726593,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.549513578414917,0.45208314061164856,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.685793399810791,0.3619207739830017,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7157252430915833,0.3498300611972809,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7297197580337524,0.38424012064933777,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5136095285415649,0.4864264726638794,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6585490703582764,0.37494096159935,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5061087012290955,0.4938946068286896,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5615687966346741,0.4413834512233734,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6720153093338013,0.3682457208633423,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6075596213340759,0.4055631756782532,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5836168527603149,0.4231950044631958,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6214818358421326,0.43043816089630127,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5798277854919434,0.42618846893310547,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6786595582962036,0.4037208557128906,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7175099849700928,0.38853588700294495,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6096069812774658,0.40415698289871216,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7389342188835144,0.3811396062374115,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.631690263748169,0.42529767751693726,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6435086131095886,0.38306596875190735,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.706006646156311,0.35352325439453125,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7255440354347229,0.38568487763404846,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5863739848136902,0.4210517406463623,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6223260760307312,0.43000727891921997,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5253821611404419,0.47484666109085083,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5266424417495728,0.4736214578151703,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7081522345542908,0.39197835326194763,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5398344397544861,0.4610203206539154,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.7732620239257812,0.37057843804359436,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.876400351524353,0.34625881910324097,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6623185276985168,0.4108283817768097,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5960803031921387,0.4137413501739502,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.788160502910614,0.3664373755455017,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.5352228283882141,0.465375155210495,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.660620927810669,0.4115915298461914,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
0.6555080413818359,0.3765271008014679,1.0,0.0,2,0.9,0.98,0.5,0.1,incremental_speaker,normal,10000,2
