model,architecture,architecture_short,semantics,semantics_short,summary_type,relevant_property,sharpness,category,empirical_proportion,model_proportion,signed_residual,abs_residual,n
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,both,blurred,one_adjective,0.12544169611307426,0.32206697482977903,0.19662527871670477,0.19662527871670477,566
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,both,blurred,three_adjectives,0.3992932862190811,0.29307869012671306,-0.10621459609236805,0.10621459609236805,566
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,both,blurred,two_adjectives,0.47526501766784446,0.3848543350435081,-0.09041068262433638,0.09041068262433638,566
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,both,sharp,one_adjective,0.08349900596421474,0.2700039702797266,0.1865049643155119,0.1865049643155119,503
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,both,sharp,three_adjectives,0.3757455268389661,0.3361335232321815,-0.03961200360678463,0.03961200360678463,503
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,both,sharp,two_adjectives,0.5407554671968191,0.3938625064880918,-0.14689296070872732,0.14689296070872732,503
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,first,blurred,one_adjective,0.09927797833935018,0.19192457228971666,0.09264659395036648,0.09264659395036648,554
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,first,blurred,three_adjectives,0.3790613718411551,0.37235998878125615,-0.00670138305989898,0.00670138305989898,554
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,first,blurred,two_adjectives,0.5216606498194947,0.43571543892902725,-0.08594521089046742,0.08594521089046742,554
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,first,sharp,one_adjective,0.37051792828685265,0.14197076879759057,-0.22854715948926208,0.22854715948926208,502
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,first,sharp,three_adjectives,0.247011952191235,0.415543586030014,0.168531633838779,0.168531633838779,502
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,first,sharp,two_adjectives,0.3824701195219123,0.4424856451723954,0.060015525650483126,0.060015525650483126,502
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,second,blurred,one_adjective,0.6719576719576723,0.4365021277539413,-0.235455544203731,0.235455544203731,567
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,second,blurred,three_adjectives,0.045855379188712325,0.21803016558010221,0.1721747863913899,0.1721747863913899,567
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,second,blurred,two_adjectives,0.2821869488536155,0.34546770666595644,0.06328075781234094,0.06328075781234094,567
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,second,sharp,one_adjective,0.7361111111111114,0.40778437069405604,-0.32832674041705534,0.32832674041705534,504
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,second,sharp,three_adjectives,0.011904761904761706,0.2513551816371534,0.23945041973239173,0.23945041973239173,504
principled_salience_stop_regularized_2x2_inc_static,incremental,inc,context_fixed,static,length,second,sharp,two_adjectives,0.2519841269841269,0.34086044766879053,0.08887632068466361,0.08887632068466361,504
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,blurred,colour_only,0.008833922261484103,0.13742909504166687,0.12859517278018276,0.12859517278018276,566
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,blurred,redundant_form,0.9134275618374558,0.6454661735287033,-0.2679613883087525,0.2679613883087525,566
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,blurred,size_colour,0.07773851590106004,0.1958337338760295,0.11809521797496947,0.11809521797496947,566
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,blurred,size_only,0.0,0.021270997553600353,0.021270997553600353,0.021270997553600353,566
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,sharp,colour_only,0.0,0.12332946539123155,0.12332946539123155,0.12332946539123155,503
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,sharp,redundant_form,0.7912524850894632,0.6208951721888369,-0.17035731290062628,0.17035731290062628,503
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,sharp,size_colour,0.20874751491053678,0.23073292107839855,0.021985406167861765,0.021985406167861765,503
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,both,sharp,size_only,0.0,0.02504244134153299,0.02504244134153299,0.02504244134153299,503
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,blurred,colour_only,0.005415162454873604,0.09105036214758758,0.08563519969271398,0.08563519969271398,554
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,blurred,redundant_form,0.8935018050541518,0.6844604768032394,-0.20904132825091237,0.20904132825091237,554
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,blurred,size_colour,0.04512635379061363,0.19368449199024648,0.14855813819963284,0.14855813819963284,554
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,blurred,size_only,0.05595667870036104,0.030804669058926655,-0.025152009641434388,0.025152009641434388,554
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,sharp,colour_only,0.0,0.06696919355697,0.06696919355697,0.06696919355697,502
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,sharp,redundant_form,0.6852589641434262,0.6338210641067917,-0.05143790003663451,0.05143790003663451,502
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,sharp,size_colour,0.04581673306772902,0.2540713195969835,0.20825458652925447,0.20825458652925447,502
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,first,sharp,size_only,0.2689243027888447,0.04513842273925468,-0.22378588004959005,0.22378588004959005,502
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,blurred,colour_only,0.6278659611992948,0.18893165969881626,-0.4389343015004786,0.4389343015004786,567
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,blurred,redundant_form,0.3721340388007052,0.5911602612962327,0.21902622249552745,0.21902622249552745,567
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,blurred,size_colour,0.0,0.20219523089795097,0.20219523089795097,0.20219523089795097,567
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,blurred,size_only,0.0,0.01771284810700011,0.01771284810700011,0.01771284810700011,567
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,sharp,colour_only,0.7162698412698416,0.17407233287197277,-0.5421975083978688,0.5421975083978688,504
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,sharp,redundant_form,0.2817460317460315,0.5630011102196328,0.2812550784736013,0.2812550784736013,504
