relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
second,blurred,2,DCF,0.026455026455026454,0.014109347442680775,0.04056437389770723,567,0.06889241622574956,0.046693121693121696,0.09440035273368602,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.008892416225749558,0.001763668430335097,0.01763668430335097,second | blurred
second,blurred,4,DFC,0.014109347442680775,0.005291005291005291,0.024691358024691357,567,0.005618018812463256,0.001763668430335097,0.012345679012345678,second | blurred
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.39803527336860667,0.35264550264550265,0.4444444444444444,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.017777777777777778,0.008818342151675485,0.029144620811287436,second | blurred
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.08029982363315696,0.0582010582010582,0.10229276895943562,second | blurred
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.20465255731922397,0.1710758377425044,0.23985890652557318,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.05411640211640211,0.03527336860670194,0.07231040564373897,second | blurred
second,blurred,10,F,0.04409171075837742,0.02821869488536155,0.06172839506172839,567,0.027033509700176366,0.012345679012345678,0.041490299823633114,second | blurred
second,blurred,11,FD,0.0,0.0,0.0,567,0.002232729183083793,0.001763668430335097,0.004717813051146379,second | blurred
second,blurred,12,FDC,0.0,0.0,0.0,567,0.00218318179483228,0.001763668430335097,0.003527336860670194,second | blurred
second,blurred,13,FC,0.019400352733686066,0.008818342151675485,0.031746031746031744,567,0.01749206349206349,0.007054673721340388,0.029982363315696647,second | blurred
second,blurred,14,FCD,0.0,0.0,0.0,567,0.0036503834953447354,0.001763668430335097,0.008818342151675485,second | blurred
second,sharp,0,D,0.0,0.0,0.0,504,0.02571825396825397,0.013888888888888888,0.03968253968253968,second | sharp
second,sharp,1,DC,0.001984126984126984,0.0,0.005952380952380952,504,0.1323095238095238,0.10317460317460317,0.16666666666666666,second | sharp
second,sharp,2,DCF,0.001984126984126984,0.0,0.005952380952380952,504,0.09905158730158731,0.07341269841269842,0.1280257936507936,second | sharp
second,sharp,3,DF,0.0,0.0,0.0,504,0.012700003180965104,0.003968253968253968,0.023809523809523808,second | sharp
second,sharp,4,DFC,0.005952380952380952,0.0,0.013888888888888888,504,0.007812249478916145,0.001984126984126984,0.015873015873015872,second | sharp
second,sharp,5,C,0.7162698412698413,0.6765873015873016,0.7559523809523809,504,0.3612063492063492,0.31547619047619047,0.40977182539682533,second | sharp
second,sharp,6,CD,0.0,0.0,0.0,504,0.02051190476190476,0.007936507936507936,0.03477182539682535,second | sharp
second,sharp,7,CDF,0.003968253968253968,0.0,0.00992063492063492,504,0.09515873015873015,0.06944444444444445,0.12103174603174603,second | sharp
second,sharp,8,CF,0.23015873015873015,0.19246031746031747,0.26587301587301587,504,0.15854761904761905,0.12395833333333334,0.19246031746031747,second | sharp
second,sharp,9,CFD,0.0,0.0,0.0,504,0.04191269841269841,0.025793650793650792,0.061507936507936505,second | sharp
second,sharp,10,F,0.01984126984126984,0.00992063492063492,0.031746031746031744,504,0.024924603174603176,0.011904761904761904,0.03968253968253968,second | sharp
second,sharp,11,FD,0.0,0.0,0.0,504,0.002380952380952381,0.001984126984126984,0.003968253968253968,second | sharp
second,sharp,12,FDC,0.0,0.0,0.0,504,0.0027544351073762836,0.001984126984126984,0.005952380952380952,second | sharp
second,sharp,13,FC,0.01984126984126984,0.00992063492063492,0.03373015873015873,504,0.015857142857142854,0.005952380952380952,0.027777777777777776,second | sharp
second,sharp,14,FCD,0.0,0.0,0.0,504,0.003380564182194617,0.001984126984126984,0.007936507936507936,second | sharp
