model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Global,color_form,first,blurred,Response length,1,0.6370370370370371,0.7980049768518518,0.7648148148148148,0.8314814814814815,540,16000
Global,color_form,first,blurred,Response length,2,0.2925925925925925,0.1676603009259259,0.137037037037037,0.2,540,16000
Global,color_form,first,blurred,Response length,3,0.0703703703703703,0.0343347222222222,0.0203703703703703,0.05,540,16000
Global,color_form,first,blurred,Initial adjective,D,0.0907407407407407,0.1548837962962963,0.1259259259259259,0.1851851851851851,540,16000
Global,color_form,first,blurred,Initial adjective,C,0.8907407407407407,0.8295427083333334,0.7981481481481482,0.8592592592592593,540,16000
Global,color_form,first,blurred,Initial adjective,F,0.0185185185185185,0.0155734953703703,0.0055555555555555,0.0277777777777777,540,16000
Global,color_form,first,sharp,Exact response,D,0.0083857442348008,0.0024364517819706,0.0,0.0083857442348008,477,16000
Global,color_form,first,sharp,Exact response,DC,0.010482180293501,0.0858516771488469,0.0628930817610062,0.1111111111111111,477,16000
Global,color_form,first,sharp,Exact response,DCF,0.0314465408805031,0.0126835691823899,0.0041928721174004,0.0230607966457023,477,16000
Global,color_form,first,sharp,Exact response,DF,0.010482180293501,0.0037235324947589,0.0,0.010482180293501,477,16000
Global,color_form,first,sharp,Exact response,DFC,0.0083857442348008,0.006253537735849,0.0,0.0146750524109014,477,16000
Global,color_form,first,sharp,Exact response,C,0.6918238993710691,0.8392181603773585,0.8050314465408805,0.8721174004192872,477,16000
Global,color_form,first,sharp,Exact response,CD,0.0,0.0020315775681341,0.0,0.0062893081761006,477,16000
Global,color_form,first,sharp,Exact response,CDF,0.0146750524109014,0.0012873427672955,0.0,0.0062893081761006,477,16000
Global,color_form,first,sharp,Exact response,CF,0.2033542976939203,0.0299680293501048,0.0146750524109014,0.0461215932914046,477,16000
Global,color_form,first,sharp,Exact response,CFD,0.0,0.0007202568134171,0.0,0.0041928721174004,477,16000
Global,color_form,first,sharp,Exact response,F,0.0,0.0036163522012578,0.0,0.010482180293501,477,16000
Global,color_form,first,sharp,Exact response,FD,0.0,0.0002363731656184,0.0,0.0020964360587002,477,16000
Global,color_form,first,sharp,Exact response,FDC,0.0,0.0008638626834381,0.0,0.0041928721174004,477,16000
Global,color_form,first,sharp,Exact response,FC,0.020964360587002,0.0106785901467505,0.0020964360587002,0.020964360587002,477,16000
Global,color_form,first,sharp,Exact response,FCD,0.0,0.0004306865828092,0.0,0.0020964360587002,477,16000
Global,color_form,first,sharp,Response length,1,0.70020964360587,0.8452709643605869,0.8113207547169812,0.8784067085953878,477,16000
Global,color_form,first,sharp,Response length,2,0.2452830188679245,0.1324897798742138,0.1027253668763102,0.1635220125786163,477,16000
Global,color_form,first,sharp,Response length,3,0.0545073375262054,0.0222392557651991,0.010482180293501,0.0356394129979035,477,16000
Global,color_form,first,sharp,Initial adjective,D,0.0691823899371069,0.1109487683438155,0.0838574423480083,0.1383647798742138,477,16000
Global,color_form,first,sharp,Initial adjective,C,0.909853249475891,0.8732253668763102,0.8427672955974843,0.90146750524109,477,16000
Global,color_form,first,sharp,Initial adjective,F,0.020964360587002,0.0158258647798742,0.0062893081761006,0.0272536687631027,477,16000
Global,color_form,second,blurred,Exact response,D,0.0,0.0007712962962962,0.0,0.0037037037037037,540,16000
Global,color_form,second,blurred,Exact response,DC,0.0,0.004674537037037,0.0,0.0111111111111111,540,16000
Global,color_form,second,blurred,Exact response,DCF,0.0425925925925925,0.0576818287037037,0.0388888888888888,0.0777777777777777,540,16000
Global,color_form,second,blurred,Exact response,DF,0.0166666666666666,0.1044603009259259,0.0796296296296296,0.1314814814814814,540,16000
Global,color_form,second,blurred,Exact response,DFC,0.0092592592592592,0.0273482638888888,0.0148148148148148,0.0425925925925925,540,16000
Global,color_form,second,blurred,Exact response,C,0.0018518518518518,0.0067020833333333,0.0,0.0148148148148148,540,16000
Global,color_form,second,blurred,Exact response,CD,0.0,0.0002582175925925,0.0,0.0018518518518518,540,16000
Global,color_form,second,blurred,Exact response,CDF,0.0,0.00336875,0.0,0.0092592592592592,540,16000
Global,color_form,second,blurred,Exact response,CF,0.2148148148148148,0.1126635416666666,0.087037037037037,0.1407407407407407,540,16000
Global,color_form,second,blurred,Exact response,CFD,0.0018518518518518,0.0015962962962962,0.0,0.0055555555555555,540,16000
Global,color_form,second,blurred,Exact response,F,0.6722222222222223,0.6378310185185186,0.5981481481481481,0.6777777777777778,540,16000
Global,color_form,second,blurred,Exact response,FD,0.0018518518518518,0.0008755787037037,0.0,0.0037037037037037,540,16000
Global,color_form,second,blurred,Exact response,FDC,0.0,0.0022877314814814,0.0,0.0074074074074074,540,16000
Global,color_form,second,blurred,Exact response,FC,0.0388888888888888,0.0386637731481481,0.024074074074074,0.0555555555555555,540,16000
Global,color_form,second,blurred,Exact response,FCD,0.0,0.0008167824074074,0.0,0.0037037037037037,540,16000
Global,color_form,second,blurred,Response length,1,0.674074074074074,0.6453043981481481,0.6055555555555555,0.6833333333333333,540,16000
Global,color_form,second,blurred,Response length,2,0.2722222222222222,0.2615959490740741,0.224074074074074,0.3,540,16000
Global,color_form,second,blurred,Response length,3,0.0537037037037037,0.0930996527777777,0.0703703703703703,0.1185185185185185,540,16000
Global,color_form,second,blurred,Initial adjective,D,0.0685185185185185,0.1949362268518518,0.1629629629629629,0.2277777777777777,540,16000
Global,color_form,second,blurred,Initial adjective,C,0.2185185185185185,0.1245888888888888,0.0962962962962963,0.1537037037037037,540,16000
