semantics,speaker,nobj,sd_spread,color_semvalue,k,wf,n_scenes,mean_big_blue,mean_blue_big,mean_advantage,mcse_advantage
recursive,incremental_speaker,30,7.75,0.94,0.3,0.1,1000,0.04426152876285555,0.026834562957616825,0.017426965805238722,0.0005007135326670009
recursive,incremental_speaker,30,7.75,0.94,0.3,0.2,1000,0.037589726460294785,0.02948959939780301,0.008100127062491776,0.0001950658511670504
recursive,incremental_speaker,30,7.75,0.94,0.3,0.3,1000,0.03491437138366422,0.03180651142941697,0.003107859954247252,0.00015666679579860293
recursive,incremental_speaker,30,7.75,0.94,0.3,0.5,1000,0.03190760317447904,0.034911229658290376,-0.0030036264838113366,0.00014617225913970126
recursive,incremental_speaker,30,7.75,0.94,0.3,0.8,1000,0.02981085038706775,0.0372226240036732,-0.007411773616605457,0.00014236747567652282
recursive,incremental_speaker,30,7.75,0.96,0.3,0.1,1000,0.04380961923846276,0.027274921768924102,0.016534697469538655,0.000516633883054425
recursive,incremental_speaker,30,7.75,0.96,0.3,0.2,1000,0.03717523837597949,0.029881426721270546,0.00729381165470894,0.00020456226296373102
recursive,incremental_speaker,30,7.75,0.96,0.3,0.3,1000,0.034519171857854775,0.03221216750350516,0.0023070043543496083,0.00016576581073610519
recursive,incremental_speaker,30,7.75,0.96,0.3,0.5,1000,0.03153662686947917,0.03533916526721175,-0.003802538397732591,0.00015604161686542484
recursive,incremental_speaker,30,7.75,0.96,0.3,0.8,1000,0.029455557371167763,0.03766565073541297,-0.008210093364245205,0.00015274211968066456
recursive,incremental_speaker,30,7.75,0.98,0.3,0.1,1000,0.04351637967572055,0.02756981833842857,0.015946561337291984,0.0005245847077707702
recursive,incremental_speaker,30,7.75,0.98,0.3,0.2,1000,0.036810425343710734,0.03023280409619136,0.006577621247519369,0.0002136018808130685
recursive,incremental_speaker,30,7.75,0.98,0.3,0.3,1000,0.03414641374854107,0.03260517982849534,0.0015412339200457446,0.0001758162190047518
recursive,incremental_speaker,30,7.75,0.98,0.3,0.5,1000,0.03117251254996902,0.03577232142240577,-0.004599808872436754,0.00016690311939047145
recursive,incremental_speaker,30,7.75,0.98,0.3,0.8,1000,0.0291021749091837,0.038121191687780435,-0.00901901677859674,0.00016399789075560164
recursive,incremental_speaker,30,7.75,0.9,0.5,0.1,1000,0.038535135506697044,0.03016447587449979,0.008370659632197259,0.0003703539902524495
recursive,incremental_speaker,30,7.75,0.9,0.5,0.2,1000,0.03540803379084827,0.031479841300830966,0.003928192490017298,0.00016698479140775187
recursive,incremental_speaker,30,7.75,0.9,0.5,0.3,1000,0.03393225286195815,0.03278230362098515,0.001149949240972998,0.0001332494072105325
recursive,incremental_speaker,30,7.75,0.9,0.5,0.5,1000,0.03186687502601741,0.03491162041285819,-0.0030447453868407822,0.00012452835931011115
recursive,incremental_speaker,30,7.75,0.9,0.5,0.8,1000,0.03019128380592023,0.03672846570577482,-0.0065371818998546,0.0001220608614340798
recursive,incremental_speaker,30,7.75,0.92,0.5,0.1,1000,0.03833188734744028,0.030521686782403315,0.007810200565036965,0.0003964058303583318
recursive,incremental_speaker,30,7.75,0.92,0.5,0.2,1000,0.03507826254970758,0.031829130967496226,0.0032491315822113444,0.0001813260428139045
recursive,incremental_speaker,30,7.75,0.92,0.5,0.3,1000,0.03357696036263882,0.033156251645415,0.0004207087172238245,0.00014396919298390425
recursive,incremental_speaker,30,7.75,0.92,0.5,0.5,1000,0.03151175223864486,0.035311046493746584,-0.0037992942551017266,0.0001340699702343099
recursive,incremental_speaker,30,7.75,0.92,0.5,0.8,1000,0.0298432912826669,0.037142834426695144,-0.007299543144028245,0.00013147772170973756
recursive,incremental_speaker,30,7.75,0.94,0.5,0.1,1000,0.03804597978163987,0.03081947222520367,0.007226507556436202,0.0004038015061846555
recursive,incremental_speaker,30,7.75,0.94,0.5,0.2,1000,0.03473394315957543,0.03217620840567618,0.0025577347538992593,0.00018918153082487715
recursive,incremental_speaker,30,7.75,0.94,0.5,0.3,1000,0.033220644433606866,0.03353410785674392,-0.0003134634231370572,0.00015276989998660992
recursive,incremental_speaker,30,7.75,0.94,0.5,0.5,1000,0.031157290841914553,0.035718924309132025,-0.004561633467217476,0.0001435891917713043
recursive,incremental_speaker,30,7.75,0.94,0.5,0.8,1000,0.02949549475706586,0.0375682274151489,-0.008072732658083033,0.0001412959971908423
recursive,incremental_speaker,30,7.75,0.96,0.5,0.1,1000,0.0376304466898275,0.031296575340340096,0.006333871349487403,0.0004210766972012183
recursive,incremental_speaker,30,7.75,0.96,0.5,0.2,1000,0.03433928938314616,0.03259017758320945,0.0017491117999367002,0.00020027380956630042
recursive,incremental_speaker,30,7.75,0.96,0.5,0.3,1000,0.03283606515853664,0.03395323594572615,-0.0011171707871895085,0.00016287645421465992
recursive,incremental_speaker,30,7.75,0.96,0.5,0.5,1000,0.03079037653122674,0.03615253140486363,-0.005362154873636895,0.00015382951284528351
recursive,incremental_speaker,30,7.75,0.96,0.5,0.8,1000,0.02914161807459599,0.03801359909533184,-0.008871981020735855,0.0001517921141023476
recursive,incremental_speaker,30,7.75,0.98,0.5,0.1,1000,0.03736619024334108,0.03159571765132423,0.0057704725920168475,0.0004301169291704364
recursive,incremental_speaker,30,7.75,0.98,0.5,0.2,1000,0.034001655117256384,0.032949607789525506,0.001052047327730872,0.00020991279923881291
recursive,incremental_speaker,30,7.75,0.98,0.5,0.3,1000,0.032479979351485964,0.034351494528515714,-0.0018715151770297496,0.00017326758889146397
recursive,incremental_speaker,30,7.75,0.98,0.5,0.5,1000,0.030433657517722944,0.036587509824350675,-0.006153852306627736,0.0001648400024378179
recursive,incremental_speaker,30,7.75,0.98,0.5,0.8,1000,0.02879136802880047,0.0384695633301757,-0.009678195301375219,0.00016309394443892
recursive,incremental_speaker,30,7.75,0.9,0.7,0.1,1000,0.03432006908251473,0.03339057401897044,0.000929495063544304,0.00030364159103587725
recursive,incremental_speaker,30,7.75,0.9,0.7,0.2,1000,0.032868662366428214,0.033976685502296065,-0.0011080231358678498,0.00016393790219260175
recursive,incremental_speaker,30,7.75,0.9,0.7,0.3,1000,0.03221958115533806,0.03454506694480094,-0.0023254857894628718,0.00013205572515548078
recursive,incremental_speaker,30,7.75,0.9,0.7,0.5,1000,0.031004478980764593,0.03583013234936712,-0.004825653368602524,0.00012252346100003934
recursive,incremental_speaker,30,7.75,0.9,0.7,0.8,1000,0.029783472059837987,0.03716908974177509,-0.0073856176819370985,0.00012088946218206421
recursive,incremental_speaker,30,7.75,0.92,0.7,0.1,1000,0.034073706425044446,0.0337719752554386,0.0003017311696058435,0.0003271610601242151
recursive,incremental_speaker,30,7.75,0.92,0.7,0.2,1000,0.03254700552682034,0.034347189142508026,-0.0018001836156876815,0.00017947316403462327
recursive,incremental_speaker,30,7.75,0.92,0.7,0.3,1000,0.03187341475389182,0.03493188790637055,-0.0030584731524787327,0.000143986972773472
recursive,incremental_speaker,30,7.75,0.92,0.7,0.5,1000,0.030654006424569807,0.03623516655033569,-0.005581160125765882,0.0001326328657796582
recursive,incremental_speaker,30,7.75,0.92,0.7,0.8,1000,0.02943756020728204,0.03758578059442385,-0.008148220387141813,0.00013054203876885316
recursive,incremental_speaker,30,7.75,0.94,0.7,0.1,1000,0.03376223830229874,0.0341209618009326,-0.0003587234986338676,0.0003355587842500507
recursive,incremental_speaker,30,7.75,0.94,0.7,0.2,1000,0.03220746761082654,0.03472104262713126,-0.002513575016304716,0.0001880357585359234
recursive,incremental_speaker,30,7.75,0.94,0.7,0.3,1000,0.03152390461247104,0.035324327344500944,-0.003800422732029908,0.00015296416128971092
recursive,incremental_speaker,30,7.75,0.94,0.7,0.5,1000,0.030303953049037838,0.03664873845972631,-0.00634478541068847,0.00014219372348508235
recursive,incremental_speaker,30,7.75,0.94,0.7,0.8,1000,0.029092037225138062,0.03801328180231714,-0.008921244577179072,0.00014036716551893752
recursive,incremental_speaker,30,7.75,0.96,0.7,0.1,1000,0.033383514269852935,0.03462210329509716,-0.001238589025244223,0.0003543334980966748
recursive,incremental_speaker,30,7.75,0.96,0.7,0.2,1000,0.031838475162839254,0.03515298206067679,-0.0033145068978375322,0.0002010998145770326
recursive,incremental_speaker,30,7.75,0.96,0.7,0.3,1000,0.031153352608732653,0.03575573901737928,-0.004602386408646625,0.00016420097101861643
recursive,incremental_speaker,30,7.75,0.96,0.7,0.5,1000,0.0299425262045361,0.03708843895574029,-0.007145912751204184,0.0001528553676863228
recursive,incremental_speaker,30,7.75,0.96,0.7,0.8,1000,0.028740278854600596,0.03846151983048715,-0.009721240975886551,0.00015102038470228728
recursive,incremental_speaker,30,7.75,0.98,0.7,0.1,1000,0.03312994682756535,0.03493519238663406,-0.0018052455590687108,0.00036437880091686316
recursive,incremental_speaker,30,7.75,0.98,0.7,0.2,1000,0.03152380950982479,0.035522443787993026,-0.003998634278168239,0.00021147411894152765
recursive,incremental_speaker,30,7.75,0.98,0.7,0.3,1000,0.030814556512362676,0.0361592475507073,-0.005344691038344622,0.00017484239696623433
recursive,incremental_speaker,30,7.75,0.98,0.7,0.5,1000,0.029594800998471348,0.03752506039571379,-0.007930259397242437,0.0001639476831820337
recursive,incremental_speaker,30,7.75,0.98,0.7,0.8,1000,0.028394385560742676,0.03891775905876708,-0.010523373498024399,0.0001623484374936707
recursive,incremental_speaker,30,7.75,0.9,0.9,0.1,1000,0.031428709680057905,0.0358856784748433,-0.004456968794785405,0.00024946395387481947
recursive,incremental_speaker,30,7.75,0.9,0.9,0.2,1000,0.030798980572127446,0.03612057370824985,-0.005321593136122394,0.00016243491776387164
recursive,incremental_speaker,30,7.75,0.9,0.9,0.3,1000,0.030626408272900578,0.03623601593319805,-0.005609607660297472,0.00013458410005347886
recursive,incremental_speaker,30,7.75,0.9,0.9,0.5,1000,0.030076897918771165,0.036830398989848745,-0.00675350107107758,0.00012266695949828682
recursive,incremental_speaker,30,7.75,0.9,0.9,0.8,1000,0.029289065366173546,0.0377061170896347,-0.00841705172346116,0.00012032823278283992
recursive,incremental_speaker,30,7.75,0.92,0.9,0.1,1000,0.031171999724719825,0.03625469828757252,-0.005082698562852693,0.0002693574261112659
recursive,incremental_speaker,30,7.75,0.92,0.9,0.2,1000,0.030491624482621334,0.03649875069381453,-0.006007126211193194,0.00017826142614636454
recursive,incremental_speaker,30,7.75,0.92,0.9,0.3,1000,0.030292893535427495,0.03663013324634849,-0.006337239710921,0.00014728531618715606
recursive,incremental_speaker,30,7.75,0.92,0.9,0.5,1000,0.029732575632567326,0.03724022751915092,-0.007507651886583597,0.00013327448872495087
recursive,incremental_speaker,30,7.75,0.92,0.9,0.8,1000,0.028945935711163925,0.03812535923111119,-0.00917942351994726,0.00013024117388548266
recursive,incremental_speaker,30,7.75,0.94,0.9,0.1,1000,0.03085221736034444,0.036637045005084155,-0.005784827644739716,0.0002781527715259175
recursive,incremental_speaker,30,7.75,0.94,0.9,0.2,1000,0.030157430518506074,0.03689414463959119,-0.006736714121085108,0.00018719235858955918
recursive,incremental_speaker,30,7.75,0.94,0.9,0.3,1000,0.029950636461643882,0.037035734572101485,-0.007085098110457595,0.00015629003096830638
recursive,incremental_speaker,30,7.75,0.94,0.9,0.5,1000,0.029387569594669594,0.03765965859209314,-0.008272088997423545,0.00014273410304578392
recursive,incremental_speaker,30,7.75,0.94,0.9,0.8,1000,0.02860327952353684,0.03855531123482281,-0.00995203171128597,0.00014000285754200785
recursive,incremental_speaker,30,7.75,0.96,0.9,0.1,1000,0.030512198904186796,0.037125482077761715,-0.006613283173574921,0.00029725983931757895
recursive,incremental_speaker,30,7.75,0.96,0.9,0.2,1000,0.029817312582290395,0.037327555617386106,-0.0075102430350957065,0.0002012751238638878
recursive,incremental_speaker,30,7.75,0.96,0.9,0.3,1000,0.02959811678013297,0.03747148526304463,-0.007873368482911662,0.0001682004453753133
recursive,incremental_speaker,30,7.75,0.96,0.9,0.5,1000,0.029033817624934066,0.03810339447806218,-0.009069576853128113,0.00015368735017084684
recursive,incremental_speaker,30,7.75,0.96,0.9,0.8,1000,0.028254740065090676,0.039006025593554594,-0.010751285528463914,0.00015078337456965075
recursive,incremental_speaker,30,7.75,0.98,0.9,0.1,1000,0.030250086909363177,0.03746411198659827,-0.007214025077235089,0.00030760565662332447
recursive,incremental_speaker,30,7.75,0.98,0.9,0.2,1000,0.029518240507718868,0.03770687275578085,-0.008188632248061978,0.000212113871432367
recursive,incremental_speaker,30,7.75,0.98,0.9,0.3,1000,0.029275204063815206,0.037879164165286736,-0.008603960101471532,0.00017891361623594988
recursive,incremental_speaker,30,7.75,0.98,0.9,0.5,1000,0.02869623589913362,0.03854084111310164,-0.00984460521396802,0.00016471923657617376
recursive,incremental_speaker,30,7.75,0.98,0.9,0.8,1000,0.027914508153316434,0.03946200633236296,-0.011547498179046524,0.00016207443668708749
static,global_speaker,30,15.0,0.9,0.1,0.1,1000,0.033333333333333326,0.033333333333333326,-1.249000902703301e-19,1.7776741070204303e-19
static,global_speaker,30,15.0,0.9,0.1,0.2,1000,0.033333333333333326,0.033333333333333326,-4.996003610813204e-19,1.6788702216410375e-19
static,global_speaker,30,15.0,0.9,0.1,0.3,1000,0.033333333333333326,0.033333333333333326,-1.5265566588595902e-19,1.9605467623668796e-19
static,global_speaker,30,15.0,0.9,0.1,0.5,1000,0.033333333333333326,0.033333333333333326,-3.885780586188048e-19,2.1158436317299529e-19
static,global_speaker,30,15.0,0.9,0.1,0.8,1000,0.033333333333333326,0.033333333333333326,-6.938893903907229e-20,2.20620918910192e-19
static,global_speaker,30,15.0,0.92,0.1,0.1,1000,0.033333333333333326,0.033333333333333326,2.0122792321330963e-19,1.8604491603928305e-19
static,global_speaker,30,15.0,0.92,0.1,0.2,1000,0.033333333333333326,0.033333333333333326,1.1102230246251566e-19,1.7001626023091843e-19
static,global_speaker,30,15.0,0.92,0.1,0.3,1000,0.033333333333333326,0.033333333333333326,4.3021142204224816e-19,1.8759243997396472e-19
static,global_speaker,30,15.0,0.92,0.1,0.5,1000,0.033333333333333326,0.033333333333333326,1.457167719820518e-19,1.976513655584536e-19
static,global_speaker,30,15.0,0.92,0.1,0.8,1000,0.033333333333333326,0.033333333333333326,-9.020562075079396e-20,2.138463961766245e-19
static,global_speaker,30,15.0,0.94,0.1,0.1,1000,0.033333333333333326,0.033333333333333326,-1.3877787807814457e-19,1.8230816907024681e-19
static,global_speaker,30,15.0,0.94,0.1,0.2,1000,0.033333333333333326,0.033333333333333326,1.179611963664229e-19,1.6262201438436634e-19
static,global_speaker,30,15.0,0.94,0.1,0.3,1000,0.033333333333333326,0.033333333333333326,3.4694469519536144e-19,1.8387443053860707e-19
static,global_speaker,30,15.0,0.94,0.1,0.5,1000,0.033333333333333326,0.033333333333333326,-1.179611963664229e-19,2.0789007297482256e-19
static,global_speaker,30,15.0,0.94,0.1,0.8,1000,0.033333333333333326,0.033333333333333326,-3.1225022567582527e-19,2.1788137476110303e-19
static,global_speaker,30,15.0,0.96,0.1,0.1,1000,0.033333333333333326,0.033333333333333326,1.3183898417423734e-19,1.9619266215143982e-19
static,global_speaker,30,15.0,0.96,0.1,0.2,1000,0.033333333333333326,0.033333333333333326,2.6367796834847467e-19,1.6899435699411365e-19
static,global_speaker,30,15.0,0.96,0.1,0.3,1000,0.033333333333333326,0.033333333333333326,1.457167719820518e-19,1.8190575340085934e-19
static,global_speaker,30,15.0,0.96,0.1,0.5,1000,0.033333333333333326,0.033333333333333326,1.457167719820518e-19,2.1291218885784134e-19
static,global_speaker,30,15.0,0.96,0.1,0.8,1000,0.033333333333333326,0.033333333333333326,-1.179611963664229e-19,2.1247621100647119e-19
static,global_speaker,30,15.0,0.98,0.1,0.1,1000,0.033333333333333326,0.033333333333333326,-7.979727989493313e-19,1.99497918322659e-19
static,global_speaker,30,15.0,0.98,0.1,0.2,1000,0.033333333333333326,0.033333333333333326,-2.0816681711721684e-19,1.7357303305443283e-19
static,global_speaker,30,15.0,0.98,0.1,0.3,1000,0.033333333333333326,0.033333333333333326,-3.9551695252271203e-19,1.8100160696082674e-19
static,global_speaker,30,15.0,0.98,0.1,0.5,1000,0.033333333333333326,0.033333333333333326,-1.5265566588595902e-19,2.0775150466275002e-19
static,global_speaker,30,15.0,0.98,0.1,0.8,1000,0.033333333333333326,0.033333333333333326,-4.649058915617843e-19,2.0948363512034157e-19
static,global_speaker,30,15.0,0.9,0.3,0.1,1000,0.033333333333333326,0.033333333333333326,-4.996003610813204e-19,2.0178485554015578e-19
static,global_speaker,30,15.0,0.9,0.3,0.2,1000,0.033333333333333326,0.033333333333333326,-6.175615574477433e-19,1.741245860256042e-19
static,global_speaker,30,15.0,0.9,0.3,0.3,1000,0.033333333333333326,0.033333333333333326,-5.551115123125783e-20,2.0024074938197906e-19
static,global_speaker,30,15.0,0.9,0.3,0.5,1000,0.033333333333333326,0.033333333333333326,-3.0531133177191803e-19,2.0097687809385429e-19
static,global_speaker,30,15.0,0.9,0.3,0.8,1000,0.033333333333333326,0.033333333333333326,-4.232725281383409e-19,2.1502055161230923e-19
static,global_speaker,30,15.0,0.92,0.3,0.1,1000,0.033333333333333326,0.033333333333333326,1.1102230246251566e-19,2.0117821839365195e-19
static,global_speaker,30,15.0,0.92,0.3,0.2,1000,0.033333333333333326,0.033333333333333326,-2.2898349882893855e-19,1.9732824967707115e-19
static,global_speaker,30,15.0,0.92,0.3,0.3,1000,0.033333333333333326,0.033333333333333326,4.163336342344337e-19,1.9468354935906656e-19
static,global_speaker,30,15.0,0.92,0.3,0.5,1000,0.033333333333333326,0.033333333333333326,2.359223927328458e-19,2.211602882190384e-19
static,global_speaker,30,15.0,0.92,0.3,0.8,1000,0.033333333333333326,0.033333333333333326,1.179611963664229e-19,2.0904604012519444e-19
static,global_speaker,30,15.0,0.94,0.3,0.1,1000,0.033333333333333326,0.033333333333333326,-9.71445146547012e-20,2.0070570884388982e-19
static,global_speaker,30,15.0,0.94,0.3,0.2,1000,0.033333333333333326,0.033333333333333326,-1.6653345369377348e-19,1.890343912579463e-19
static,global_speaker,30,15.0,0.94,0.3,0.3,1000,0.033333333333333326,0.033333333333333326,-1.942890293094024e-19,1.9821834716226793e-19
static,global_speaker,30,15.0,0.94,0.3,0.5,1000,0.033333333333333326,0.033333333333333326,1.8735013540549516e-19,2.0899531204359662e-19
static,global_speaker,30,15.0,0.94,0.3,0.8,1000,0.033333333333333326,0.033333333333333326,6.938893903907229e-21,2.2570687678139208e-19
static,global_speaker,30,15.0,0.96,0.3,0.1,1000,0.033333333333333326,0.033333333333333326,2.2898349882893855e-19,1.9757234373951734e-19
static,global_speaker,30,15.0,0.96,0.3,0.2,1000,0.033333333333333326,0.033333333333333326,-4.85722573273506e-20,1.9794279022912758e-19
static,global_speaker,30,15.0,0.96,0.3,0.3,1000,0.033333333333333326,0.033333333333333326,1.3877787807814457e-19,1.8854627514849773e-19
static,global_speaker,30,15.0,0.96,0.3,0.5,1000,0.033333333333333326,0.033333333333333326,1.6653345369377348e-19,1.9921372837420275e-19
static,global_speaker,30,15.0,0.96,0.3,0.8,1000,0.033333333333333326,0.033333333333333326,9.020562075079396e-20,2.1452146705646563e-19
static,global_speaker,30,15.0,0.98,0.3,0.1,1000,0.033333333333333326,0.033333333333333326,-8.118505867571458e-19,2.0303435575343153e-19
static,global_speaker,30,15.0,0.98,0.3,0.2,1000,0.033333333333333326,0.033333333333333326,-4.0245584642661927e-19,1.912159990443907e-19
static,global_speaker,30,15.0,0.98,0.3,0.3,1000,0.033333333333333326,0.033333333333333326,-5.134781488891349e-19,1.9764709821179905e-19
static,global_speaker,30,15.0,0.98,0.3,0.5,1000,0.033333333333333326,0.033333333333333326,0.0,2.0192620562053442e-19
static,global_speaker,30,15.0,0.98,0.3,0.8,1000,0.033333333333333326,0.033333333333333326,-5.620504062164855e-19,2.055267479121086e-19
static,global_speaker,30,15.0,0.9,0.5,0.1,1000,0.033333333333333326,0.033333333333333326,-3.885780586188048e-19,2.252649593836315e-19
static,global_speaker,30,15.0,0.9,0.5,0.2,1000,0.033333333333333326,0.033333333333333326,-1.0408340855860842e-19,2.1248346951268938e-19
static,global_speaker,30,15.0,0.9,0.5,0.3,1000,0.033333333333333326,0.033333333333333326,-6.938893903907229e-20,2.040512408263819e-19
static,global_speaker,30,15.0,0.9,0.5,0.5,1000,0.033333333333333326,0.033333333333333326,-5.551115123125783e-19,2.0425191024658536e-19
static,global_speaker,30,15.0,0.9,0.5,0.8,1000,0.033333333333333326,0.033333333333333326,-5.967448757360216e-19,2.209160769346711e-19
static,global_speaker,30,15.0,0.92,0.5,0.1,1000,0.033333333333333326,0.033333333333333326,2.0122792321330963e-19,2.1933471088587386e-19
static,global_speaker,30,15.0,0.92,0.5,0.2,1000,0.033333333333333326,0.033333333333333326,2.498001805406602e-19,2.182934218234653e-19
static,global_speaker,30,15.0,0.92,0.5,0.3,1000,0.033333333333333326,0.033333333333333326,-6.938893903907229e-20,2.016754322709918e-19
static,global_speaker,30,15.0,0.92,0.5,0.5,1000,0.033333333333333326,0.033333333333333326,2.8449465006019638e-19,2.091161168600299e-19
static,global_speaker,30,15.0,0.92,0.5,0.8,1000,0.033333333333333326,0.033333333333333326,2.7755575615628914e-19,2.182598595530124e-19
static,global_speaker,30,15.0,0.94,0.5,0.1,1000,0.033333333333333326,0.033333333333333326,-4.163336342344337e-20,2.253826036225276e-19
static,global_speaker,30,15.0,0.94,0.5,0.2,1000,0.033333333333333326,0.033333333333333326,3.400058012914542e-19,2.1783978425541935e-19
static,global_speaker,30,15.0,0.94,0.5,0.3,1000,0.033333333333333326,0.033333333333333326,1.3183898417423734e-19,2.117864288128352e-19
static,global_speaker,30,15.0,0.94,0.5,0.5,1000,0.033333333333333326,0.033333333333333326,-1.8041124150158793e-19,1.9871714608464519e-19
static,global_speaker,30,15.0,0.94,0.5,0.8,1000,0.033333333333333326,0.033333333333333326,-6.245004513516505e-20,2.0628513536191145e-19
static,global_speaker,30,15.0,0.96,0.5,0.1,1000,0.033333333333333326,0.033333333333333326,1.3183898417423734e-19,2.117864288128352e-19
static,global_speaker,30,15.0,0.96,0.5,0.2,1000,0.033333333333333326,0.033333333333333326,6.938893903907229e-21,2.0722689098503696e-19
static,global_speaker,30,15.0,0.96,0.5,0.3,1000,0.033333333333333326,0.033333333333333326,9.71445146547012e-20,2.0638849513758167e-19
static,global_speaker,30,15.0,0.96,0.5,0.5,1000,0.033333333333333326,0.033333333333333326,1.3183898417423734e-19,2.1041657275185645e-19
static,global_speaker,30,15.0,0.96,0.5,0.8,1000,0.033333333333333326,0.033333333333333326,-7.632783294297951e-20,2.1272195499417814e-19
static,global_speaker,30,15.0,0.98,0.5,0.1,1000,0.033333333333333326,0.033333333333333326,-8.049116928532385e-19,2.0530443698066712e-19
static,global_speaker,30,15.0,0.98,0.5,0.2,1000,0.033333333333333326,0.033333333333333326,-3.8163916471489756e-19,2.0240003306669424e-19
static,global_speaker,30,15.0,0.98,0.5,0.3,1000,0.033333333333333326,0.033333333333333326,-6.938893903907229e-21,2.0012795318005993e-19
static,global_speaker,30,15.0,0.98,0.5,0.5,1000,0.033333333333333326,0.033333333333333326,3.469446951953614e-20,2.0275690548181864e-19
static,global_speaker,30,15.0,0.98,0.5,0.8,1000,0.033333333333333326,0.033333333333333326,-5.759281940243e-19,2.0642433779423245e-19
static,global_speaker,30,15.0,0.9,0.7,0.1,1000,0.033333333333333326,0.033333333333333326,-6.036837696399288e-19,2.3081993946213025e-19
static,global_speaker,30,15.0,0.9,0.7,0.2,1000,0.033333333333333326,0.033333333333333326,-1.8735013540549516e-19,2.0760704013964337e-19
static,global_speaker,30,15.0,0.9,0.7,0.3,1000,0.033333333333333326,0.033333333333333326,-3.0531133177191803e-19,2.186640301164809e-19
static,global_speaker,30,15.0,0.9,0.7,0.5,1000,0.033333333333333326,0.033333333333333326,-1.8735013540549516e-19,2.1490755128437571e-19
static,global_speaker,30,15.0,0.9,0.7,0.8,1000,0.033333333333333326,0.033333333333333326,-1.5265566588595902e-19,2.168326619631265e-19
static,global_speaker,30,15.0,0.92,0.7,0.1,1000,0.033333333333333326,0.033333333333333326,1.6653345369377348e-19,2.2446763770063145e-19
static,global_speaker,30,15.0,0.92,0.7,0.2,1000,0.033333333333333326,0.033333333333333326,2.0122792321330963e-19,2.1489499202447794e-19
static,global_speaker,30,15.0,0.92,0.7,0.3,1000,0.033333333333333326,0.033333333333333326,2.706168622523819e-19,2.1727265314753125e-19
static,global_speaker,30,15.0,0.92,0.7,0.5,1000,0.033333333333333326,0.033333333333333326,-2.0816681711721686e-20,2.1431467138102697e-19
static,global_speaker,30,15.0,0.92,0.7,0.8,1000,0.033333333333333326,0.033333333333333326,3.6082248300317586e-19,2.289187670817616e-19
static,global_speaker,30,15.0,0.94,0.7,0.1,1000,0.033333333333333326,0.033333333333333326,-8.326672684688674e-20,2.1797879377563646e-19
static,global_speaker,30,15.0,0.94,0.7,0.2,1000,0.033333333333333326,0.033333333333333326,-1.457167719820518e-19,2.1359021240348423e-19
static,global_speaker,30,15.0,0.94,0.7,0.3,1000,0.033333333333333326,0.033333333333333326,-3.6082248300317586e-19,2.1412399537368481e-19
static,global_speaker,30,15.0,0.94,0.7,0.5,1000,0.033333333333333326,0.033333333333333326,-1.6653345369377348e-19,2.1704460857432033e-19
static,global_speaker,30,15.0,0.94,0.7,0.8,1000,0.033333333333333326,0.033333333333333326,-1.6653345369377348e-19,2.3372421256626085e-19
static,global_speaker,30,15.0,0.96,0.7,0.1,1000,0.033333333333333326,0.033333333333333326,-4.163336342344337e-20,2.2344973037505354e-19
static,global_speaker,30,15.0,0.96,0.7,0.2,1000,0.033333333333333326,0.033333333333333326,3.469446951953614e-20,2.122792293538194e-19
static,global_speaker,30,15.0,0.96,0.7,0.3,1000,0.033333333333333326,0.033333333333333326,5.204170427930421e-19,2.1368225741443809e-19
static,global_speaker,30,15.0,0.96,0.7,0.5,1000,0.033333333333333326,0.033333333333333326,3.2612801348363973e-19,2.062701818642606e-19
static,global_speaker,30,15.0,0.96,0.7,0.8,1000,0.033333333333333326,0.033333333333333326,1.3877787807814457e-20,2.212857776492452e-19
static,global_speaker,30,15.0,0.98,0.7,0.1,1000,0.033333333333333326,0.033333333333333326,-5.967448757360216e-19,2.411514532173178e-19
static,global_speaker,30,15.0,0.98,0.7,0.2,1000,0.033333333333333326,0.033333333333333326,-3.400058012914542e-19,2.2047876606549055e-19
static,global_speaker,30,15.0,0.98,0.7,0.3,1000,0.033333333333333326,0.033333333333333326,-1.457167719820518e-19,2.15834908519591e-19
static,global_speaker,30,15.0,0.98,0.7,0.5,1000,0.033333333333333326,0.033333333333333326,-4.510281037539699e-19,2.1585902382757143e-19
static,global_speaker,30,15.0,0.98,0.7,0.8,1000,0.033333333333333326,0.033333333333333326,-2.6367796834847467e-19,2.1336410512342712e-19
static,global_speaker,30,15.0,0.9,0.9,0.1,1000,0.033333333333333326,0.033333333333333326,-5.065392549852276e-19,2.1235822550777153e-19
static,global_speaker,30,15.0,0.9,0.9,0.2,1000,0.033333333333333326,0.033333333333333326,-2.6367796834847467e-19,2.319785117301501e-19
static,global_speaker,30,15.0,0.9,0.9,0.3,1000,0.033333333333333326,0.033333333333333326,-1.5265566588595902e-19,2.218860963795013e-19
static,global_speaker,30,15.0,0.9,0.9,0.5,1000,0.033333333333333326,0.033333333333333326,-2.42861286636753e-19,2.2642917952000226e-19
static,global_speaker,30,15.0,0.9,0.9,0.8,1000,0.033333333333333326,0.033333333333333326,1.8041124150158793e-19,2.1880284638813595e-19
static,global_speaker,30,15.0,0.92,0.9,0.1,1000,0.033333333333333326,0.033333333333333326,1.457167719820518e-19,2.3177096799159533e-19
