model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Global,dimension_color,second,blurred,Initial adjective,D,0.0425925925925925,0.1353162037037037,0.1074074074074074,0.1648148148148148,540,4000
Global,dimension_color,second,blurred,Initial adjective,C,0.8907407407407407,0.8231731481481481,0.7888888888888889,0.8555555555555555,540,4000
Global,dimension_color,second,blurred,Initial adjective,F,0.0666666666666666,0.0415106481481481,0.024074074074074,0.0592592592592592,540,4000
Global,dimension_color,second,sharp,Exact response,D,0.0,0.0045251572327044,0.0,0.010482180293501,477,4000
Global,dimension_color,second,sharp,Exact response,DC,0.0020964360587002,0.0728721174004192,0.050314465408805,0.0964360587002096,477,4000
Global,dimension_color,second,sharp,Exact response,DCF,0.0020964360587002,0.0242216981132075,0.0125786163522012,0.0398322851153039,477,4000
Global,dimension_color,second,sharp,Exact response,DF,0.0,0.0140230607966457,0.0041928721174004,0.0251572327044025,477,4000
Global,dimension_color,second,sharp,Exact response,DFC,0.0062893081761006,0.0111556603773584,0.0020964360587002,0.020964360587002,477,4000
Global,dimension_color,second,sharp,Exact response,C,0.7148846960167715,0.7652510482180294,0.7253668763102725,0.8029350104821803,477,4000
Global,dimension_color,second,sharp,Exact response,CD,0.0,0.0023191823899371,0.0,0.0062893081761006,477,4000
Global,dimension_color,second,sharp,Exact response,CDF,0.0041928721174004,0.0026787211740041,0.0,0.0083857442348008,477,4000
Global,dimension_color,second,sharp,Exact response,CF,0.2285115303983228,0.0639266247379454,0.0419287211740041,0.0859538784067086,477,4000
Global,dimension_color,second,sharp,Exact response,CFD,0.0,0.0012636268343815,0.0,0.0041928721174004,477,4000
Global,dimension_color,second,sharp,Exact response,F,0.020964360587002,0.0147348008385744,0.0041928721174004,0.0272536687631027,477,4000
Global,dimension_color,second,sharp,Exact response,FD,0.0,0.0003925576519916,0.0,0.0020964360587002,477,4000
Global,dimension_color,second,sharp,Exact response,FDC,0.0,0.0014004192872117,0.0,0.0062893081761006,477,4000
Global,dimension_color,second,sharp,Exact response,FC,0.020964360587002,0.0205822851153039,0.0083857442348008,0.0335429769392033,477,4000
Global,dimension_color,second,sharp,Exact response,FCD,0.0,0.0006530398322851,0.0,0.0041928721174004,477,4000
Global,dimension_color,second,sharp,Response length,1,0.7358490566037735,0.7845110062893081,0.7463312368972747,0.8218029350104822,477,4000
Global,dimension_color,second,sharp,Response length,2,0.2515723270440251,0.1741158280922431,0.140461215932914,0.2075471698113207,477,4000
Global,dimension_color,second,sharp,Response length,3,0.0125786163522012,0.0413731656184486,0.0251572327044025,0.0587002096436058,477,4000
Global,dimension_color,second,sharp,Initial adjective,D,0.010482180293501,0.1267976939203354,0.0985324947589098,0.1572327044025157,477,4000
Global,dimension_color,second,sharp,Initial adjective,C,0.9475890985324948,0.8354392033542978,0.80083857442348,0.870020964360587,477,4000
Global,dimension_color,second,sharp,Initial adjective,F,0.0419287211740041,0.0377631027253668,0.020964360587002,0.0566037735849056,477,4000
Global,dimension_form,both,blurred,Exact response,D,0.0037664783427495,0.0027598870056497,0.0,0.007532956685499,531,4000
Global,dimension_form,both,blurred,Exact response,DC,0.0169491525423728,0.0580423728813559,0.03954802259887,0.0790960451977401,531,4000
Global,dimension_form,both,blurred,Exact response,DCF,0.2900188323917137,0.1888780602636534,0.1544256120527307,0.2222222222222222,531,4000
Global,dimension_form,both,blurred,Exact response,DF,0.4067796610169492,0.1128328625235404,0.0866290018832391,0.1412429378531073,531,4000
Global,dimension_form,both,blurred,Exact response,DFC,0.0338983050847457,0.0746831450094162,0.0527306967984934,0.0979284369114877,531,4000
Global,dimension_form,both,blurred,Exact response,C,0.0112994350282485,0.0644326741996233,0.0451977401129943,0.0866290018832391,531,4000
Global,dimension_form,both,blurred,Exact response,CD,0.0018832391713747,0.000978813559322,0.0,0.0037664783427495,531,4000
Global,dimension_form,both,blurred,Exact response,CDF,0.0414312617702448,0.0114411487758945,0.0037664783427495,0.0207156308851224,531,4000
Global,dimension_form,both,blurred,Exact response,CF,0.1506591337099811,0.3101412429378531,0.2711864406779661,0.3502824858757062,531,4000
Global,dimension_form,both,blurred,Exact response,CFD,0.0056497175141242,0.0041426553672316,0.0,0.0094161958568738,531,4000
Global,dimension_form,both,blurred,Exact response,F,0.0169491525423728,0.0785522598870056,0.0564971751412429,0.103578154425612,531,4000
Global,dimension_form,both,blurred,Exact response,FD,0.0018832391713747,0.0008950094161958,0.0,0.0037664783427495,531,4000
Global,dimension_form,both,blurred,Exact response,FDC,0.0,0.0052514124293785,0.0,0.0131826741996233,531,4000
Global,dimension_form,both,blurred,Exact response,FC,0.0169491525423728,0.0852796610169491,0.0621468926553672,0.1092278719397363,531,4000
Global,dimension_form,both,blurred,Exact response,FCD,0.0018832391713747,0.0016887947269303,0.0,0.0056497175141242,531,4000
Global,dimension_form,both,blurred,Response length,1,0.032015065913371,0.1457448210922787,0.1167608286252354,0.1789077212806026,531,4000
Global,dimension_form,both,blurred,Response length,2,0.5951035781544256,0.5681699623352165,0.5235404896421846,0.6120527306967984,531,4000
Global,dimension_form,both,blurred,Response length,3,0.3728813559322034,0.2860852165725047,0.2467043314500941,0.3258003766478343,531,4000
Global,dimension_form,both,blurred,Initial adjective,D,0.751412429378531,0.4371963276836158,0.3935969868173258,0.480225988700565,531,4000
Global,dimension_form,both,blurred,Initial adjective,C,0.2109227871939736,0.3911365348399247,0.3502824858757062,0.4331450094161959,531,4000
Global,dimension_form,both,blurred,Initial adjective,F,0.0376647834274952,0.1716671374764595,0.1393596986817326,0.2052730696798493,531,4000
Global,dimension_form,both,sharp,Exact response,D,0.0020964360587002,0.0058621593291404,0.0,0.0125786163522012,477,4000
Global,dimension_form,both,sharp,Exact response,DC,0.0587002096436058,0.0694528301886792,0.0482180293501048,0.0943396226415094,477,4000
Global,dimension_form,both,sharp,Exact response,DCF,0.220125786163522,0.1816519916142557,0.1467505241090146,0.2180293501048218,477,4000
Global,dimension_form,both,sharp,Exact response,DF,0.2955974842767295,0.1517992662473794,0.1194968553459119,0.1865828092243186,477,4000
Global,dimension_form,both,sharp,Exact response,DFC,0.0188679245283018,0.081256289308176,0.0566037735849056,0.1069182389937107,477,4000
Global,dimension_form,both,sharp,Exact response,C,0.1027253668763102,0.0664481132075471,0.0440251572327044,0.090146750524109,477,4000
Global,dimension_form,both,sharp,Exact response,CD,0.0,0.0015555555555555,0.0,0.0062893081761006,477,4000
Global,dimension_form,both,sharp,Exact response,CDF,0.0356394129979035,0.0147405660377358,0.0041928721174004,0.0272536687631027,477,4000
Global,dimension_form,both,sharp,Exact response,CF,0.220125786163522,0.243272536687631,0.2054507337526205,0.2830188679245283,477,4000
Global,dimension_form,both,sharp,Exact response,CFD,0.0041928721174004,0.0055613207547169,0.0,0.0125786163522012,477,4000
Global,dimension_form,both,sharp,Exact response,F,0.010482180293501,0.0894203354297693,0.0649895178197065,0.1174004192872117,477,4000
Global,dimension_form,both,sharp,Exact response,FD,0.0020964360587002,0.0015314465408805,0.0,0.0062893081761006,477,4000
Global,dimension_form,both,sharp,Exact response,FDC,0.0020964360587002,0.0073820754716981,0.0,0.0167714884696016,477,4000
Global,dimension_form,both,sharp,Exact response,FC,0.0230607966457023,0.0776472746331236,0.0545073375262054,0.1027253668763102,477,4000
Global,dimension_form,both,sharp,Exact response,FCD,0.0041928721174004,0.0024182389937106,0.0,0.0083857442348008,477,4000
Global,dimension_form,both,sharp,Response length,1,0.1153039832285115,0.161730607966457,0.129979035639413,0.1970649895178197,477,4000
Global,dimension_form,both,sharp,Response length,2,0.59958071278826,0.5452589098532494,0.4989517819706499,0.5911949685534591,477,4000
Global,dimension_form,both,sharp,Response length,3,0.2851153039832285,0.2930104821802934,0.2515723270440251,0.3354297693920335,477,4000
Global,dimension_form,both,sharp,Initial adjective,D,0.5953878406708596,0.490022536687631,0.4423480083857442,0.5346436058700211,477,4000
Global,dimension_form,both,sharp,Initial adjective,C,0.3626834381551362,0.3315780922431866,0.2893081761006289,0.3752620545073375,477,4000
Global,dimension_form,both,sharp,Initial adjective,F,0.0419287211740041,0.1783993710691823,0.1446540880503144,0.2138364779874214,477,4000
Global,dimension_form,first,blurred,Exact response,D,0.0736434108527131,0.0284297480620155,0.0135658914728682,0.0445736434108527,516,4000
Global,dimension_form,first,blurred,Exact response,DC,0.0581395348837209,0.1280499031007752,0.0988372093023255,0.1589147286821705,516,4000
Global,dimension_form,first,blurred,Exact response,DCF,0.2790697674418604,0.2529685077519379,0.2151162790697674,0.2926356589147287,516,4000
Global,dimension_form,first,blurred,Exact response,DF,0.1976744186046511,0.1409268410852713,0.1085271317829457,0.1744186046511628,516,4000
Global,dimension_form,first,blurred,Exact response,DFC,0.0290697674418604,0.1034345930232557,0.0775193798449612,0.1317829457364341,516,4000
Global,dimension_form,first,blurred,Exact response,C,0.1395348837209302,0.0600552325581395,0.0406976744186046,0.0813953488372093,516,4000
Global,dimension_form,first,blurred,Exact response,CD,0.001937984496124,0.0018367248062015,0.0,0.005813953488372,516,4000
Global,dimension_form,first,blurred,Exact response,CDF,0.0251937984496124,0.0134825581395348,0.003875968992248,0.0232558139534883,516,4000
Global,dimension_form,first,blurred,Exact response,CF,0.1666666666666666,0.1689762596899224,0.1375968992248062,0.2015503875968992,516,4000
Global,dimension_form,first,blurred,Exact response,CFD,0.001937984496124,0.0045290697674418,0.0,0.0116279069767441,516,4000
Global,dimension_form,first,blurred,Exact response,F,0.005813953488372,0.0363546511627906,0.0213178294573643,0.0523255813953488,516,4000
Global,dimension_form,first,blurred,Exact response,FD,0.0,0.0010687984496124,0.0,0.003875968992248,516,4000
Global,dimension_form,first,blurred,Exact response,FDC,0.0,0.0064733527131782,0.0,0.0135658914728682,516,4000
Global,dimension_form,first,blurred,Exact response,FC,0.0213178294573643,0.0514835271317829,0.0329457364341085,0.0717054263565891,516,4000
Global,dimension_form,first,blurred,Exact response,FCD,0.0,0.0019302325581395,0.0,0.005813953488372,516,4000
Global,dimension_form,first,blurred,Response length,1,0.2189922480620155,0.1248396317829457,0.0968992248062015,0.1550387596899224,516,4000
Global,dimension_form,first,blurred,Response length,2,0.4457364341085271,0.492342054263566,0.4457364341085271,0.5368217054263565,516,4000
Global,dimension_form,first,blurred,Response length,3,0.3352713178294573,0.3828183139534883,0.3391472868217054,0.4263565891472868,516,4000
Global,dimension_form,first,blurred,Initial adjective,D,0.6375968992248062,0.6538095930232558,0.6104651162790697,0.6957364341085271,516,4000
Global,dimension_form,first,blurred,Initial adjective,C,0.3352713178294573,0.2488798449612402,0.2112403100775193,0.2868217054263566,516,4000
Global,dimension_form,first,blurred,Initial adjective,F,0.0271317829457364,0.0973105620155038,0.0717054263565891,0.1240310077519379,516,4000
Global,dimension_form,first,sharp,Exact response,D,0.2547368421052631,0.2692605263157895,0.2231578947368421,0.3157894736842105,475,4000
Global,dimension_form,first,sharp,Exact response,DC,0.0652631578947368,0.1376221052631578,0.1052631578947368,0.1705263157894737,475,4000
Global,dimension_form,first,sharp,Exact response,DCF,0.2105263157894736,0.1964463157894737,0.1621052631578947,0.2336842105263158,475,4000
Global,dimension_form,first,sharp,Exact response,DF,0.2147368421052631,0.1075626315789473,0.08,0.1368421052631579,475,4000
Global,dimension_form,first,sharp,Exact response,DFC,0.0273684210526315,0.0876878947368421,0.0631578947368421,0.1136842105263157,475,4000
Global,dimension_form,first,sharp,Exact response,C,0.0778947368421052,0.03976,0.0231578947368421,0.0589473684210526,475,4000
Global,dimension_form,first,sharp,Exact response,CD,0.0,0.0028726315789473,0.0,0.0084210526315789,475,4000
Global,dimension_form,first,sharp,Exact response,CDF,0.0168421052631578,0.0142310526315789,0.0042105263157894,0.0252631578947368,475,4000
Global,dimension_form,first,sharp,Exact response,CF,0.1031578947368421,0.0787884210526315,0.0547368421052631,0.1031578947368421,475,4000
Global,dimension_form,first,sharp,Exact response,CFD,0.0,0.0051763157894736,0.0,0.0126315789473684,475,4000
Global,dimension_form,first,sharp,Exact response,F,0.0063157894736842,0.0221584210526315,0.0105263157894736,0.0357894736842105,475,4000
Global,dimension_form,first,sharp,Exact response,FD,0.0021052631578947,0.0012368421052631,0.0,0.0042105263157894,475,4000
Global,dimension_form,first,sharp,Exact response,FDC,0.0063157894736842,0.0073484210526315,0.0,0.0168421052631578,475,4000
Global,dimension_form,first,sharp,Exact response,FC,0.0126315789473684,0.0275068421052631,0.0147368421052631,0.0442105263157894,475,4000
Global,dimension_form,first,sharp,Exact response,FCD,0.0021052631578947,0.0023415789473684,0.0,0.0084210526315789,475,4000
Global,dimension_form,first,sharp,Response length,1,0.3389473684210526,0.3311789473684211,0.2842105263157894,0.3768421052631578,475,4000
Global,dimension_form,first,sharp,Response length,2,0.3978947368421052,0.3555894736842105,0.3094736842105263,0.4021052631578947,475,4000
Global,dimension_form,first,sharp,Response length,3,0.2631578947368421,0.3132315789473684,0.2694736842105263,0.3578947368421052,475,4000
Global,dimension_form,first,sharp,Initial adjective,D,0.7726315789473684,0.7985794736842106,0.7621052631578947,0.8357894736842105,475,4000
Global,dimension_form,first,sharp,Initial adjective,C,0.1978947368421052,0.1408284210526316,0.111578947368421,0.1726315789473684,475,4000
Global,dimension_form,first,sharp,Initial adjective,F,0.0294736842105263,0.0605921052631578,0.04,0.0842105263157894,475,4000
Global,dimension_form,second,blurred,Exact response,D,0.0,0.0010013888888888,0.0,0.0037037037037037,540,4000
Global,dimension_form,second,blurred,Exact response,DC,0.0018518518518518,0.0130601851851851,0.0037037037037037,0.024074074074074,540,4000
Global,dimension_form,second,blurred,Exact response,DCF,0.0166666666666666,0.0789393518518518,0.0574074074074074,0.1018518518518518,540,4000
Global,dimension_form,second,blurred,Exact response,DF,0.0,0.0598912037037037,0.0407407407407407,0.0814814814814814,540,4000
Global,dimension_form,second,blurred,Exact response,DFC,0.0111111111111111,0.0321837962962963,0.0185185185185185,0.0481481481481481,540,4000
Global,dimension_form,second,blurred,Exact response,C,0.0481481481481481,0.0252064814814814,0.0129629629629629,0.0388888888888888,540,4000
Global,dimension_form,second,blurred,Exact response,CD,0.0,0.000411574074074,0.0,0.0018518518518518,540,4000
Global,dimension_form,second,blurred,Exact response,CDF,0.0,0.0054300925925925,0.0,0.0129629629629629,540,4000
Global,dimension_form,second,blurred,Exact response,CF,0.2481481481481481,0.2417421296296296,0.2037037037037037,0.2814814814814815,540,4000
Global,dimension_form,second,blurred,Exact response,CFD,0.0,0.0022055555555555,0.0,0.0074074074074074,540,4000
Global,dimension_form,second,blurred,Exact response,F,0.6481481481481481,0.4693796296296297,0.4259259259259259,0.512962962962963,540,4000
Global,dimension_form,second,blurred,Exact response,FD,0.0,0.0006472222222222,0.0,0.0037037037037037,540,4000
Global,dimension_form,second,blurred,Exact response,FDC,0.0,0.0027300925925925,0.0,0.0074074074074074,540,4000
Global,dimension_form,second,blurred,Exact response,FC,0.0259259259259259,0.0662023148148148,0.0462962962962962,0.0888888888888888,540,4000
Global,dimension_form,second,blurred,Exact response,FCD,0.0,0.0009689814814814,0.0,0.0037037037037037,540,4000
Global,dimension_form,second,blurred,Response length,1,0.6962962962962963,0.4955874999999999,0.4518518518518518,0.5388888888888889,540,4000
Global,dimension_form,second,blurred,Response length,2,0.2759259259259259,0.3819546296296296,0.3388888888888889,0.4259259259259259,540,4000
Global,dimension_form,second,blurred,Response length,3,0.0277777777777777,0.1224578703703703,0.0944444444444444,0.15,540,4000
Global,dimension_form,second,blurred,Initial adjective,D,0.0296296296296296,0.1850759259259259,0.1536574074074074,0.2185185185185185,540,4000
Global,dimension_form,second,blurred,Initial adjective,C,0.2962962962962963,0.2749958333333333,0.2351851851851852,0.3148148148148148,540,4000
Global,dimension_form,second,blurred,Initial adjective,F,0.674074074074074,0.5399282407407408,0.4962962962962963,0.5833333333333334,540,4000
Global,dimension_form,second,sharp,Exact response,D,0.0,0.0015961134453781,0.0,0.0063025210084033,476,4000
Global,dimension_form,second,sharp,Exact response,DC,0.0021008403361344,0.0141628151260504,0.0042016806722689,0.0252100840336134,476,4000
Global,dimension_form,second,sharp,Exact response,DCF,0.0084033613445378,0.0667169117647058,0.0462184873949579,0.0903361344537815,476,4000
Global,dimension_form,second,sharp,Exact response,DF,0.0,0.0603161764705882,0.0399159663865546,0.0840336134453781,476,4000
Global,dimension_form,second,sharp,Exact response,DFC,0.0105042016806722,0.0301811974789915,0.0147058823529411,0.0462184873949579,476,4000
Global,dimension_form,second,sharp,Exact response,C,0.1092436974789916,0.0284196428571428,0.0147058823529411,0.0441176470588235,476,4000
Global,dimension_form,second,sharp,Exact response,CD,0.0021008403361344,0.0006013655462184,0.0,0.0042016806722689,476,4000
Global,dimension_form,second,sharp,Exact response,CDF,0.0042016806722689,0.006797794117647,0.0,0.0147058823529411,476,4000
Global,dimension_form,second,sharp,Exact response,CF,0.1890756302521008,0.2029957983193277,0.1659663865546218,0.2415966386554622,476,4000
Global,dimension_form,second,sharp,Exact response,CFD,0.0,0.003141281512605,0.0,0.0084033613445378,476,4000
Global,dimension_form,second,sharp,Exact response,F,0.6407563025210085,0.516186449579832,0.4705357142857143,0.5609243697478992,476,4000
Global,dimension_form,second,sharp,Exact response,FD,0.0,0.0009443277310924,0.0,0.0042016806722689,476,4000
Global,dimension_form,second,sharp,Exact response,FDC,0.0021008403361344,0.0036344537815126,0.0,0.0105042016806722,476,4000
Global,dimension_form,second,sharp,Exact response,FC,0.0315126050420168,0.0628860294117647,0.042016806722689,0.0861344537815126,476,4000
Global,dimension_form,second,sharp,Exact response,FCD,0.0,0.0014196428571428,0.0,0.0063025210084033,476,4000
Global,dimension_form,second,sharp,Response length,1,0.75,0.5462022058823528,0.5,0.5903361344537815,476,4000
Global,dimension_form,second,sharp,Response length,2,0.2247899159663865,0.3419065126050419,0.2983193277310924,0.384453781512605,476,4000
Global,dimension_form,second,sharp,Response length,3,0.0252100840336134,0.111891281512605,0.0840336134453781,0.1408088235294119,476,4000
Global,dimension_form,second,sharp,Initial adjective,D,0.0210084033613445,0.1729732142857142,0.1386554621848739,0.2079831932773109,476,4000
Global,dimension_form,second,sharp,Initial adjective,C,0.3046218487394957,0.2419558823529411,0.203781512605042,0.2836134453781512,476,4000
Global,dimension_form,second,sharp,Initial adjective,F,0.6743697478991597,0.5850709033613446,0.5399159663865546,0.6302521008403361,476,4000
Fully incremental,color_form,both,blurred,Exact response,D,0.0037037037037037,0.0044638888888888,0.0,0.0111111111111111,540,4000
Fully incremental,color_form,both,blurred,Exact response,DC,0.0259259259259259,0.0417435185185185,0.0259259259259259,0.0592592592592592,540,4000
Fully incremental,color_form,both,blurred,Exact response,DCF,0.0814814814814814,0.1467726851851851,0.1166666666666666,0.1777777777777777,540,4000
Fully incremental,color_form,both,blurred,Exact response,DF,0.0222222222222222,0.1391972222222222,0.1092592592592592,0.1685185185185185,540,4000
Fully incremental,color_form,both,blurred,Exact response,DFC,0.0111111111111111,0.0189351851851851,0.0092592592592592,0.0314814814814814,540,4000
Fully incremental,color_form,both,blurred,Exact response,C,0.0074074074074074,0.0417226851851851,0.0259259259259259,0.0592592592592592,540,4000
Fully incremental,color_form,both,blurred,Exact response,CD,0.0,0.0014662037037037,0.0,0.0055555555555555,540,4000
Fully incremental,color_form,both,blurred,Exact response,CDF,0.0074074074074074,0.0194703703703703,0.0092592592592592,0.0314814814814814,540,4000
Fully incremental,color_form,both,blurred,Exact response,CF,0.7592592592592593,0.4250402777777777,0.3833333333333333,0.4666666666666667,540,4000
Fully incremental,color_form,both,blurred,Exact response,CFD,0.0037037037037037,0.0229194444444444,0.0111111111111111,0.037037037037037,540,4000
Fully incremental,color_form,both,blurred,Exact response,F,0.0129629629629629,0.0871814814814814,0.0648148148148148,0.1111111111111111,540,4000
Fully incremental,color_form,both,blurred,Exact response,FD,0.0018518518518518,0.0009541666666666,0.0,0.0037037037037037,540,4000
Fully incremental,color_form,both,blurred,Exact response,FDC,0.0,0.0014388888888888,0.0,0.0055555555555555,540,4000
Fully incremental,color_form,both,blurred,Exact response,FC,0.0629629629629629,0.0457111111111111,0.0296296296296296,0.0648148148148148,540,4000
Fully incremental,color_form,both,blurred,Exact response,FCD,0.0,0.0029828703703703,0.0,0.0074074074074074,540,4000
Fully incremental,color_form,both,blurred,Response length,1,0.024074074074074,0.1333680555555555,0.1055555555555555,0.1629629629629629,540,4000
Fully incremental,color_form,both,blurred,Response length,2,0.8722222222222222,0.6541125,0.6111111111111112,0.6944444444444444,540,4000
Fully incremental,color_form,both,blurred,Response length,3,0.1037037037037037,0.2125194444444444,0.1777777777777777,0.2481481481481481,540,4000
Fully incremental,color_form,both,blurred,Initial adjective,D,0.1444444444444444,0.3511124999999999,0.3129629629629629,0.3888888888888889,540,4000
Fully incremental,color_form,both,blurred,Initial adjective,C,0.7777777777777778,0.5106189814814815,0.4685185185185185,0.5518518518518518,540,4000
Fully incremental,color_form,both,blurred,Initial adjective,F,0.0777777777777777,0.1382685185185185,0.1092592592592592,0.1685185185185185,540,4000
Fully incremental,color_form,both,sharp,Exact response,D,0.0041928721174004,0.0051897274633123,0.0,0.0125786163522012,477,4000
Fully incremental,color_form,both,sharp,Exact response,DC,0.0146750524109014,0.0335911949685534,0.0188679245283018,0.050314465408805,477,4000
Fully incremental,color_form,both,sharp,Exact response,DCF,0.1090146750524109,0.111107966457023,0.0838574423480083,0.140461215932914,477,4000
Fully incremental,color_form,both,sharp,Exact response,DF,0.050314465408805,0.1032809224318658,0.0775681341719077,0.1320754716981132,477,4000
Fully incremental,color_form,both,sharp,Exact response,DFC,0.0230607966457023,0.0162830188679245,0.0062893081761006,0.0293501048218029,477,4000
Fully incremental,color_form,both,sharp,Exact response,C,0.0020964360587002,0.0483768343815513,0.0293501048218029,0.0691823899371069,477,4000
Fully incremental,color_form,both,sharp,Exact response,CD,0.0,0.0019884696016771,0.0,0.0062893081761006,477,4000
Fully incremental,color_form,both,sharp,Exact response,CDF,0.0020964360587002,0.0225267295597484,0.010482180293501,0.0356394129979035,477,4000
Fully incremental,color_form,both,sharp,Exact response,CF,0.7253668763102725,0.4577353249475891,0.4129979035639413,0.5010482180293501,477,4000
Fully incremental,color_form,both,sharp,Exact response,CFD,0.0,0.0311158280922431,0.0167714884696016,0.0482180293501048,477,4000
Fully incremental,color_form,both,sharp,Exact response,F,0.0041928721174004,0.1029544025157232,0.0754716981132075,0.1320754716981132,477,4000
Fully incremental,color_form,both,sharp,Exact response,FD,0.0,0.0013632075471698,0.0,0.0062893081761006,477,4000
Fully incremental,color_form,both,sharp,Exact response,FDC,0.0,0.0018286163522012,0.0,0.0062893081761006,477,4000
Fully incremental,color_form,both,sharp,Exact response,FC,0.0649895178197065,0.0583537735849056,0.0377358490566037,0.0796645702306079,477,4000
Fully incremental,color_form,both,sharp,Exact response,FCD,0.0,0.0043039832285115,0.0,0.010482180293501,477,4000
Fully incremental,color_form,both,sharp,Response length,1,0.010482180293501,0.156520964360587,0.1236897274633123,0.190775681341719,477,4000
Fully incremental,color_form,both,sharp,Response length,2,0.8553459119496856,0.6563128930817611,0.6142557651991615,0.6981132075471698,477,4000
Fully incremental,color_form,both,sharp,Response length,3,0.1341719077568134,0.187166142557652,0.1509433962264151,0.2222222222222222,477,4000
Fully incremental,color_form,both,sharp,Initial adjective,D,0.2012578616352201,0.2694528301886792,0.2327044025157232,0.3081761006289308,477,4000
Fully incremental,color_form,both,sharp,Initial adjective,C,0.7295597484276729,0.5617431865828092,0.5157232704402516,0.6037735849056604,477,4000
Fully incremental,color_form,both,sharp,Initial adjective,F,0.0691823899371069,0.1688039832285115,0.1341719077568134,0.2033542976939203,477,4000
Fully incremental,color_form,first,blurred,Exact response,D,0.0055555555555555,0.0046481481481481,0.0,0.0111111111111111,540,4000
Fully incremental,color_form,first,blurred,Exact response,DC,0.0166666666666666,0.0643523148148148,0.0444444444444444,0.0851851851851851,540,4000
Fully incremental,color_form,first,blurred,Exact response,DCF,0.0518518518518518,0.0308125,0.0166666666666666,0.0462962962962962,540,4000
Fully incremental,color_form,first,blurred,Exact response,DF,0.0074074074074074,0.008299074074074,0.0018518518518518,0.0166666666666666,540,4000
Fully incremental,color_form,first,blurred,Exact response,DFC,0.0092592592592592,0.0012194444444444,0.0,0.0055555555555555,540,4000
Fully incremental,color_form,first,blurred,Exact response,C,0.6314814814814815,0.7676041666666668,0.7277777777777777,0.8055555555555556,540,4000
Fully incremental,color_form,first,blurred,Exact response,CD,0.0,0.0033935185185185,0.0,0.0092592592592592,540,4000
Fully incremental,color_form,first,blurred,Exact response,CDF,0.0074074074074074,0.0076504629629629,0.0018518518518518,0.0148148148148148,540,4000
Fully incremental,color_form,first,blurred,Exact response,CF,0.2518518518518518,0.0965527777777777,0.0722222222222222,0.124074074074074,540,4000
Fully incremental,color_form,first,blurred,Exact response,CFD,0.0,0.004899537037037,0.0,0.0111111111111111,540,4000
Fully incremental,color_form,first,blurred,Exact response,F,0.0,0.0061819444444444,0.0,0.0129629629629629,540,4000
Fully incremental,color_form,first,blurred,Exact response,FD,0.0,0.0002305555555555,0.0,0.0018518518518518,540,4000
Fully incremental,color_form,first,blurred,Exact response,FDC,0.0018518518518518,0.0002421296296296,0.0,0.0018518518518518,540,4000
Fully incremental,color_form,first,blurred,Exact response,FC,0.0166666666666666,0.0035259259259259,0.0,0.0092592592592592,540,4000
Fully incremental,color_form,first,blurred,Exact response,FCD,0.0,0.0003874999999999,0.0,0.0018518518518518,540,4000
Fully incremental,color_form,first,blurred,Response length,1,0.6370370370370371,0.7784342592592592,0.7407407407407407,0.8148148148148148,540,4000
Fully incremental,color_form,first,blurred,Response length,2,0.2925925925925925,0.1763541666666666,0.1444444444444444,0.2111111111111111,540,4000
Fully incremental,color_form,first,blurred,Response length,3,0.0703703703703703,0.045211574074074,0.0277777777777777,0.0629629629629629,540,4000
Fully incremental,color_form,first,blurred,Initial adjective,D,0.0907407407407407,0.1093314814814814,0.0833333333333333,0.1351851851851851,540,4000
Fully incremental,color_form,first,blurred,Initial adjective,C,0.8907407407407407,0.880100462962963,0.8518518518518519,0.9074074074074074,540,4000
Fully incremental,color_form,first,blurred,Initial adjective,F,0.0185185185185185,0.0105680555555555,0.0037037037037037,0.0203703703703703,540,4000
Fully incremental,color_form,first,sharp,Exact response,D,0.0083857442348008,0.0052342767295597,0.0,0.0125786163522012,477,4000
Fully incremental,color_form,first,sharp,Exact response,DC,0.010482180293501,0.0446451781970649,0.0272536687631027,0.0629454926624739,477,4000
Fully incremental,color_form,first,sharp,Exact response,DCF,0.0314465408805031,0.0198013626834381,0.0083857442348008,0.0314465408805031,477,4000
Fully incremental,color_form,first,sharp,Exact response,DF,0.010482180293501,0.0053191823899371,0.0,0.0125786163522012,477,4000
Fully incremental,color_form,first,sharp,Exact response,DFC,0.0083857442348008,0.0010246331236897,0.0,0.0041928721174004,477,4000
Fully incremental,color_form,first,sharp,Exact response,C,0.6918238993710691,0.8013422431865829,0.7651991614255765,0.8364779874213837,477,4000
Fully incremental,color_form,first,sharp,Exact response,CD,0.0,0.0045246331236897,0.0,0.010482180293501,477,4000
Fully incremental,color_form,first,sharp,Exact response,CDF,0.0146750524109014,0.0082002096436058,0.0020964360587002,0.0167714884696016,477,4000
Fully incremental,color_form,first,sharp,Exact response,CF,0.2033542976939203,0.0920990566037735,0.0670859538784067,0.1194968553459119,477,4000
Fully incremental,color_form,first,sharp,Exact response,CFD,0.0,0.0061561844863731,0.0,0.0146750524109014,477,4000
Fully incremental,color_form,first,sharp,Exact response,F,0.0,0.0067489517819706,0.0,0.0146750524109014,477,4000
Fully incremental,color_form,first,sharp,Exact response,FD,0.0,0.00025,0.0,0.0020964360587002,477,4000
