candidate,baseline,semantics,sufficient_single_boost,reliability_form_boost,nonsufficient_colour_penalty,utterance_rmse_gain,category_rmse_gain,target_abs_residual_reduction_mean,target_worst_abs_residual_harm,target_harm_ok,forward_gate_pass,rank_score,recommended_for_gpu_pilot,utterance_rmse_gate,category_rmse_gate,target_residual_gate,max_target_harm
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.0,3.0,0.045936047730381735,0.08869481997409975,0.19892946315138552,0.08024429082722653,False,False,0.333560330855867,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.0,3.0,0.04594071639755075,0.08866285109221168,0.19889850170492146,0.08024422656596888,False,False,0.3335020691946839,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.5,3.0,0.045650725134136635,0.08076646891602797,0.20476673240874127,0.08131599211917509,False,False,0.3311839264589059,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.5,3.0,0.045664719335505116,0.08073173645575843,0.20472459695984774,0.08131593100113113,False,False,0.33112105275111126,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.0,2.0,0.045774101676593834,0.08847384619318778,0.19567511777188326,0.07514420775548805,False,False,0.32992306564166485,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.0,2.0,0.04577836647641069,0.08844227148983218,0.1956441239153936,0.07514410996661772,False,False,0.3298647618816365,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.5,2.0,0.04558395447004379,0.08089092597671983,0.2032267996265753,0.07802871074379672,False,False,0.32970168007333894,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.5,2.0,0.04559763517990437,0.08085631988974945,0.20318471362508972,0.07802862226815213,False,False,0.32963866869474356,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.5,1.5,0.04549426940232894,0.08095175923334447,0.20095261579174245,0.07468152204380621,False,False,0.32739864442741584,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.5,1.5,0.04550761359026849,0.08091730202397697,0.2009105596391454,0.07468140469716181,False,False,0.32733547525339085,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.0,3.0,0.04728727878676903,0.09552571727579211,0.18376580066572545,0.13105781748890877,False,False,0.3265787967282866,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.0,3.0,0.047284938515580646,0.09549652006220768,0.18373043965141891,0.13100439310073853,False,False,0.32651189822920723,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.5,3.0,0.04751747485711495,0.08898507522599787,0.1890338139005087,0.08131599211917509,False,False,0.3255363639836215,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.5,3.0,0.047525005484012076,0.08894987087205034,0.18898865053566055,0.08131593100113113,False,False,0.325463526891723,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.0,1.5,0.04555903758440165,0.08809066070438668,0.19164521495606449,0.06997344707922329,False,False,0.3252949132448528,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.0,1.5,0.04556286788838475,0.08805950615757656,0.19161418161149765,0.06997331669406284,False,False,0.32523655565745896,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.5,2.0,0.04746572295426832,0.08885841037050507,0.1874945881784414,0.07802871074379672,False,False,0.3238187215032148,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.5,2.0,0.04747300053052682,0.08882342931117507,0.18744948357422694,0.07802862226815213,False,False,0.32374591341592884,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.5,1.0,0.04530234205879147,0.08091093519269837,0.19673104008454528,0.06922039920316328,False,False,0.3229443173360351,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.5,1.0,0.04531511054361369,0.08087678450605898,0.19668901419993187,0.06922023808435787,False,False,0.32288090924960455,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,2.0,2.0,0.04417780461886925,0.07242693129674757,0.2061930468842955,0.07995725418293168,False,False,0.32279778279991234,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,2.0,2.0,0.044201588335945285,0.07239919245656626,0.20613995168373078,0.07995717758164991,False,False,0.32274073247624235,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.0,2.0,0.04715582957533593,0.09488905213782146,0.1805106714851444,0.130290437489748,False,False,0.32255555319830176,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.0,2.0,0.04715318778973722,0.09486024615294328,0.1804752985499089,0.1302374303340912,False,False,0.3224887324925894,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,2.0,3.0,0.04419796435564244,0.07223778927895187,0.20571721166080134,0.08202997450568963,False,False,0.32215296529539567,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,2.0,1.5,0.04414857135632291,0.07259583936826158,0.20536457952146697,0.07784064318836917,False,False,0.32210899024605144,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,2.0,3.0,0.04422197704765578,0.07221006713091967,0.20566073720866154,0.08202991804425855,False,False,0.32209278138723696,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,2.0,1.5,0.044172114499978224,0.07256809618274623,0.2053115071266638,0.07784054586516012,False,False,0.32205171780938824,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.5,1.5,0.04739164975201618,0.08866700185577427,0.185221121461991,0.07468152204380621,False,False,0.32127977306978145,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.5,1.5,0.047398653550023304,0.08863225095031005,0.18517605639241985,0.07468140469716181,False,False,0.3212069608927532,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,2.0,1.0,0.04408214187664733,0.07281991495355086,0.20377963849012576,0.0743740095742165,False,False,0.320681695320324,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,2.0,1.0,0.044105274379853524,0.07279217188061249,0.2037266694721284,0.07437388012037863,False,False,0.3206241157325944,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.0,1.5,0.04697300451748805,0.09410115943212877,0.17647997108467273,0.12950939312577248,False,False,0.31755413503428953,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.0,1.5,0.04697003324357314,0.09407273989602677,0.17644458064057283,0.12945681810379028,False,False,0.31748735378017273,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,2.0,0.5,0.04392563934173932,0.07304685397784984,0.19994480394993536,0.06872022496388544,False,False,0.3169172972695245,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,2.0,0.5,0.043948063149796435,0.07301916117920393,0.1998916717176568,0.06872004056201567,False,False,0.3168588960466572,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.0,1.0,0.04510681294313698,0.08714879105291709,0.184406750564787,0.06389503553509712,False,False,0.3166623545608411,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.0,1.0,0.04510987609246893,0.08711830891875874,0.18437427339083276,0.06385862827301025,False,False,0.31660245840206047,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.5,1.0,0.04722587789779026,0.08822332486012024,0.18100071102559917,0.07085171714425087,False,False,0.3164499137835097,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,2.0,2.0,0.04599919081474785,0.08008594052861578,0.1903244650615926,0.07995725418293168,False,False,0.31640959640495625,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.5,1.0,0.04723241102322792,0.088188994896765,0.18095568888999872,0.0708020031452179,False,False,0.31637709480999165,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,2.0,2.0,0.04601753651109193,0.08005416899471135,0.19027208381291358,0.07995717758164991,False,False,0.3163437893187169,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,2.0,3.0,0.046010431767193105,0.08003022512427492,0.189837596832086,0.08202997450568963,False,False,0.31587825372355405,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,2.0,3.0,0.04602897232423414,0.07999839896077723,0.1897818437824125,0.08202991804425855,False,False,0.3158092150674239,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,2.0,1.5,0.04597917588652478,0.08011898520701144,0.18950727359370395,0.07784064318836917,False,False,0.31560543468724017,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,2.0,1.5,0.045997314988687435,0.08008727247393196,0.1894549078864704,0.07784054586516012,False,False,0.3155394953490898,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.5,0.5,0.04487660691625095,0.08048903026079422,0.19003243843819645,0.060368898043793334,False,False,0.31539807561524164,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.5,0.5,0.044888365724296525,0.08045549221101411,0.18999043411370065,0.06036866707579483,False,False,0.3153342920490113,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,2.0,1.0,0.045928077717625734,0.08012165843569424,0.18794082117811403,0.0743740095742165,False,False,0.313990557331434,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,2.0,1.0,0.0459458648945454,0.0800900610569856,0.18788854711302183,0.07437388012037863,False,False,0.31392447306455284,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,0.5,3.0,0.04318935502249188,0.09117138185421217,0.1788195095486399,0.11809908226132393,False,False,0.3131802464253439,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,0.5,3.0,0.04318787391784733,0.0911507446255092,0.17879915686747247,0.11806921660900116,False,False,0.313137775410829,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,2.0,0.5,0.04579720053668042,0.07999160404924097,0.18413619445816032,0.06872022496388544,False,False,0.3099249990440817,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,2.0,0.5,0.0458143766483103,0.07996022339067846,0.184083739483658,0.06872004056201567,False,False,0.30985833952264674,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,2.0,0.0,0.0435509408200911,0.07305890079955452,0.19300105324250275,0.059562236721080436,False,False,0.3096108948621484,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,2.0,0.0,0.04357212531285924,0.07303139171802533,0.19294807579603607,0.059561970362824096,False,False,0.30955159282692063,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.0,1.0,0.04657577509114223,0.09253882964503926,0.1692402091747843,0.12823588028550148,False,False,0.30835481391096575,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.5,0.5,0.04684430833885592,0.08717468738018228,0.1743039787299221,0.06985970214009285,False,False,0.3083229744489603,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.0,1.0,0.04657221935978449,0.0925110102122294,0.16920340842890966,0.1281840056180954,False,False,0.3082866380009236,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.5,0.5,0.046850010513132104,0.08714109779728765,0.1742590023688262,0.06981074810028076,False,False,0.30825011067924596,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,0.5,2.0,0.04288538566984473,0.09019772667594028,0.17154310518001886,0.1170043833553791,False,False,0.3046262175258039,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,0.5,2.0,0.04288341612053499,0.09017728907116127,0.1715226079343048,0.11697490513324738,False,False,0.30458331312600107,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,1.0,3.0,0.03888878277137767,0.06792058472036504,0.19678728717056654,0.08024429082722653,False,False,0.30359665466230923,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,1.0,3.0,0.038897317898622996,0.06789461157495849,0.19675987629828592,0.08024422656596888,False,False,0.3035518057718674,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.5,0.0,0.04392048397731957,0.07896399324187332,0.17964648731779004,0.04617315223292698,True,True,0.3025309645369829,True,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.5,0.0,0.04393047132237882,0.07893170923847626,0.17960450050215865,0.04617281323150982,True,True,0.3024666810630137,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,1.5,3.0,0.038675691589160774,0.060866596951772406,0.20269610805514965,0.08131599211917509,False,False,0.3022383965960828,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,1.5,3.0,0.03869226614862113,0.06084025048453094,0.20265410150130045,0.08131593100113113,False,False,0.3021866181344525,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,2.0,0.0,0.045465617070143974,0.07944008506643954,0.17724151476465516,0.059562236721080436,False,False,0.3021472169012387,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,2.0,0.0,0.04548171813799877,0.07940913511596571,0.1771891842148488,0.059561970362824096,False,False,0.3020800374688133,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,1.0,0.5,0.044133870206562634,0.08489280978705344,0.1722209110396144,0.06243861839175225,False,False,0.30124759103323046,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,1.0,0.5,0.044135587075692706,0.08486339142035731,0.17218795134743423,0.06240308284759522,False,False,0.3011869298434843,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,1.5,2.0,0.03860864662831798,0.06124209256904442,0.20113970408819354,0.07802871074379672,False,False,0.3009904432855559,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,1.5,2.0,0.03862489554580953,0.061215835294963265,0.2010977561087135,0.07802862226815213,False,False,0.30093848694948633,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,0.5,3.0,0.04343629792152799,0.0947492243371214,0.16262038170649784,0.20253698900341988,False,False,0.3008059039651472,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,0.5,3.0,0.043426903120130755,0.09472834983692313,0.16260299733664024,0.20249712467193604,False,False,0.30075825029369413,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,1.0,2.0,0.03873033878766553,0.06816013820796474,0.19353342682386115,0.07514420775548805,False,False,0.3004239038194914,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,1.0,2.0,0.0387384398853514,0.06813452631501593,0.19350596826786473,0.07514410996661772,False,False,0.30037893446823205,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,1.5,1.5,0.03851989328727082,0.061560953254977534,0.19884872720348876,0.07468152204380621,False,False,0.29892957374573714,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,1.5,1.5,0.03853579510383476,0.06153480365268611,0.19880681503336173,0.07468140469716181,False,False,0.2988774137898826,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,3.0,0.0,0.04141292774920777,0.06185507041941513,0.1952972072235552,0.07405217429475178,False,False,0.2985652053921781,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,3.0,0.0,0.04145074194494826,0.061843268865323625,0.19521934819065606,0.07405202807710756,False,False,0.29851335900092796,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,3.0,0.5,0.04144341620305064,0.061455562106922226,0.19556551259500057,0.07764375088588585,False,False,0.29846449090497346,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,3.0,0.5,0.04148174541804543,0.0614439205775193,0.1954875911169228,0.07764364424945105,False,False,0.29841325711248756,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,3.0,1.0,0.04145021610664548,0.06118063104706065,0.19551961447396754,0.07983720414192666,False,False,0.29815046162767367,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,3.0,1.0,0.04148884700615456,0.06116908899412873,0.1954416745091367,0.0798371217198788,False,False,0.29809961050941997,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,3.0,1.5,0.04144990387918669,0.061001633436732275,0.1946964540752834,0.0811731940586238,False,False,0.2971479913912024,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,3.0,1.5,0.041488715499269524,0.06099014868950458,0.19461841550667497,0.08117312653773714,False,False,0.2970972796954491,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,3.0,2.0,0.041448049780411125,0.06088849992698652,0.19410545044241198,0.08198558324800123,False,False,0.2964420001498096,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,3.0,2.0,0.041486970564428516,0.06087705923895705,0.1940274384164969,0.08198552445826371,False,False,0.2963914682198825,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,1.0,1.5,0.03852148043400147,0.0682456901353721,0.18950402468705846,0.06997344707922329,False,False,0.29627119525643203,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,1.0,1.5,0.038529115263693445,0.06822045231127304,0.18947650913412048,0.06997331669406284,False,False,0.29622607670908696,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,3.0,3.0,0.04144502002239303,0.06077492285369045,0.19344618955649542,0.0827786932742807,False,False,0.2956661324325789,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,3.0,3.0,0.04148404354213081,0.06076351487701112,0.1933681991125258,0.08277864341941912,False,False,0.29561575753166774,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,0.5,1.5,0.04247198655161531,0.08891544203350722,0.16394658903648823,0.11589514091610909,False,False,0.29533401762161077,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.5,0.5,1.5,0.04246947244016337,0.08889511829634376,0.16392590911185118,0.1158660352230072,False,False,0.2952904998483583,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,1.5,1.0,0.03833198020737559,0.06194531780901744,0.19459970411616606,0.06922039920316328,False,False,0.2948770021325591,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,1.5,1.0,0.03834729002466794,0.06191939030392153,0.19455783450748068,0.06922023808435787,False,False,0.29482451483607014,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,2.0,1.5,0.0,0.04596347719890119,0.08471820991314072,0.16392098288230947,0.0682574100792408,False,False,0.29460266999435136,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,2.0,1.5,0.0,0.045967708353577746,0.08468593315589543,0.16387606016539386,0.06820966303348541,False,False,0.29452970167486703,False,0.005,0.02,0.03,0.05
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,2.0,2.0,0.037553158209214774,0.054124175795164355,0.20267764247272857,0.07995725418293168,False,False,0.29435497647710773,False,0.005,0.02,0.03,0.05
