model,semantics,sufficient_single_boost,reliability_form_boost,nonsufficient_colour_penalty,summary_type,scope,n_cells,mae,rmse,kl_empirical_to_model
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,1.5,3.0,0.0,utterance_cells,overall,270,0.0391076316551558,0.0704894088676248,0.3573115615075372
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,1.5,3.0,0.5,utterance_cells,overall,270,0.03903264318883991,0.07045892041378192,0.3681448726584525
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,1.5,3.0,1.0,utterance_cells,overall,270,0.039011670134123586,0.07045212051018708,0.3804172566088909
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,1.5,3.0,1.5,utterance_cells,overall,270,0.03903934952209968,0.07045243273764587,0.3935702965390363
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,1.5,3.0,2.0,utterance_cells,overall,270,0.039065100066556516,0.07045428683642144,0.4072604034774181
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,1.5,3.0,3.0,utterance_cells,overall,270,0.039096273121649816,0.07045731659443953,0.4354929099288709
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.0,0.0,utterance_cells,overall,270,0.046259988364993204,0.08638622959107556,0.4336629156630274
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.0,0.5,utterance_cells,overall,270,0.04467771315261017,0.08149329850377435,0.40497218012352654
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.0,1.0,utterance_cells,overall,270,0.04375043415796865,0.07901772465706795,0.39133564322927084
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.0,1.5,utterance_cells,overall,270,0.04316681687058717,0.07786517595432875,0.38793932258721486
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.0,2.0,utterance_cells,overall,270,0.04278423433556851,0.07735174472585091,0.3912502190122344
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.0,3.0,utterance_cells,overall,270,0.04240687831819546,0.07702317287121563,0.4091011899683298
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.5,0.0,utterance_cells,overall,270,0.04051321261342083,0.07480920670054311,0.35028640118091847
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.5,0.5,utterance_cells,overall,270,0.03939508466207778,0.07143343739399044,0.3338341906770968
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.5,1.0,utterance_cells,overall,270,0.038700887064163136,0.06980306679740432,0.32859280664104906
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.5,1.5,utterance_cells,overall,270,0.038273540287159326,0.06905101481580567,0.3307273306659917
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.5,2.0,utterance_cells,overall,270,0.03802087042127532,0.0687064776592253,0.33757800121521186
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,0.5,3.0,utterance_cells,overall,270,0.03782150904754374,0.06846603869530457,0.3590266659871705
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.0,0.0,utterance_cells,overall,270,0.03739239489194034,0.06811713114527553,0.30288579970105967
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.0,0.5,utterance_cells,overall,270,0.036751405199644635,0.06620466890052387,0.29616109136349933
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.0,1.0,utterance_cells,overall,270,0.0363667577294947,0.06532656152569033,0.2973460691210032
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.0,1.5,utterance_cells,overall,270,0.03612762872037258,0.06492933209934451,0.30360080842723247
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.0,2.0,utterance_cells,overall,270,0.035977054741947824,0.06474650704149663,0.31304002426447786
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.0,3.0,utterance_cells,overall,270,0.035907795335176684,0.06461505783006354,0.33708025964834565
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.5,0.0,utterance_cells,overall,270,0.03620291064155429,0.06593885941793137,0.28515357279879716
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.5,0.5,utterance_cells,overall,270,0.03582516203718911,0.06505802827797665,0.285625490578831
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.5,1.0,utterance_cells,overall,270,0.035588865452751785,0.0646764587190423,0.29143175664912546
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.5,1.5,utterance_cells,overall,270,0.035439638803281465,0.06451068686481638,0.30059273956135635
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.5,2.0,utterance_cells,overall,270,0.0353799676703772,0.06443661366256424,0.311834929495304
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,1.5,3.0,utterance_cells,overall,270,0.035392728254830884,0.06438486175971761,0.33766241980012635
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,2.0,0.0,utterance_cells,overall,270,0.03611316297511484,0.06643671954668859,0.2900107913394071
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,2.0,0.5,utterance_cells,overall,270,0.035851414207480156,0.06610513608015214,0.2954999605725452
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,2.0,1.0,utterance_cells,overall,270,0.03568897759349261,0.06597425889920683,0.30446400413325125
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,2.0,1.5,utterance_cells,overall,270,0.03561754912469543,0.06592316073030778,0.31558498092233417
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,2.0,2.0,utterance_cells,overall,270,0.03559649657757332,0.06590314580208471,0.3280330238023291
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,2.0,3.0,utterance_cells,overall,270,0.03564640413375141,0.06589190484963946,0.3550482080004132
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,3.0,0.0,utterance_cells,overall,270,0.037453109603139106,0.06928321346956023,0.34274155335245904
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,3.0,0.5,utterance_cells,overall,270,0.03737544349807983,0.06927149686692599,0.35372773102136523
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,3.0,1.0,utterance_cells,overall,270,0.03735305369567438,0.06927595091011936,0.3660932479277019
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,3.0,1.5,utterance_cells,overall,270,0.03738141294269817,0.06928304064415526,0.3793029351776209
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,3.0,2.0,utterance_cells,overall,270,0.0374052769453626,0.06928898423195397,0.39302745373262904
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,2.0,3.0,3.0,utterance_cells,overall,270,0.03743460807607519,0.06929598511528307,0.4212935293862593
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.0,0.0,utterance_cells,overall,270,0.04931234036725689,0.10134578371995798,0.5374811085870039
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.0,0.5,utterance_cells,overall,270,0.048340905522214206,0.09824963721431294,0.5144890732772226
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.0,1.0,utterance_cells,overall,270,0.04768272093125607,0.09676706284343821,0.5044798934805474
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.0,1.5,utterance_cells,overall,270,0.047217379914420814,0.09613408683299832,0.5033517453536336
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.0,2.0,utterance_cells,overall,270,0.04690698367454358,0.09588939944210834,0.5080647019989415
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.0,3.0,utterance_cells,overall,270,0.04661180166622764,0.0957790269031508,0.5273016724755353
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.5,0.0,utterance_cells,overall,270,0.04397046717247623,0.08941013539082097,0.4431702967453341
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.5,0.5,utterance_cells,overall,270,0.04313906850996559,0.08728611694554875,0.43052419498470845
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.5,1.0,utterance_cells,overall,270,0.042578514668645664,0.08632837130851667,0.42767197647895827
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.5,1.5,utterance_cells,overall,270,0.04223275187960645,0.08592807736792225,0.4312870624968136
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.5,2.0,utterance_cells,overall,270,0.04202949553608058,0.08576911305492578,0.43904774250192247
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,0.5,3.0,utterance_cells,overall,270,0.0418892716548229,0.08568530812215054,0.4613920770419435
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.0,0.0,utterance_cells,overall,270,0.04001068223951108,0.08002311025847499,0.38174978037157115
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.0,0.5,utterance_cells,overall,270,0.03951421778439419,0.07876712402519842,0.37741142810425177
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.0,1.0,utterance_cells,overall,270,0.03921709285581373,0.07822964949834386,0.38007848844511805
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.0,1.5,utterance_cells,overall,270,0.03903095180298264,0.07800956715001686,0.38724546943376364
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.0,2.0,utterance_cells,overall,270,0.038916714050914285,0.07792122649162685,0.39724300749660885
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.0,3.0,utterance_cells,overall,270,0.03888519789230724,0.07787131871164897,0.42183100215204195
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.5,0.0,utterance_cells,overall,270,0.03743634335546786,0.07440876550537133,0.349641004826042
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.5,0.5,utterance_cells,overall,270,0.03712916416058469,0.0737818341568677,0.3515327089900907
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.5,1.0,utterance_cells,overall,270,0.03694164206638418,0.07352709782160273,0.3582136611513903
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.5,1.5,utterance_cells,overall,270,0.03682377219143232,0.07342637488400788,0.36791029229267097
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.5,2.0,utterance_cells,overall,270,0.03679281528852848,0.07338694155521622,0.37947928607621306
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,1.5,3.0,utterance_cells,overall,270,0.036820528781145674,0.0733652272673191,0.40562663321616277
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,2.0,0.0,utterance_cells,overall,270,0.03679675967829194,0.0725353729993036,0.3418748700519604
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,2.0,0.5,utterance_cells,overall,270,0.036582954900578155,0.07228304018683182,0.3481806080905695
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,2.0,1.0,utterance_cells,overall,270,0.03644957427352993,0.07218983399818396,0.35764479408787364
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,2.0,1.5,utterance_cells,overall,270,0.036404058615566406,0.0721574112297601,0.36907094427284637
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,2.0,2.0,utterance_cells,overall,270,0.03639474933288651,0.07214711167991743,0.3817047611947699
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,2.0,3.0,utterance_cells,overall,270,0.03644914210737817,0.07214412945880526,0.4089014664876802
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,3.0,0.0,utterance_cells,overall,270,0.03838640460173424,0.07463897376547528,0.3776404926577222
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,3.0,0.5,utterance_cells,overall,270,0.038337917478777905,0.07463783353063616,0.3888906917924636
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,3.0,1.0,utterance_cells,overall,270,0.03833174812341244,0.0746473008707404,0.40141689978553
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,3.0,1.5,utterance_cells,overall,270,0.03836557201790811,0.07465690122635925,0.41472425209607744
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,3.0,2.0,utterance_cells,overall,270,0.03839275017238977,0.07466417155027762,0.4285080875259215
principled_salience_stop_regularized_responsepolicy_2x2_inc_static,context_fixed,3.0,3.0,3.0,utterance_cells,overall,270,0.03842530976835166,0.07467231891582468,0.45683201621050173
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,0.0,length,overall,54,0.1795623438005203,0.21390908426309427,0.22740928184619288
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,0.0,order,overall,72,0.1364203609240041,0.19038544104899927,0.24596840841335868
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,0.0,overinformativeness,overall,42,0.22883107116986837,0.26420513189157707,0.2065483200553073
principled_salience_stop_regularized_2x2_inc_rec,context_updating,0.0,0.0,0.0,selection,overall,72,0.14247309830604507,0.17837863678156293,0.2809404734658326
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,0.0,0.0,length,overall,54,0.17957403790068832,0.21392047628079555,0.22741358486601299
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,0.0,0.0,order,overall,72,0.13642237227032444,0.19039214313329847,0.24597168082550075
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,0.0,0.0,overinformativeness,overall,42,0.2288501826186786,0.264222114880994,0.20657161415388686
principled_salience_stop_regularized_2x2_inc_static,context_fixed,0.0,0.0,0.0,selection,overall,72,0.14255193411523448,0.1784592590236701,0.281088255613013
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,0.5,length,overall,54,0.17587511113742646,0.21180600471623506,0.22697393001063873
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,0.5,order,overall,72,0.13417515070011124,0.18934522461915354,0.24489876194744029
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,0.5,overinformativeness,overall,42,0.22479342227178284,0.265572807471293,0.20615833039226852
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,0.5,selection,overall,72,0.12939912050471483,0.1593035886057803,0.24365393298010504
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.0,length,overall,54,0.17355081865469021,0.21261520973947573,0.2312846631818214
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.0,order,overall,72,0.1328770247358454,0.1904396689284877,0.24877519703524048
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.0,overinformativeness,overall,42,0.22204114873545513,0.26903006171663135,0.21049944373278706
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.0,selection,overall,72,0.12095041102963136,0.14873410248036453,0.22433371585289996
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.5,length,overall,54,0.17222263347229388,0.21422032304762242,0.23661226821669953
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.5,order,overall,72,0.13204729108486138,0.19201179660685738,0.2538178315225463
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.5,overinformativeness,overall,42,0.22027842012950355,0.2724556425079677,0.21584669340172863
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,1.5,selection,overall,72,0.11546549125865507,0.14331772693905057,0.21729324245636067
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,2.0,length,overall,54,0.1718176137383059,0.21570856561817078,0.2412548284936392
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,2.0,order,overall,72,0.13179402974083557,0.19338205741951423,0.25827870232691263
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,2.0,overinformativeness,overall,42,0.2195568922914856,0.2751290955769,0.22050165716923067
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,2.0,selection,overall,72,0.11223197831752804,0.14062777928281817,0.21831511564232237
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,3.0,length,overall,54,0.17168159288936807,0.21759552303818966,0.24713422883007305
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,3.0,order,overall,72,0.13169479045433735,0.19506972095627487,0.26397414897444377
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,3.0,overinformativeness,overall,42,0.21918223663488506,0.2782305901477785,0.226393516383402
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.0,3.0,selection,overall,72,0.10893451476361576,0.1385902593530414,0.23387496608341576
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.0,length,overall,54,0.18700432180926133,0.22064648235152248,0.24360901021249176
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.0,order,overall,72,0.13391917247953217,0.18806297133397892,0.24332619324024493
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.0,overinformativeness,overall,42,0.23276609399540082,0.27119228493888037,0.2163620229683241
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.0,selection,overall,72,0.10761526241747098,0.13658869650405664,0.20268478707185864
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.5,length,overall,54,0.18526176503649425,0.22159775569343265,0.24877230036064726
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.5,order,overall,72,0.13260979172936033,0.18894738654752716,0.24820791702179584
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.5,overinformativeness,overall,42,0.23098685125004007,0.2749070300272133,0.2215597124503926
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,0.5,selection,overall,72,0.09782331665050295,0.12369430662558407,0.18038728224632516
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.0,length,overall,54,0.18448732694173844,0.22344174487955007,0.2553507747652518
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.0,order,overall,72,0.13156098014733975,0.19056288170590574,0.254603223291533
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.0,overinformativeness,overall,42,0.23029477331743436,0.2786991053645073,0.22816051169062573
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.0,selection,overall,72,0.09145193667172279,0.11734718931342152,0.17138424968089525
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.5,length,overall,54,0.18411094665159222,0.2251528130709097,0.26120638751389175
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.5,order,overall,72,0.13096880344525555,0.19204636827784446,0.2603427659974978
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.5,overinformativeness,overall,42,0.23000498564603866,0.28169708652697434,0.23403024888310292
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,1.5,selection,overall,72,0.08777866161363307,0.11443876725836408,0.1711502896072589
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,2.0,length,overall,54,0.18394028710688268,0.22644306520406993,0.2656658852012997
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,2.0,order,overall,72,0.1307164032201782,0.1931604326867093,0.26472992722371097
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,2.0,overinformativeness,overall,42,0.2298925116631692,0.28380772916363267,0.23849854963739026
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,2.0,selection,overall,72,0.08561297550085627,0.11313952857299026,0.1765305716339411
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,3.0,length,overall,54,0.18444347092044955,0.22790291510021837,0.27083570624260184
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,3.0,order,overall,72,0.13095859788257116,0.19441787509234007,0.2698278142101136
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,3.0,overinformativeness,overall,42,0.23062226721491702,0.2860964281362816,0.24367711842971843
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,0.5,3.0,selection,overall,72,0.08357200552456254,0.11227810671748371,0.19652092734900858
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.0,length,overall,54,0.1988586191161858,0.231318945982753,0.2671040679731182
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.0,order,overall,72,0.1325209555563471,0.18846357873878056,0.24983926727363698
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.0,overinformativeness,overall,42,0.23979890404846071,0.2803925089788243,0.23240937451841356
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.0,selection,overall,72,0.08626999682767761,0.11357448140159625,0.1623082039429524
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.5,length,overall,54,0.1986023293537065,0.2335137857694385,0.2749819255123927
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.5,order,overall,72,0.13207941054525457,0.1901351715480464,0.25759948150937384
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.5,overinformativeness,overall,42,0.23984219014778108,0.2845610067227084,0.24030857559648344
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,0.5,selection,overall,72,0.07960891461677434,0.10756620862490146,0.15183545238662283
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.0,length,overall,54,0.1983422455900188,0.23549830331830987,0.2821017830828251
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.0,order,overall,72,0.1317934049785301,0.19172313327239196,0.26464580337345633
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.0,overinformativeness,overall,42,0.23974453219479122,0.28787153783449126,0.24744197772916515
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.0,selection,overall,72,0.07628583339339479,0.10524152883480792,0.1506563025227463
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.5,length,overall,54,0.19858134604371594,0.23698149925487705,0.287596131799944
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.5,order,overall,72,0.13195948605045668,0.19293227394064028,0.2700947492634954
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.5,overinformativeness,overall,42,0.24036885527191276,0.2902086025480166,0.25294477122405035
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,1.5,selection,overall,72,0.07431544286716638,0.10447429915397671,0.1554417015118375
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,2.0,length,overall,54,0.19920585909032498,0.23799387083013065,0.2914691459148807
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,2.0,order,overall,72,0.1324301636481119,0.19376495591176476,0.2739399420541044
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,2.0,overinformativeness,overall,42,0.24147712257209847,0.29175762237157005,0.2568230072553481
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,2.0,selection,overall,72,0.0732219564332659,0.10428355345324632,0.16397619993435028
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,3.0,length,overall,54,0.19981474840739596,0.23906756635369206,0.2957102139563634
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,3.0,order,overall,72,0.1328882448233746,0.1946531464127424,0.2781536710067186
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,3.0,overinformativeness,overall,42,0.24256080774597327,0.29336809385261586,0.2610692229168858
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.0,3.0,selection,overall,72,0.07241600959922782,0.1043161215937685,0.18712479091243372
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.0,length,overall,54,0.20910028309644904,0.2421405565094453,0.29219071062323343
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.0,order,overall,72,0.13303975159733797,0.19015454923645997,0.26105720758290535
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.0,overinformativeness,overall,42,0.24654783845790879,0.2892567648629731,0.2505985106979765
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.0,selection,overall,72,0.07465565495474424,0.10753174520284729,0.15149334196716685
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.5,length,overall,54,0.20909165220401907,0.24438183864245253,0.3004900903510691
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.5,order,overall,72,0.132925084356216,0.1918283933683829,0.2693074467177218
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.5,overinformativeness,overall,42,0.24680599234290201,0.29283001967896694,0.25890910005304746
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,0.5,selection,overall,72,0.07171811257666966,0.10614382968210688,0.14964901943146341
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,1.0,length,overall,54,0.20988360217257013,0.24604085731897327,0.3069673019448262
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,1.0,order,overall,72,0.13344754055797217,0.19311333569822323,0.27575476526006704
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,1.0,overinformativeness,overall,42,0.2483055943242482,0.29535464479606705,0.26539331444995345
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,context_updating,0.0,1.5,1.0,selection,overall,72,0.06982538388443857,0.10605767208766156,0.154014702786542
