base_d,base_c,base_f,lambda_scale,rho_scale,beta_scale,color_sem,stage,r,r2,mae,rmse,second_c_abs,second_c_signed,both_c_abs,both_c_signed,first_c_abs,balanced_loss
-0.3,1.0,0.5,1.15,1.15,1.0,0.65,promising_param_grid,0.7440877711725732,0.5536666112085676,0.047283614423427205,0.0851141469259219,0.22159848187440706,-0.22159848187440706,0.3079774790433607,0.3079774790433607,0.1004449322765915,0.4607013683220093
0.3,2.2,0.25,0.75,0.75,0.85,0.7,top_base_param_grid,0.6196255648663046,0.38393584063588704,0.06129445152250535,0.10319509216575912,0.1687746105002768,-0.1687746105002768,0.37751604253327464,0.37751604253327464,0.14901288300214693,0.46072772393267325
-0.3,1.0,0.25,1.15,1.0,1.1,0.65,promising_param_grid,0.7298690224874179,0.532708789986739,0.0490584229502277,0.08723298508337483,0.2200315651702292,-0.2200315651702292,0.3069330417541227,0.3069330417541227,0.09506271853505059,0.4607310711306654
-0.3,1.0,0.25,1.15,1.0,1.0,0.7,promising_param_grid,0.7148657067479708,0.5110329786842758,0.05048923228765063,0.08949366708246483,0.2034292874144919,-0.2034292874144919,0.33566040927445506,0.33566040927445506,0.09920466020165368,0.46075315913418424
0.3,2.2,0.25,1.0,0.75,1.15,0.59,top_base_param_grid,0.6035833729215248,0.3643128880673244,0.062159381467944266,0.1074891649053229,0.15437557373517824,-0.15437557373517824,0.3978422843841276,0.3978422843841276,0.18446238040386126,0.46078588083256494
0.0,1.6,0.0,0.75,1.25,1.15,0.59,top_base_param_grid,0.6349553296563585,0.4031682706590149,0.05984480384697222,0.10041365419056779,0.232511317472399,-0.232511317472399,0.25580053413188075,0.25580053413188075,0.09665330573378487,0.4608252387289072
0.0,2.2,0.0,0.75,0.75,0.85,0.8,top_base_param_grid,0.5873159636295306,0.34494004113408416,0.06260074055725988,0.1103362460464157,0.12575083051198793,-0.12575083051198793,0.4496637844470701,0.4496637844470701,0.16034993975816653,0.4609189687819387
0.0,1.3,0.5,1.15,1.0,1.0,0.65,promising_param_grid,0.7117800547851331,0.5066308463899271,0.05065768159866344,0.08980904818562523,0.20797777746194673,-0.20797777746194673,0.32637142771756267,0.32637142771756267,0.10750710665641709,0.4609725395063533
0.3,1.9,0.25,1.25,1.0,0.85,0.7,top_base_param_grid,0.5412743232714097,0.2929778930329225,0.06748388839013103,0.11976700577301791,0.09272693667882753,-0.09272693667882753,0.49701673919236283,0.49701673919236283,0.21854110508619232,0.4610023120480269
0.3,1.9,0.0,0.75,1.0,1.0,0.59,top_base_param_grid,0.6192016677545654,0.38341070535003524,0.06280001657814077,0.10255324209103503,0.21572408650392366,-0.21572408650392366,0.28553676241910075,0.28553676241910075,0.11706008836089059,0.4610457098045091
0.0,1.3,0.5,0.85,1.0,1.0,0.7,promising_param_grid,0.754623763924509,0.5694570250795932,0.04949937882875828,0.0838262785315465,0.24766080651754213,-0.24766080651754213,0.2591975443986616,0.2591975443986616,0.072648617247328,0.46108585724841944
0.0,1.6,0.5,1.0,1.0,1.0,0.59,base_grid,0.6833590397604707,0.4669795772223526,0.0526009400053936,0.09372695254796588,0.1981930789756186,-0.1981930789756186,0.3389354311851225,0.3389354311851225,0.14433713703809664,0.4613877471161457
0.0,1.3,0.5,0.85,1.0,0.9,0.7,promising_param_grid,0.7471435809758267,0.5582235305933817,0.05048468609229495,0.08491205842248288,0.2387875226544745,-0.2387875226544745,0.2754929774430952,0.2754929774430952,0.08167655094920083,0.461446069798505
0.3,2.2,0.25,1.25,1.25,1.15,0.7,top_base_param_grid,0.5300643256575999,0.2809681893348461,0.06762208428235743,0.12933992522259213,0.04564118359034236,-0.013117304186762102,0.5729989522126875,0.5729989522126875,0.25949506908117215,0.46148058491927824
0.0,2.2,0.0,1.25,1.0,1.15,0.59,top_base_param_grid,0.4946320860039461,0.24466090050461511,0.06964699376679148,0.13338906836097147,0.0429160592312115,-0.03928702149862123,0.570379477086421,0.570379477086421,0.36160053759275357,0.4614948661353935
0.0,1.9,0.0,1.0,0.75,1.15,0.7,top_base_param_grid,0.6018128829320777,0.36217874606301864,0.06138761896452537,0.10914203147803289,0.1392770019578345,-0.1392770019578345,0.42639191085373973,0.42639191085373973,0.16299891918359682,0.4616149888627372
0.3,1.9,0.25,0.75,0.75,1.0,0.7,top_base_param_grid,0.6691843544943344,0.44780770029999906,0.05796453089723366,0.09572600239917403,0.21796139154905153,-0.21796139154905153,0.2959050648835859,0.2959050648835859,0.09435893669186517,0.4616399263900185
0.0,1.3,0.5,1.0,1.15,0.9,0.59,promising_param_grid,0.7244608739129798,0.5248435578307583,0.051371388248521194,0.08785448737517332,0.22842334781164003,-0.22842334781164003,0.2907538973716459,0.2907538973716459,0.1110948331600277,0.4616547838726363
0.0,2.2,0.0,0.75,0.75,0.85,0.7,top_base_param_grid,0.5861859397174685,0.3436139559224516,0.06307617713727802,0.10925026276786058,0.13853650365346742,-0.13853650365346742,0.427757229748126,0.427757229748126,0.19194409697709963,0.46166538129539103
0.0,1.3,0.5,0.85,1.15,1.0,0.65,promising_param_grid,0.7483597838877445,0.5600423661405116,0.05035155825454557,0.08480413682417756,0.25173944805139375,-0.25173944805139375,0.2505092361000738,0.2505092361000738,0.0791741728728859,0.46179820292560825
0.0,1.9,0.0,0.75,0.75,0.85,0.7,top_base_param_grid,0.6242949708533508,0.3897442106327862,0.06071400880435278,0.10240722631609021,0.17202641640180422,-0.17202641640180422,0.3750320636657438,0.3750320636657438,0.148024027044162,0.46194967455076635
0.3,2.2,0.0,1.25,1.0,1.0,0.7,top_base_param_grid,0.4929558508233159,0.24300547086093927,0.07280720426534736,0.1331085884160601,0.044720828270365554,-0.03424327645772768,0.5684046559957228,0.5684046559957228,0.2859953984564392,0.46203174468428704
-0.3,1.0,0.5,0.85,1.15,1.0,0.7,promising_param_grid,0.7861594220797914,0.6180466369248316,0.04585080474432847,0.08000916298924272,0.2579293308066733,-0.2579293308066733,0.24827298903739073,0.24827298903739073,0.06934353410659715,0.46207498831461136
0.3,1.6,0.5,1.0,1.0,1.0,0.59,base_grid,0.6917007022783639,0.4784498615323818,0.05510206145658298,0.09231285470459619,0.22662304912084413,-0.22662304912084413,0.2863035016683302,0.2863035016683302,0.10450243651328965,0.46208765465960544
0.0,1.3,0.5,1.0,1.15,1.0,0.59,promising_param_grid,0.7332211504698014,0.5376132554962592,0.05026644935798315,0.08668109460247811,0.2380652782725699,-0.2380652782725699,0.2746913098720274,0.2746913098720274,0.09978279545365258,0.46209202781106173
0.0,1.3,0.5,1.0,1.0,1.0,0.65,promising_param_grid,0.735975697436622,0.5416602272173221,0.04960708959205772,0.08625426932199166,0.23253670905107332,-0.23253670905107332,0.28675892585789775,0.28675892585789775,0.09204349740801736,0.46217044130201385
0.3,1.9,0.25,1.0,0.75,1.0,0.7,top_base_param_grid,0.6188357633634122,0.38295770201757706,0.060897863003670255,0.10477509745126819,0.16381814156049562,-0.16381814156049562,0.3871860616830549,0.3871860616830549,0.13506990000067637,0.46218626985329125
0.0,1.9,0.0,1.25,1.0,1.0,0.7,top_base_param_grid,0.5196450500571916,0.2700309780489412,0.06826247898881795,0.12641879534840542,0.06443800602430177,-0.06443800602430177,0.5427063816217146,0.5427063816217146,0.2737463682836143,0.4622099921835645
-0.3,1.0,0.5,0.85,1.15,0.9,0.7,promising_param_grid,0.7772591324035095,0.6041317589046563,0.047209759322048156,0.08136678914614888,0.24918027792447878,-0.24918027792447878,0.2633360587981901,0.2633360587981901,0.07755914404450341,0.4622150964697227
0.0,1.3,0.5,1.0,1.0,1.1,0.65,promising_param_grid,0.7433916340511495,0.5526311215772381,0.04886723582987696,0.08521692045466475,0.2420958039569266,-0.2420958039569266,0.2698081918982229,0.2698081918982229,0.08177195563374444,0.4622168203607028
-0.3,1.0,0.25,0.85,1.15,0.9,0.65,promising_param_grid,0.7497911744620299,0.5621868053011502,0.05041614484625109,0.08480662288584138,0.24538155470365358,-0.24538155470365358,0.2642341368821821,0.2642341368821821,0.08793553783951684,0.46230524603058604
0.3,2.2,0.0,1.25,1.0,1.15,0.8,top_base_param_grid,0.5139880587778433,0.26418372456621564,0.07066839704660562,0.13161951047135506,0.04383301708643611,-0.02949403796666933,0.5740967505601606,0.5740967505601606,0.21726678758321685,0.4625009028378715
0.0,1.6,0.0,1.25,1.0,0.85,0.7,top_base_param_grid,0.5467222956202104,0.2989052685282327,0.06663772821989691,0.11860419372117233,0.09762527618879152,-0.09762527618879152,0.4927191101936064,0.4927191101936064,0.21655593513904495,0.462589025006767
0.0,1.9,0.0,1.0,0.75,1.15,0.59,top_base_param_grid,0.6083516531009756,0.3700917338306898,0.06143568625879789,0.1066110818618117,0.15860121522420717,-0.15860121522420717,0.39475871259247874,0.39475871259247874,0.18323374241052554,0.46259165338225827
0.0,1.3,0.5,0.85,1.0,1.1,0.7,promising_param_grid,0.757661457071184,0.5740508835312297,0.048942791968387626,0.08332824126998391,0.258549114804209,-0.258549114804209,0.24156155073916533,0.24156155073916533,0.06403399146555348,0.46265813144377554
0.0,1.3,0.5,1.15,1.0,0.9,0.7,promising_param_grid,0.6943967856301474,0.48218689589348085,0.05225165447700857,0.09237194545820213,0.19405732129091097,-0.19405732129091097,0.3528714888719282,0.3528714888719282,0.11145424544273301,0.46286501118507717
0.3,1.9,0.25,0.75,1.0,0.85,0.59,top_base_param_grid,0.6426314067900831,0.4129751249930013,0.06047008340431569,0.09856801870409305,0.21208870981210542,-0.21208870981210542,0.30447411173855876,0.30447411173855876,0.1331772290116398,0.46289378438547785
-0.3,1.0,0.25,1.15,1.0,1.0,0.65,promising_param_grid,0.7177878126358804,0.5152193439686018,0.05011831003436457,0.08889851496088312,0.21294390235418154,-0.21294390235418154,0.3221286200908384,0.3221286200908384,0.1061611704474537,0.4629067273604839
0.0,1.9,0.0,1.25,1.25,0.85,0.59,top_base_param_grid,0.4956977538395364,0.24571626316156162,0.07085703873808025,0.1324279552500544,0.046685576176096755,-0.024606218676508196,0.5676092022088728,0.5676092022088728,0.3430242434090225,0.46291813253058756
0.3,2.2,0.0,1.0,0.75,1.0,0.8,top_base_param_grid,0.5499773580692059,0.3024750943887835,0.0671025152267882,0.11921158028906655,0.10173668537610842,-0.10173668537610842,0.484070461335536,0.484070461335536,0.1641949534362404,0.46298349633294295
0.0,1.6,0.0,0.75,0.75,1.0,0.7,top_base_param_grid,0.674706091034693,0.45522830927931546,0.05736324609435407,0.0948791965472594,0.2211663183974631,-0.2211663183974631,0.2938883417276106,0.2938883417276106,0.09373969286142274,0.4629896858085278
-0.3,1.0,0.25,0.85,1.0,1.0,0.7,promising_param_grid,0.7605577984150533,0.5784481647299529,0.04882300049281189,0.08309181454509192,0.25170459423536135,-0.25170459423536135,0.25645423317229366,0.25645423317229366,0.07195943481682225,0.4630235253666001
0.3,2.2,0.0,1.0,1.25,0.85,0.8,top_base_param_grid,0.5267009150243377,0.2774138538874746,0.06921529208112201,0.12895004401066,0.050223171448160964,-0.005026688914240129,0.5677116029885969,0.5677116029885969,0.20939527898488924,0.4630290169531194
0.3,1.6,0.0,1.25,0.75,1.0,0.8,top_base_param_grid,0.57823303572054,0.33435344359859126,0.06509482311790722,0.11366152357288768,0.13610058103078676,-0.13610058103078676,0.42653430635010814,0.42653430635010814,0.10379863976894303,0.4630292577787285
0.3,2.2,0.25,1.0,0.75,1.15,0.8,top_base_param_grid,0.5930614476542831,0.351721880693794,0.061673545649844654,0.11201655583292032,0.12523289595121218,-0.12523289595121218,0.4516900592473707,0.4516900592473707,0.1361824989265053,0.46309448140781784
0.3,1.9,0.25,1.0,0.75,1.0,0.8,top_base_param_grid,0.6155907658090138,0.37895199094932813,0.06055077342935599,0.10635134858211662,0.1517000702428229,-0.1517000702428229,0.41033625239407634,0.41033625239407634,0.11125031187592431,0.4632195450219777
-0.3,2.2,0.25,1.0,1.0,1.0,0.59,base_grid,0.5296409835163908,0.2805195714202097,0.06347081224032478,0.12390404425270689,0.07751165900701357,-0.07751165900701357,0.5236447864202223,0.5236447864202223,0.34259491115270535,0.4632380964698316
-0.3,1.3,0.25,1.0,1.0,1.0,0.59,base_grid,0.6888924207020801,0.47457276730077175,0.05191830838835045,0.09287750147149895,0.2028497067498572,-0.2028497067498572,0.3350597136644087,0.3350597136644087,0.14275262206254885,0.46325706505356046
0.3,1.9,0.25,0.75,0.75,1.15,0.7,top_base_param_grid,0.6735357821964615,0.4536504498989992,0.05716728385372313,0.0954124597468923,0.23496884677881075,-0.23496884677881075,0.26591498041426753,0.26591498041426753,0.07786426767168923,0.46333879673283684
-0.3,1.0,0.25,0.85,1.0,0.9,0.7,promising_param_grid,0.7529138701929401,0.5668792959289114,0.04991366514973849,0.08421893078773084,0.24289295647615267,-0.24289295647615267,0.2724925839332304,0.2724925839332304,0.08084011896906777,0.4633581792304987
-0.3,1.0,0.5,1.0,1.15,1.0,0.65,promising_param_grid,0.7693413348738032,0.5918860895454053,0.046248677080015996,0.08196187041369607,0.24529903207296205,-0.24529903207296205,0.27221485609089946,0.27221485609089946,0.08696276023446008,0.46336833053210785
0.0,2.2,0.0,1.0,1.25,0.85,0.59,top_base_param_grid,0.5042753367423453,0.2542936152466057,0.06981198921193363,0.13136045482868214,0.04970300171320613,-0.012714555602014788,0.5646369271901808,0.5646369271901808,0.3430341824835388,0.46338192013697865
-0.3,1.0,0.5,1.15,1.15,0.9,0.65,promising_param_grid,0.7284611428406829,0.5306556366287538,0.048458100763968184,0.08728049889689307,0.21598296437734438,-0.21598296437734438,0.3203106486228666,0.3203106486228666,0.11054660826383515,0.4634187875856708
-0.3,1.0,0.5,1.0,1.15,1.1,0.65,promising_param_grid,0.7784645199193037,0.6060070087731919,0.04532128847154171,0.08060937587623694,0.2546852437066443,-0.2546852437066443,0.2566824817088804,0.2566824817088804,0.07767856381295606,0.46363586043732147
0.3,1.9,0.0,1.0,0.75,0.85,0.7,top_base_param_grid,0.5697341763503218,0.32459703170157955,0.06674511141151103,0.11228261560825821,0.1410089937257178,-0.1410089937257178,0.4207677506831846,0.4207677506831846,0.16282512694059298,0.4636754846755683
0.0,1.3,0.5,1.0,1.0,0.9,0.65,promising_param_grid,0.7248964647309868,0.5254748845794828,0.05103467346822675,0.08775880220623485,0.2249335256623633,-0.2249335256623633,0.302076693716403,0.302076693716403,0.10265692397414132,0.46373067472679963
0.3,2.2,0.25,1.25,1.0,0.85,0.59,top_base_param_grid,0.49311159908385926,0.24315904915104075,0.07126673408506264,0.12930648047056528,0.06647925649160219,-0.06647925649160219,0.5358915143636427,0.5358915143636427,0.32849672883211056,0.46373149414398884
-0.3,1.0,0.5,0.85,1.15,1.1,0.7,promising_param_grid,0.7905021955627385,0.62489372118951,0.04506318053692094,0.0792336494070925,0.2685697731780417,-0.2685697731780417,0.23190655941044905,0.23190655941044905,0.061416162917598924,0.4637567022903587
0.0,1.6,0.0,1.0,0.75,1.0,0.7,top_base_param_grid,0.6244057645241693,0.38988255877101236,0.06016150426678279,0.10378067776116129,0.1679336932706244,-0.1679336932706244,0.3841619306234083,0.3841619306234083,0.13407658487020419,0.46379533634348985
-0.3,1.0,0.25,0.85,1.15,1.0,0.65,promising_param_grid,0.7548495421516395,0.5697978312865397,0.0496958327948245,0.08404180578026112,0.25602189276689363,-0.25602189276689363,0.24771248185908415,0.24771248185908415,0.07838827445565148,0.4639199394766968
-0.3,1.0,0.25,1.0,1.15,0.9,0.59,promising_param_grid,0.73097934997762,0.534330810093704,0.050708042517909085,0.08705289185761594,0.23338988993638826,-0.23338988993638826,0.28696769112622356,0.28696769112622356,0.10974007173834725,0.463926627357116
0.0,1.3,0.25,1.0,1.0,1.0,0.59,base_grid,0.6989033339089236,0.48846587014900833,0.05422382210888715,0.09128380992220388,0.23102148447507692,-0.23102148447507692,0.2833018415597639,0.2833018415597639,0.10349346771298333,0.46395621517716273
0.0,2.2,0.0,0.75,0.75,1.15,0.59,top_base_param_grid,0.6253741080002035,0.39109277495705025,0.060606580476458,0.10263423466469465,0.18963139329427553,-0.18963139329427553,0.34344851607358073,0.34344851607358073,0.16182565390525744,0.4639898859957605
-0.3,1.0,0.25,1.0,1.0,1.0,0.65,promising_param_grid,0.7422221759484272,0.5508937584696181,0.04891882075596398,0.08542060514649069,0.23710169468396974,-0.23710169468396974,0.2833221220401487,0.2833221220401487,0.09103405177055283,0.4641833608505348
-0.3,1.0,0.25,1.0,1.0,1.1,0.65,promising_param_grid,0.7498288069368988,0.5622432397124131,0.04817957963897219,0.08433932099893461,0.24659658048623873,-0.24659658048623873,0.2666559630063734,0.2666559630063734,0.08093822635172292,0.46426388298836
0.0,1.3,0.5,1.15,1.0,0.9,0.65,promising_param_grid,0.6975277900063457,0.4865450178311367,0.0518454708657821,0.09170684889885636,0.20262626383775545,-0.20262626383775545,0.3398724907067976,0.3398724907067976,0.11905601694641992,0.4642693580900106
0.3,2.2,0.25,1.25,1.0,1.0,0.8,top_base_param_grid,0.5190967432520306,0.26946142885486457,0.06870036339860053,0.12775239947839112,0.056891610960901506,-0.056891610960901506,0.5593653135923109,0.5593653135923109,0.23749100118337554,0.4643266672354481
0.0,1.6,0.0,0.75,1.0,0.85,0.59,top_base_param_grid,0.6481766356442508,0.4201329509950998,0.059854136645845164,0.09775947526053316,0.2155592945622809,-0.2155592945622809,0.30208170050656413,0.30208170050656413,0.13212685733495638,0.4643596200760961
-0.3,1.0,0.25,1.0,1.15,1.0,0.59,promising_param_grid,0.7400354980997038,0.5476525384476767,0.04949564787011353,0.08582875221438467,0.24293444130891634,-0.24293444130891634,0.27120608473097896,0.27120608473097896,0.09864335208593293,0.4643662358887905
0.0,2.2,0.0,0.75,0.75,1.0,0.59,top_base_param_grid,0.6098323435650815,0.37189548725807964,0.06148680951574822,0.1046145093506326,0.17365022573942018,-0.17365022573942018,0.3722450547841749,0.3722450547841749,0.18831155895648882,0.46438726248214024
0.3,1.9,0.25,0.75,0.75,0.85,0.7,top_base_param_grid,0.6558855792728444,0.43018589309807465,0.059202219205338795,0.09723673475629642,0.2060930040883429,-0.2060930040883429,0.3222144656804762,0.3222144656804762,0.11211224346815034,0.4644369716848774
0.0,1.3,0.5,1.0,1.15,1.1,0.59,promising_param_grid,0.7375197516555961,0.5439353840821322,0.04987058348791179,0.08607881252257807,0.2498184499549277,-0.2498184499549277,0.25719325626170253,0.25719325626170253,0.08880133628307267,0.464493890608357
-0.3,1.0,0.25,1.15,1.0,0.9,0.7,promising_param_grid,0.7001730234494772,0.4902422627663821,0.05170410115623108,0.09147156967598664,0.1988976803826697,-0.1988976803826697,0.3483285718587599,0.3483285718587599,0.10994594618140145,0.46453353598803626
-0.3,1.0,0.5,1.0,1.15,0.9,0.65,promising_param_grid,0.7565515264658091,0.5723702121977459,0.04733611049241115,0.08376308515013614,0.23772684309953523,-0.23772684309953523,0.28620724016701793,0.28620724016701793,0.09643857627569123,0.46459354833318034
-0.3,1.0,0.25,0.85,1.0,1.1,0.7,promising_param_grid,0.7637216657913892,0.5832707827991744,0.048247316824399214,0.08255342720386626,0.2625032869386084,-0.2625032869386084,0.2390838676122389,0.2390838676122389,0.06347114666758462,0.4645986479485941
0.3,1.9,0.25,1.0,0.75,1.15,0.59,top_base_param_grid,0.6392002854197433,0.40857700488068127,0.05980652192100502,0.10093222334116451,0.20007271144861055,-0.20007271144861055,0.3273673468259535,0.3273673468259535,0.1296439923292248,0.4646886082027518
0.0,1.6,0.0,0.75,0.75,1.15,0.7,top_base_param_grid,0.6790591021740207,0.461121264245387,0.05659303174214457,0.09454061556024866,0.23812264774316622,-0.23812264774316622,0.26415511602437114,0.26415511602437114,0.0773872144466488,0.46474082131560046
0.0,1.6,0.0,1.0,0.75,1.0,0.8,top_base_param_grid,0.6212821330286731,0.3859914888206578,0.059815999662810336,0.10528783200102072,0.15588741574758364,-0.15588741574758364,0.4072000049976072,0.4072000049976072,0.11041936352311059,0.46477525024740796
0.3,1.9,0.25,1.25,1.0,0.85,0.8,top_base_param_grid,0.5430455469170322,0.2948984660264186,0.0671693885030969,0.12049895758147791,0.08868165884488893,-0.08868165884488893,0.511397224011775,0.511397224011775,0.18509603738246844,0.4648792284322544
0.0,1.9,0.0,1.0,0.75,1.15,0.8,top_base_param_grid,0.5978992918707469,0.35748356321954056,0.06093815424372102,0.1110297044568094,0.1296978500890143,-0.1296978500890143,0.44831417137658214,0.44831417137658214,0.13527241423188135,0.4648846402341148
0.3,2.2,0.0,1.25,0.75,1.15,0.59,top_base_param_grid,0.5185390969248339,0.2688827950396223,0.07058596382610247,0.12453857438168257,0.09089311037534548,-0.09089311037534548,0.4992429577735625,0.4992429577735625,0.26520743667541424,0.46505316364380933
0.0,2.2,0.0,1.0,0.75,1.15,0.59,top_base_param_grid,0.5647083172745381,0.31889548359904035,0.06428671562171108,0.11503287370953406,0.12081806931966615,-0.12081806931966615,0.45853027338063335,0.45853027338063335,0.24846327006278915,0.4651160797195169
0.0,1.9,0.0,1.25,1.0,0.85,0.59,top_base_param_grid,0.4978052740822191,0.24781009090407327,0.07047715410589608,0.1282011854193905,0.07126813207143617,-0.07126813207143617,0.53150830799615,0.53150830799615,0.32585800140558163,0.46522347148890164
0.3,1.9,0.0,1.25,0.75,1.0,0.59,top_base_param_grid,0.5431345777796966,0.29499516957992933,0.069227532471026,0.11790962867703011,0.12281452689641786,-0.12281452689641786,0.44929165774857616,0.44929165774857616,0.21278185098825378,0.46536998444773603
0.0,1.3,0.5,1.15,1.0,1.1,0.59,promising_param_grid,0.7250905370111019,0.5257562868630482,0.049302335667628476,0.08779927627240255,0.23155907366746736,-0.23155907366746736,0.29217487210309123,0.29217487210309123,0.10266434847770615,0.4654457859914155
0.3,1.9,0.0,1.25,0.75,1.15,0.8,top_base_param_grid,0.5538701783243067,0.30677217443699933,0.06695159819359327,0.12000081435452213,0.10644655499929262,-0.10644655499929262,0.47802586490189647,0.47802586490189647,0.13709431960640833,0.465460301804763
0.0,1.9,0.0,1.25,1.25,1.15,0.8,top_base_param_grid,0.5358581578263626,0.28714396530906294,0.06659903222903835,0.12909664126115158,0.04475450489466365,-0.015031984190881975,0.5834430866864881,0.5834430866864881,0.21890461891351623,0.4655726894990593
0.3,1.9,0.0,1.0,0.75,0.85,0.8,top_base_param_grid,0.5673852218409379,0.32192598996349026,0.06633330726379859,0.1138954406343529,0.13096921716207338,-0.13096921716207338,0.4414250814346037,0.4414250814346037,0.13526444583593294,0.46557719851372814
0.0,1.3,0.5,0.85,1.15,1.1,0.65,promising_param_grid,0.7481058725224384,0.5596623965025589,0.05000333154368854,0.08475233821575762,0.2646282372283347,-0.2646282372283347,0.23254055911576368,0.23254055911576368,0.06988915129958077,0.4656508550019741
-0.3,1.0,0.25,1.0,1.0,0.9,0.65,promising_param_grid,0.7309292669664236,0.5342575933080733,0.05033892545674863,0.08696847357584758,0.22953186009401155,-0.22953186009401155,0.2983746343282423,0.2983746343282423,0.1014469161575882,0.4656876508339803
0.0,1.6,0.0,0.75,0.75,0.85,0.7,top_base_param_grid,0.6613248624727678,0.4373505737246252,0.05863634144254752,0.09642238875671251,0.2092891690539725,-0.2092891690539725,0.3199679517177305,0.3199679517177305,0.11132150589881822,0.46569553366955024
0.0,1.9,0.0,1.25,1.25,1.0,0.7,top_base_param_grid,0.5157593080287108,0.26600766381825464,0.06863935448819738,0.1307723908061872,0.04549154612963374,-0.017510077099741228,0.5788785629895887,0.5788785629895887,0.2880191475099174,0.4657032184306153
-0.3,1.0,0.0,1.0,1.0,1.0,0.59,base_grid,0.706101061704843,0.49857870934070647,0.05335292944297235,0.09027942582528163,0.2354516742038138,-0.2354516742038138,0.2802442275909147,0.2802442275909147,0.10246600284634515,0.4658532138245528
0.3,1.9,0.0,1.0,0.75,0.85,0.59,top_base_param_grid,0.5751001017918094,0.3307401270809495,0.0667039182854699,0.10995854042803944,0.16067846689695192,-0.16067846689695192,0.39067901307618236,0.39067901307618236,0.18293644934354708,0.46597651386308253
0.0,1.9,0.0,1.25,1.0,1.0,0.8,top_base_param_grid,0.5238638303328643,0.27443331273102006,0.06790095591653092,0.12660195952697886,0.062078317742288835,-0.062078317742288835,0.5548010283139906,0.5548010283139906,0.23557050227580947,0.466080791426263
-0.3,1.0,0.25,1.15,1.0,0.9,0.65,promising_param_grid,0.703364150331173,0.494721127971093,0.05130683692074589,0.09083275504645627,0.2075583544778235,-0.2075583544778235,0.3353999220756254,0.3353999220756254,0.11746159269867822,0.4660910705620925
0.0,1.3,0.5,1.15,1.0,1.0,0.59,promising_param_grid,0.7147641272946139,0.510887757667231,0.05033705143716879,0.08919053753316616,0.22301512036794496,-0.22301512036794496,0.30813841158425426,0.30813841158425426,0.11454844921289369,0.46627486369323823
0.3,2.2,0.0,1.25,1.0,0.85,0.7,top_base_param_grid,0.4729193095813534,0.223652673374904,0.074757660050479,0.13544419288667173,0.044908970331599074,-0.038378855328500994,0.572048645558711,0.572048645558711,0.31416608839689175,0.4663774859976263
0.0,1.6,0.0,1.25,1.0,0.85,0.8,top_base_param_grid,0.5485792037059672,0.3009391427386731,0.06630155272428932,0.11929275377248112,0.09358917747014833,-0.09358917747014833,0.5070841425088606,0.5070841425088606,0.18337779938636706,0.46642400249705973
0.0,1.6,0.0,1.0,0.75,1.15,0.59,top_base_param_grid,0.6447732626238266,0.4157325601945741,0.05904444390795382,0.09999324607516064,0.20409738097661806,-0.20409738097661806,0.3247500174668989,0.3247500174668989,0.1287449382191746,0.46646563578522815
0.3,2.2,0.25,1.25,1.25,0.85,0.59,top_base_param_grid,0.4913988650729659,0.24147284459499893,0.07170789879599632,0.13358849270756915,0.046760707830836135,-0.019626936058939226,0.5722948425439558,0.5722948425439558,0.34594628661333005,0.4664966218103832
0.3,1.9,0.25,1.25,0.75,1.15,0.59,top_base_param_grid,0.5949078920166279,0.3539153999836678,0.06296340120704101,0.10953012972568044,0.15079053316587282,-0.15079053316587282,0.41248260075127696,0.41248260075127696,0.1786229953116028,0.46656196326719174
0.3,2.2,0.0,0.75,0.75,1.0,0.59,top_base_param_grid,0.6105277030877935,0.37274407623765693,0.06352534297244072,0.10403227902278546,0.19921900902265383,-0.19921900902265383,0.32677502566849803,0.32677502566849803,0.14916271045266077,0.4666388008796883
-0.3,1.0,0.25,1.0,1.15,1.1,0.59,promising_param_grid,0.7445983712980079,0.554426734539646,0.049072099473383465,0.08517393515141286,0.2545568254994757,-0.2545568254994757,0.25402257228171443,0.25402257228171443,0.08785234093128129,0.4667420467917458
0.3,2.2,0.25,1.0,0.75,1.0,0.59,top_base_param_grid,0.5804254747870834,0.3368937317818112,0.06419715361973666,0.11052663970060132,0.14593752298826052,-0.14593752298826052,0.42071704203164195,0.42071704203164195,0.21195811479745788,0.46682268370468283
-0.3,1.0,0.5,1.0,1.0,1.1,0.7,promising_param_grid,0.7767958648236583,0.6034118156071352,0.04582056051773856,0.08060822167370758,0.2539949921178229,-0.2539949921178229,0.26463872576033687,0.26463872576033687,0.07142887338457986,0.4669225766716989
0.0,2.2,0.0,1.0,1.25,1.15,0.8,top_base_param_grid,0.544482757269392,0.29646147296367964,0.06531343387668091,0.12828419952173065,0.0485792455429333,0.001285234351217024,0.5801770501760206,0.5801770501760206,0.21311430334506912,0.46695197015267426
0.0,2.2,0.0,1.0,1.25,1.0,0.7,top_base_param_grid,0.5247171249036677,0.27532806116717123,0.06755072305659705,0.12983949031393216,0.04887217256968196,-0.002664437632501848,0.5765191429284773,0.5765191429284773,0.2844450443929283,0.46697123434785276
0.3,1.6,0.0,0.75,0.75,0.85,0.7,top_base_param_grid,0.6578596292810358,0.43277929183778185,0.06058831976833634,0.0967419387723186,0.23229860339635683,-0.23229860339635683,0.2761640959409437,0.2761640959409437,0.08610029965101167,0.46712259013914725
