relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
both,blurred,0,D,0.0,0.0,0.0,566,0.20330388692579504,0.1696113074204947,0.23767667844522963,both | blurred
first,blurred,6,CD,0.0018050541516245488,0.0,0.005415162454873646,554,0.005878096601518735,0.0018050541516245488,0.01263537906137184,first | blurred
first,blurred,7,CDF,0.039711191335740074,0.02527075812274368,0.05600180505415137,554,0.008050251547707074,0.0018050541516245488,0.016245487364620937,first | blurred
first,blurred,8,CF,0.08664259927797834,0.06498194945848375,0.11191335740072202,554,0.01147292418772563,0.0036101083032490976,0.019855595667870037,first | blurred
first,blurred,9,CFD,0.0,0.0,0.0,554,0.006044481960763624,0.0018050541516245488,0.01263537906137184,first | blurred
first,blurred,10,F,0.03790613718411552,0.023465703971119134,0.05415162454873646,554,0.0631841155234657,0.04332129963898917,0.08303249097472924,first | blurred
first,blurred,11,FD,0.009025270758122744,0.0018050541516245488,0.018050541516245487,554,0.027379061371841155,0.01444043321299639,0.04246389891696747,first | blurred
first,blurred,12,FDC,0.0036101083032490976,0.0,0.009025270758122744,554,0.05844404332129964,0.03790613718411552,0.07942238267148015,first | blurred
first,blurred,13,FC,0.016245487364620937,0.007220216606498195,0.02707581227436823,554,0.01584115523465704,0.005415162454873646,0.02707581227436823,first | blurred
first,blurred,14,FCD,0.0036101083032490976,0.0,0.009025270758122744,554,0.008006756266945036,0.0018050541516245488,0.016245487364620937,first | blurred
first,sharp,0,D,0.2689243027888446,0.2290836653386454,0.30876494023904383,502,0.3270159362549801,0.2848605577689243,0.3705179282868526,first | sharp
first,sharp,1,DC,0.045816733067729085,0.027888446215139442,0.06573705179282868,502,0.05277689243027889,0.03386454183266932,0.07275896414342625,first | sharp
first,sharp,2,DCF,0.2051792828685259,0.17131474103585656,0.24108565737051765,502,0.040023904382470124,0.02390438247011952,0.05776892430278884,first | sharp
first,sharp,3,DF,0.23107569721115537,0.19516932270916335,0.2689243027888446,502,0.19380876494023905,0.16030876494023905,0.22709163346613545,first | sharp
first,sharp,4,DFC,0.021912350597609563,0.0099601593625498,0.03386454183266932,502,0.17036254980079682,0.13745019920318724,0.20318725099601595,first | sharp
first,sharp,5,C,0.0,0.0,0.0,502,0.02397211155378486,0.01195219123505976,0.0398406374501992,first | sharp
first,sharp,6,CD,0.0,0.0,0.0,502,0.005464104704292979,0.00199203187250996,0.01195219123505976,first | sharp
first,sharp,7,CDF,0.017928286852589643,0.00796812749003984,0.029880478087649404,502,0.0071067083019274255,0.00199203187250996,0.013944223107569721,first | sharp
first,sharp,8,CF,0.09362549800796813,0.06772908366533864,0.1195717131474101,502,0.009599429244791458,0.00199203187250996,0.017928286852589643,first | sharp
first,sharp,9,CFD,0.00199203187250996,0.0,0.00597609561752988,502,0.00547487469476931,0.00199203187250996,0.01195219123505976,first | sharp
first,sharp,10,F,0.10159362549800798,0.07569721115537849,0.1294820717131474,502,0.06056175298804781,0.0398406374501992,0.08366533864541832,first | sharp
first,sharp,11,FD,0.00199203187250996,0.0,0.00597609561752988,502,0.027346613545816734,0.013944223107569721,0.04183266932270916,first | sharp
