relevant_property,sharpness,utterance_code,utterance_label,human_mean,human_lo,human_hi,n,model_mean,model_lo,model_hi,condition
first,blurred,7,CDF,0.039711191335740074,0.02527075812274368,0.05600180505415137,554,0.027364620938628157,0.01444043321299639,0.04151624548736462,first | blurred
first,blurred,8,CF,0.08664259927797834,0.06498194945848375,0.11191335740072202,554,0.07287364620938629,0.05054151624548736,0.10108303249097472,first | blurred
first,blurred,9,CFD,0.0,0.0,0.0,554,0.007845184439036226,0.0018050541516245488,0.016245487364620937,first | blurred
first,blurred,10,F,0.03790613718411552,0.023465703971119134,0.05415162454873646,554,0.05086281588447653,0.03429602888086643,0.0703971119133574,first | blurred
first,blurred,11,FD,0.009025270758122744,0.0018050541516245488,0.018050541516245487,554,0.006214059073129188,0.0018050541516245488,0.01263537906137184,first | blurred
first,blurred,12,FDC,0.0036101083032490976,0.0,0.009025270758122744,554,0.0054803130293484175,0.0018050541516245488,0.01263537906137184,first | blurred
first,blurred,13,FC,0.016245487364620937,0.007220216606498195,0.02707581227436823,554,0.02056317689530686,0.010830324909747292,0.032490974729241874,first | blurred
first,blurred,14,FCD,0.0036101083032490976,0.0,0.009025270758122744,554,0.0030137957710159877,0.0018050541516245488,0.006543321299638989,first | blurred
first,sharp,0,D,0.2689243027888446,0.2290836653386454,0.30876494023904383,502,0.1164980079681275,0.08764940239043825,0.14741035856573706,first | sharp
first,sharp,1,DC,0.045816733067729085,0.027888446215139442,0.06573705179282868,502,0.06616334661354581,0.043824701195219126,0.09068725099601589,first | sharp
first,sharp,2,DCF,0.2051792828685259,0.17131474103585656,0.24108565737051765,502,0.21878884462151393,0.18326693227091634,0.26095617529880477,first | sharp
first,sharp,3,DF,0.23107569721115537,0.19516932270916335,0.2689243027888446,502,0.43007968127490037,0.3804780876494024,0.4760956175298805,first | sharp
first,sharp,4,DFC,0.021912350597609563,0.0099601593625498,0.03386454183266932,502,0.05239043824701195,0.03386454183266932,0.07275896414342625,first | sharp
first,sharp,5,C,0.0,0.0,0.0,502,0.011588185410966574,0.00398406374501992,0.021912350597609563,first | sharp
first,sharp,6,CD,0.0,0.0,0.0,502,0.002875769648678015,0.00199203187250996,0.00597609561752988,first | sharp
first,sharp,7,CDF,0.017928286852589643,0.00796812749003984,0.029880478087649404,502,0.019342629482071716,0.00796812749003984,0.03187250996015936,first | sharp
first,sharp,8,CF,0.09362549800796813,0.06772908366533864,0.1195717131474101,502,0.029338645418326693,0.01593625498007968,0.045816733067729085,first | sharp
first,sharp,9,CFD,0.00199203187250996,0.0,0.00597609561752988,502,0.0041079206490101765,0.00199203187250996,0.0099601593625498,first | sharp
first,sharp,10,F,0.10159362549800798,0.07569721115537849,0.1294820717131474,502,0.031605577689243027,0.01593625498007968,0.04780876494023904,first | sharp
first,sharp,11,FD,0.00199203187250996,0.0,0.00597609561752988,502,0.005410126830485664,0.00199203187250996,0.01195219123505976,first | sharp
first,sharp,12,FDC,0.0,0.0,0.0,502,0.004752353173909443,0.00199203187250996,0.0099601593625498,first | sharp
first,sharp,13,FC,0.0099601593625498,0.00199203187250996,0.0199203187250996,502,0.009463153422527194,0.00199203187250996,0.017928286852589643,first | sharp
first,sharp,14,FCD,0.0,0.0,0.0,502,0.00256631133125157,0.00199203187250996,0.00597609561752988,first | sharp
second,blurred,0,D,0.0,0.0,0.0,567,0.007173451391138465,0.001763668430335097,0.014109347442680775,second | blurred
second,blurred,1,DC,0.0,0.0,0.0,567,0.0350299823633157,0.021164021164021163,0.0503086419753086,second | blurred
second,blurred,2,DCF,0.026455026455026454,0.014109347442680775,0.04056437389770723,567,0.017326278659611994,0.007054673721340388,0.029144620811287436,second | blurred
second,blurred,3,DF,0.0,0.0,0.0,567,0.004646052050115255,0.001763668430335097,0.010582010582010581,second | blurred
second,blurred,4,DFC,0.014109347442680775,0.005291005291005291,0.024691358024691357,567,0.002386581109985365,0.001763668430335097,0.005291005291005291,second | blurred
second,blurred,5,C,0.6278659611992945,0.5890652557319224,0.6684303350970018,567,0.7194109347442681,0.6772486772486772,0.7663580246913579,second | blurred
second,blurred,6,CD,0.0,0.0,0.0,567,0.007814080248687894,0.001763668430335097,0.015873015873015872,second | blurred
second,blurred,7,CDF,0.005291005291005291,0.0,0.012345679012345678,567,0.01476190476190476,0.005291005291005291,0.024691358024691357,second | blurred
second,blurred,8,CF,0.26278659611992944,0.2257495590828924,0.2980599647266314,567,0.16429276895943562,0.13051146384479717,0.19753086419753085,second | blurred
second,blurred,9,CFD,0.0,0.0,0.0,567,0.008857455766057915,0.001763668430335097,0.01763668430335097,second | blurred
