variant,alpha,order_bias,usefulness_order_scale,signed_order_scale,planned_mixture_weight,observation_rmse,observation_mae,observation_correlation,observation_r2,condition_rmse,condition_mae,condition_abs_zrdc_residual,condition_abs_erdc_residual,condition_abs_brdc_residual,mechanism_count,free_parameter_count,description,grid_id,elpd_loo,elpd_loo_se,grid_pareto_frontier
planned_usefulness_mixture,1.0,2.0,4.0,,1.0,0.38943793904566576,0.28669291921827433,0.2858794723356594,0.08172707270291506,0.13537447046134204,0.1289704408846637,0.1684074516456539,0.0811074901674943,0.13739638084084288,5,5,convex mixture of greedy local and planned usefulness-order speakers,440,,,False
planned_usefulness_mixture,1.5,2.0,4.0,,1.0,0.38943793904566576,0.28669291921827433,0.2858794723356594,0.08172707270291506,0.13537447046134204,0.1289704408846637,0.1684074516456539,0.08110749016749431,0.13739638084084285,5,5,convex mixture of greedy local and planned usefulness-order speakers,902,,,False
planned_usefulness_order,2.0,2.0,4.0,,,0.38943793904566576,0.28669291921827433,0.2858794723356594,0.08172707270291506,0.13537447046134204,0.1289704408846637,0.16840745164565393,0.0811074901674943,0.13739638084084288,4,4,planned stop speaker with order prior moderated by referential usefulness,1359,,,False
planned_usefulness_signed_order,2.0,2.0,,4.0,,0.38943793904566576,0.28669291921827433,0.2858794723356594,0.08172707270291506,0.13537447046134204,0.1289704408846637,0.16840745164565393,0.0811074901674943,0.13739638084084288,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1383,,,False
planned_usefulness_order,3.0,2.0,4.0,,,0.38943793904566576,0.28669291921827433,0.2858794723356616,0.08172707270291629,0.13537447046134204,0.12897044088466372,0.16840745164565393,0.08110749016749433,0.13739638084084288,4,4,planned stop speaker with order prior moderated by referential usefulness,1821,,,False
planned_usefulness_signed_order,3.0,2.0,,4.0,,0.38943793904566576,0.28669291921827433,0.2858794723356616,0.08172707270291629,0.13537447046134204,0.12897044088466372,0.16840745164565393,0.08110749016749433,0.13739638084084288,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1845,,,False
planned_usefulness_mixture,2.0,2.0,4.0,,1.0,0.38943793904566576,0.28669291921827433,0.2858794723356594,0.08172707270291506,0.13537447046134204,0.1289704408846637,0.16840745164565393,0.0811074901674943,0.13739638084084288,5,5,convex mixture of greedy local and planned usefulness-order speakers,1364,,,False
planned_usefulness_mixture,3.0,2.0,4.0,,1.0,0.38943793904566576,0.28669291921827433,0.2858794723356616,0.08172707270291629,0.13537447046134204,0.12897044088466372,0.16840745164565393,0.08110749016749433,0.13739638084084288,5,5,convex mixture of greedy local and planned usefulness-order speakers,1826,,,False
planned_usefulness_order,4.0,2.0,4.0,,,0.38943793904566576,0.28669291921827433,0.28587947233565547,0.0817270727029128,0.13537447046134204,0.1289704408846637,0.16840745164565396,0.08110749016749429,0.13739638084084288,4,4,planned stop speaker with order prior moderated by referential usefulness,2283,,,False
planned_usefulness_signed_order,4.0,2.0,,4.0,,0.38943793904566576,0.28669291921827433,0.28587947233565547,0.0817270727029128,0.13537447046134204,0.1289704408846637,0.16840745164565396,0.08110749016749429,0.13739638084084288,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,2307,,,False
planned_usefulness_mixture,4.0,2.0,4.0,,1.0,0.38943793904566576,0.28669291921827433,0.28587947233565547,0.0817270727029128,0.13537447046134204,0.1289704408846637,0.16840745164565396,0.08110749016749429,0.13739638084084288,5,5,convex mixture of greedy local and planned usefulness-order speakers,2288,,,False
planned_usefulness_mixture,1.5,0.5,0.5,,0.25,0.3893473250835595,0.3593073420318416,0.287725815839707,0.082786145100625,0.13555513193841898,0.13218461343724694,0.10466838058249661,0.15786200693673702,0.13402345279250716,5,5,convex mixture of greedy local and planned usefulness-order speakers,605,,,False
planned_usefulness_mixture,2.0,2.0,0.0,,0.25,0.3895411882061676,0.2867591382295327,0.28584174559613956,0.08170550352544817,0.13560877909054092,0.12902415731403474,0.17054285954605042,0.08163203460140415,0.13489757779464967,5,5,convex mixture of greedy local and planned usefulness-order speakers,1325,,,False
planned_usefulness_mixture,4.0,2.0,0.0,,0.75,0.38988106420971397,0.2873356182167803,0.2841655518432818,0.08075006085439687,0.13648324316351196,0.12840186100047626,0.17476218253128106,0.0738501236758358,0.1365932767943119,5,5,convex mixture of greedy local and planned usefulness-order speakers,2251,,,False
global_full_utterance,1.0,0.5,,,,0.3891038966630508,0.3583021668051922,,,0.13661056664148155,0.12371695807857486,0.0695949576031841,0.1992543141763243,0.10230160245621611,2,2,full-utterance RSA comparator,134,,,False
planned_incremental_stop,4.0,0.5,,,,0.3891038966630508,0.3583021668051922,0.0,0.0,0.13661056664148158,0.12371695807857486,0.06959495760318407,0.1992543141763244,0.10230160245621614,3,3,first-word choice uses soft value of stopping or continuing,1981,,,False
planned_usefulness_order,4.0,0.5,0.0,,,0.3891038966630508,0.3583021668051922,0.0,0.0,0.13661056664148158,0.12371695807857486,0.06959495760318407,0.1992543141763244,0.10230160245621614,4,4,planned stop speaker with order prior moderated by referential usefulness,1983,,,False
planned_usefulness_signed_order,4.0,0.5,,0.0,,0.3891038966630508,0.3583021668051922,0.0,0.0,0.13661056664148158,0.12371695807857486,0.06959495760318407,0.1992543141763244,0.10230160245621614,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,2037,,,False
planned_usefulness_mixture,4.0,0.5,0.0,,1.0,0.3891038966630508,0.3583021668051922,0.0,0.0,0.13661056664148158,0.12371695807857486,0.06959495760318407,0.1992543141763244,0.10230160245621614,5,5,convex mixture of greedy local and planned usefulness-order speakers,1988,,,False
planned_incremental_stop,3.0,0.5,,,,0.3891038966630508,0.3583021668051922,,,0.13661056664148158,0.12371695807857486,0.0695949576031841,0.19925431417632436,0.10230160245621614,3,3,first-word choice uses soft value of stopping or continuing,1519,,,False
planned_usefulness_order,3.0,0.5,0.0,,,0.3891038966630508,0.3583021668051922,,,0.13661056664148158,0.12371695807857486,0.0695949576031841,0.19925431417632436,0.10230160245621614,4,4,planned stop speaker with order prior moderated by referential usefulness,1521,,,False
planned_usefulness_signed_order,3.0,0.5,,0.0,,0.3891038966630508,0.3583021668051922,,,0.13661056664148158,0.12371695807857486,0.0695949576031841,0.19925431417632436,0.10230160245621614,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1575,,,False
planned_usefulness_mixture,3.0,0.5,0.0,,1.0,0.3891038966630508,0.3583021668051922,,,0.13661056664148158,0.12371695807857486,0.0695949576031841,0.19925431417632436,0.10230160245621614,5,5,convex mixture of greedy local and planned usefulness-order speakers,1526,,,False
global_full_utterance,2.0,0.25,,,,0.3891038966630508,0.3583021668051922,,,0.13661056664148158,0.12371695807857486,0.06959495760318415,0.1992543141763243,0.10230160245621611,2,2,full-utterance RSA comparator,992,,,False
planned_incremental_stop,2.0,0.5,,,,0.3891038966630509,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318415,0.1992543141763244,0.10230160245621611,3,3,first-word choice uses soft value of stopping or continuing,1057,,,False
planned_usefulness_order,2.0,0.5,0.0,,,0.3891038966630509,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318415,0.1992543141763244,0.10230160245621611,4,4,planned stop speaker with order prior moderated by referential usefulness,1059,,,False
planned_usefulness_signed_order,2.0,0.5,,0.0,,0.3891038966630509,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318415,0.1992543141763244,0.10230160245621611,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1113,,,False
planned_usefulness_mixture,2.0,0.5,0.0,,1.0,0.3891038966630509,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318415,0.1992543141763244,0.10230160245621611,5,5,convex mixture of greedy local and planned usefulness-order speakers,1064,,,False
planned_incremental_stop,1.0,0.5,,,,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.12371695807857491,0.06959495760318418,0.1992543141763244,0.10230160245621617,3,3,first-word choice uses soft value of stopping or continuing,133,,,False
planned_usefulness_order,1.0,0.5,0.0,,,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.12371695807857491,0.06959495760318418,0.1992543141763244,0.10230160245621617,4,4,planned stop speaker with order prior moderated by referential usefulness,135,,,False
planned_usefulness_signed_order,1.0,0.5,,0.0,,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.12371695807857491,0.06959495760318418,0.1992543141763244,0.10230160245621617,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,189,,,False
planned_usefulness_mixture,1.0,0.5,0.0,,1.0,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.12371695807857491,0.06959495760318418,0.1992543141763244,0.10230160245621617,5,5,convex mixture of greedy local and planned usefulness-order speakers,140,,,False
planned_incremental_stop,1.5,0.5,,,,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318424,0.19925431417632433,0.10230160245621611,3,3,first-word choice uses soft value of stopping or continuing,595,,,False
planned_usefulness_order,1.5,0.5,0.0,,,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318424,0.19925431417632433,0.10230160245621611,4,4,planned stop speaker with order prior moderated by referential usefulness,597,,,False
planned_usefulness_signed_order,1.5,0.5,,0.0,,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318424,0.19925431417632433,0.10230160245621611,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,651,,,False
planned_usefulness_mixture,1.5,0.5,0.0,,1.0,0.3891038966630508,0.3583021668051922,,,0.1366105666414816,0.1237169580785749,0.06959495760318424,0.19925431417632433,0.10230160245621611,5,5,convex mixture of greedy local and planned usefulness-order speakers,602,,,False
planned_usefulness_mixture,4.0,1.5,1.0,,0.25,0.39086171440295386,0.3116871531509678,0.28616948467892445,0.08189297396140117,0.1366156148641647,0.10946635896746999,0.22261380678199338,0.06328041041007762,0.042504859710339044,5,5,convex mixture of greedy local and planned usefulness-order speakers,2195,,,False
planned_usefulness_mixture,1.5,0.5,1.0,,0.25,0.39006205377272624,0.3596637093969637,0.2877485373743447,0.08279922076107464,0.13745950152526978,0.13470592336924356,0.11267588948478786,0.15619185900096638,0.13525002162197647,5,5,convex mixture of greedy local and planned usefulness-order speakers,611,,,False
planned_usefulness_mixture,3.0,2.0,2.0,,0.75,0.3902151420043759,0.2868977220419349,0.285532443704751,0.0815287764080068,0.13748503246621416,0.13019897394219263,0.17488002653424245,0.07903319217930076,0.13668370311303463,5,5,convex mixture of greedy local and planned usefulness-order speakers,1813,,,False
planned_usefulness_mixture,1.5,2.0,4.0,,0.75,0.39050098988822374,0.2867066279188077,0.2861214300504131,0.08186547273409342,0.13831714249355484,0.1313114016825718,0.17548141517141425,0.0811774362740599,0.13727535360224125,5,5,convex mixture of greedy local and planned usefulness-order speakers,901,,,False
planned_usefulness_mixture,1.5,1.5,0.0,,0.75,0.39086947015653456,0.29850286621315714,0.287100664648444,0.08242679164157832,0.13849543110429371,0.10948117522302057,0.22152697522401882,0.020808051293686354,0.08610849915135654,5,5,convex mixture of greedy local and planned usefulness-order speakers,799,,,False
planned_usefulness_order,3.0,1.5,1.0,,,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467218,0.2223032397314712,0.02074739877560737,0.08654635110693798,4,4,planned stop speaker with order prior moderated by referential usefulness,1731,,,False
planned_usefulness_signed_order,3.0,1.5,,1.0,,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467218,0.2223032397314712,0.02074739877560737,0.08654635110693798,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1775,,,False
planned_usefulness_mixture,3.0,1.5,1.0,,1.0,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467218,0.2223032397314712,0.02074739877560737,0.08654635110693798,5,5,convex mixture of greedy local and planned usefulness-order speakers,1736,,,False
planned_usefulness_order,4.0,1.5,1.0,,,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467218,0.22230323973147123,0.02074739877560735,0.08654635110693802,4,4,planned stop speaker with order prior moderated by referential usefulness,2193,,,False
planned_usefulness_signed_order,4.0,1.5,,1.0,,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467218,0.22230323973147123,0.02074739877560735,0.08654635110693802,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,2237,,,False
planned_usefulness_mixture,4.0,1.5,1.0,,1.0,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467218,0.22230323973147123,0.02074739877560735,0.08654635110693802,5,5,convex mixture of greedy local and planned usefulness-order speakers,2198,,,False
planned_usefulness_order,1.0,1.5,1.0,,,0.3910478747024876,0.298422258474221,0.2877750299197844,0.08281446784533279,0.13898420733858757,0.10986566320467218,0.22230323973147126,0.020747398775607363,0.08654635110693798,4,4,planned stop speaker with order prior moderated by referential usefulness,345,,,False
planned_usefulness_signed_order,1.0,1.5,,1.0,,0.3910478747024876,0.298422258474221,0.2877750299197844,0.08281446784533279,0.13898420733858757,0.10986566320467218,0.22230323973147126,0.020747398775607363,0.08654635110693798,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,389,,,False
planned_usefulness_order,1.5,1.5,1.0,,,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467221,0.22230323973147126,0.020747398775607395,0.08654635110693798,4,4,planned stop speaker with order prior moderated by referential usefulness,807,,,False
planned_usefulness_signed_order,1.5,1.5,,1.0,,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467221,0.22230323973147126,0.020747398775607395,0.08654635110693798,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,851,,,False
planned_usefulness_mixture,1.0,1.5,1.0,,1.0,0.3910478747024876,0.298422258474221,0.2877750299197844,0.08281446784533279,0.13898420733858757,0.10986566320467218,0.22230323973147126,0.020747398775607363,0.08654635110693798,5,5,convex mixture of greedy local and planned usefulness-order speakers,350,,,False
planned_usefulness_mixture,1.5,1.5,1.0,,1.0,0.3910478747024876,0.298422258474221,0.28777502991974374,0.08281446784530941,0.13898420733858757,0.10986566320467221,0.22230323973147126,0.020747398775607395,0.08654635110693798,5,5,convex mixture of greedy local and planned usefulness-order speakers,812,,,False
planned_usefulness_order,2.0,1.5,1.0,,,0.3910478747024876,0.298422258474221,0.2877750299197844,0.08281446784533279,0.1389842073385877,0.1098656632046723,0.2223032397314715,0.020747398775607412,0.08654635110693798,4,4,planned stop speaker with order prior moderated by referential usefulness,1269,,,False
planned_usefulness_signed_order,2.0,1.5,,1.0,,0.3910478747024876,0.298422258474221,0.2877750299197844,0.08281446784533279,0.1389842073385877,0.1098656632046723,0.2223032397314715,0.020747398775607412,0.08654635110693798,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1313,,,False
planned_usefulness_mixture,2.0,1.5,1.0,,1.0,0.3910478747024876,0.298422258474221,0.2877750299197844,0.08281446784533279,0.1389842073385877,0.1098656632046723,0.2223032397314715,0.020747398775607412,0.08654635110693798,5,5,convex mixture of greedy local and planned usefulness-order speakers,1274,,,False
planned_usefulness_mixture,2.0,0.5,1.0,,0.5,0.3906228599218215,0.36009589472213027,0.28776664625114645,0.08280964269463247,0.13898783512914625,0.13647037735977866,0.11684339831555085,0.15609855610603562,0.13646917765774946,5,5,convex mixture of greedy local and planned usefulness-order speakers,1074,,,False
planned_usefulness_mixture,3.0,0.5,1.5,,0.75,0.3907393973013595,0.3602395011363884,0.28776557504330713,0.08280902618000523,0.13930183321725206,0.13678797235582144,0.11662606813301893,0.15564165204278108,0.13809619689166433,5,5,convex mixture of greedy local and planned usefulness-order speakers,1543,,,False
planned_usefulness_mixture,4.0,0.5,1.0,,0.75,0.3908342580431491,0.360166169830547,0.28680060536655055,0.08225458723861986,0.13938145040874667,0.1367759012582985,0.11456879772318351,0.15032083584505584,0.1454380702066561,5,5,convex mixture of greedy local and planned usefulness-order speakers,1999,,,False
planned_usefulness_mixture,1.5,0.5,1.5,,0.25,0.3908517914043974,0.36003243901304954,0.2877679135596064,0.0828103720744491,0.13954507038361588,0.13727554165942527,0.12080831318490831,0.15453550665097654,0.136482805142391,5,5,convex mixture of greedy local and planned usefulness-order speakers,617,,,False
planned_usefulness_mixture,1.0,2.0,8.0,,0.25,0.3910078896308403,0.2867889810695782,0.28624031542105793,0.08193351817234673,0.13969401905081644,0.13221488126576408,0.17908170527564765,0.08007814383840715,0.13748479468323743,5,5,convex mixture of greedy local and planned usefulness-order speakers,449,,,False
planned_usefulness_mixture,4.0,1.5,1.5,,0.25,0.39209940358026396,0.31211517523062837,0.2861832103772482,0.0819008299018283,0.13998557502640366,0.11184359230928953,0.22853302493135275,0.06430164388699665,0.04269610810951921,5,5,convex mixture of greedy local and planned usefulness-order speakers,2201,,,False
planned_usefulness_mixture,4.0,0.75,1.0,,0.5,0.39193794836392304,0.34585851733550715,0.2868514119388401,0.08228373253130615,0.14002517559046732,0.12720259452076144,0.19550032928825203,0.06694394728331245,0.11916350699071983,5,5,convex mixture of greedy local and planned usefulness-order speakers,2064,,,False
planned_usefulness_mixture,3.0,0.75,3.0,,0.5,0.3919440234997259,0.34542331453935426,0.2876959228121109,0.08276894400271209,0.140256741638135,0.1270294854438712,0.20164239295902936,0.07284861024426174,0.10659745312832244,5,5,convex mixture of greedy local and planned usefulness-order speakers,1620,,,False
planned_usefulness_mixture,1.0,1.5,0.5,,0.75,0.3915858827055674,0.2984668791273545,0.2876955057194156,0.0827687040111503,0.14044865481076138,0.11076304471327421,0.22507035608502116,0.020768117870896136,0.08645066018390532,5,5,convex mixture of greedy local and planned usefulness-order speakers,343,,,False
planned_usefulness_mixture,1.5,0.5,8.0,,0.25,0.39143928133911965,0.3589444658774055,0.2852893715400081,0.08139002551369279,0.14046761693614543,0.13826028888621494,0.1274647103662688,0.1344941836972821,0.15282197259509386,5,5,convex mixture of greedy local and planned usefulness-order speakers,647,,,False
planned_usefulness_mixture,1.5,0.5,6.0,,0.25,0.3913889713662385,0.35934084659643034,0.28649342593283983,0.08207848310273558,0.14051331726757843,0.1385367034190156,0.1274647103662688,0.1403392655205476,0.14780613437023044,5,5,convex mixture of greedy local and planned usefulness-order speakers,641,,,False
planned_usefulness_mixture,3.0,0.75,4.0,,0.5,0.39213427289089303,0.34508944021902804,0.2875568553677639,0.08268894506899707,0.14061693279795426,0.12669694404280582,0.2016479736378342,0.06709629566579617,0.11134656282478708,5,5,convex mixture of greedy local and planned usefulness-order speakers,1626,,,False
planned_usefulness_mixture,1.5,0.5,4.0,,0.25,0.39140972421649217,0.3597883830875814,0.2874053571357345,0.0826018393103191,0.140779214515557,0.13889157501559518,0.1274647103662688,0.14648075567415192,0.14272925900636482,5,5,convex mixture of greedy local and planned usefulness-order speakers,635,,,False
planned_usefulness_mixture,3.0,1.0,3.0,,0.25,0.39247851487911517,0.33184299293318154,0.2872973599176602,0.08253977301565758,0.14079389188236888,0.10416371356966159,0.23027950182886195,0.016739067241311502,0.06547257163881134,5,5,convex mixture of greedy local and planned usefulness-order speakers,1685,,,False
planned_usefulness_signed_order,1.0,0.5,,3.0,,0.3912727794438295,0.3605860756021688,0.28788592933942525,0.08287830831162454,0.14088278355681072,0.13856981894446782,0.12406632684637936,0.15969338934584024,0.13194974064118392,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,194,,,False
planned_usefulness_signed_order,3.0,0.5,,3.0,,0.3912727794438295,0.3605860756021688,0.28788592933942525,0.08287830831162454,0.14088278355681072,0.13856981894446785,0.12406632684637947,0.15969338934584024,0.1319497406411839,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1580,,,False
planned_usefulness_signed_order,1.5,0.5,,3.0,,0.3912727794438295,0.3605860756021688,0.28788592933942525,0.08287830831162454,0.14088278355681072,0.13856981894446788,0.1240663268463795,0.15969338934584026,0.1319497406411839,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,656,,,False
planned_usefulness_signed_order,4.0,0.5,,3.0,,0.3912727794438295,0.3605860756021688,0.28788592933942525,0.08287830831162454,0.14088278355681072,0.1385698189444679,0.12406632684637957,0.1596933893458402,0.13194974064118392,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,2042,,,False
planned_usefulness_signed_order,2.0,0.5,,3.0,,0.3912727794438295,0.3605860756021688,0.2878859293394251,0.08287830831162445,0.14088278355681075,0.13856981894446788,0.12406632684637953,0.15969338934584026,0.1319497406411839,4,4,planned stop speaker whose usefulness adjustment can reward colour-initial order,1118,,,False
planned_usefulness_mixture,1.5,0.5,3.0,,0.25,0.3914572632024487,0.3600418612173961,0.28768681911432464,0.08276370589211815,0.141015575010683,0.13911174277108737,0.1274647103662688,0.14965509357924184,0.14021542436775145,5,5,convex mixture of greedy local and planned usefulness-order speakers,629,,,False
planned_usefulness_mixture,1.5,2.0,4.0,,0.5,0.39160518743468853,0.2867208308662301,0.2863407053330779,0.08199099953064456,0.14131665680398933,0.1336523624804797,0.18255537869717403,0.08124738238062536,0.13715432636363978,5,5,convex mixture of greedy local and planned usefulness-order speakers,900,,,False
planned_usefulness_mixture,1.5,0.5,2.0,,0.25,0.39153002652083735,0.3603131448144474,0.2878367903556708,0.08285001788225436,0.14132102359896054,0.13935930170404767,0.12746285013987305,0.1528935501085279,0.1377215048637421,5,5,convex mixture of greedy local and planned usefulness-order speakers,623,,,False
planned_usefulness_mixture,3.0,0.75,6.0,,0.5,0.39270443623193324,0.3445760597484081,0.286777271887568,0.08224120367127612,0.1418522610625717,0.12624461135022166,0.2016479736378342,0.056068859034783966,0.1210170013780468,5,5,convex mixture of greedy local and planned usefulness-order speakers,1632,,,False
planned_usefulness_mixture,2.0,0.5,1.5,,0.5,0.3923225539086382,0.3608384409398595,0.28779943815678877,0.08282851660336328,0.14341381041627352,0.14160961394014185,0.13310824571579163,0.15278585140605583,0.13893474469857817,5,5,convex mixture of greedy local and planned usefulness-order speakers,1080,,,False
planned_usefulness_mixture,4.0,1.5,2.0,,0.25,0.3934477749079406,0.31258125562789546,0.2861922191399234,0.08190598629623393,0.14357904567859336,0.11435016740834643,0.2348555310705926,0.06530266477249147,0.04289230638195528,5,5,convex mixture of greedy local and planned usefulness-order speakers,2207,,,False
planned_usefulness_mixture,3.0,0.75,8.0,,0.5,0.3935141736689361,0.34426676042041976,0.285423447194627,0.08146654420846401,0.14372967309870854,0.12607666912409896,0.2016479736378342,0.04569543494781953,0.13088659878664316,5,5,convex mixture of greedy local and planned usefulness-order speakers,1638,,,False
planned_usefulness_mixture,3.0,2.0,1.5,,0.75,0.392550665292456,0.2870357647777635,0.28545659757404257,0.08148546909854888,0.1438065747679082,0.13484449492563727,0.1891718003217706,0.07694609369345583,0.13841559076168536,5,5,convex mixture of greedy local and planned usefulness-order speakers,1807,,,False
planned_usefulness_mixture,3.0,0.5,4.0,,0.75,0.392742310153702,0.3595617549710112,0.2850461802584325,0.08125132487992279,0.14384662223459144,0.14163607242433177,0.13659525967710123,0.13147739911230794,0.15683555848358618,5,5,convex mixture of greedy local and planned usefulness-order speakers,1561,,,False
planned_usefulness_mixture,3.0,0.5,3.0,,0.75,0.392705237381904,0.36028545946004215,0.2869244316784965,0.08232562949402822,0.1440654212639869,0.14229657569080822,0.13659525967710123,0.14100041282757764,0.14929405456774583,5,5,convex mixture of greedy local and planned usefulness-order speakers,1555,,,False
planned_usefulness_mixture,2.0,2.0,2.0,,0.5,0.39268912398567274,0.28683997273076367,0.2861959586620345,0.08190812675448096,0.14419576926004332,0.135623769904646,0.18954706384469983,0.07988255452666246,0.13744169134257572,5,5,convex mixture of greedy local and planned usefulness-order speakers,1350,,,False
planned_usefulness_mixture,1.5,2.0,4.0,,0.25,0.3927501846394986,0.286745116371982,0.2865273279362959,0.08209790965431364,0.14436947045934323,0.1359933232783874,0.18962934222293337,0.08131732848719081,0.137033299125038,5,5,convex mixture of greedy local and planned usefulness-order speakers,899,,,False
planned_usefulness_mixture,3.0,0.5,6.0,,0.75,0.3932898058749606,0.3583242359027379,0.27930001178190006,0.07800849658136952,0.1446847813588508,0.1405714576345931,0.13659525967710123,0.11305292865149494,0.1720661845751832,5,5,convex mixture of greedy local and planned usefulness-order speakers,1567,,,False
planned_usefulness_mixture,3.0,0.5,2.0,,0.75,0.39283116265248574,0.3610860482088302,0.28788892367664437,0.08288003237569677,0.1447195844226851,0.14303925248968918,0.13658967899791408,0.15071578241543612,0.14181229605571738,5,5,convex mixture of greedy local and planned usefulness-order speakers,1549,,,False
planned_usefulness_mixture,4.0,2.0,6.0,,0.25,0.39342580848425707,0.29934408868554163,0.2842433495404075,0.08079428175795027,0.1447451369425927,0.13409270267903567,0.20053404243056486,0.11126959751805587,0.09047446808848625,5,5,convex mixture of greedy local and planned usefulness-order speakers,2291,,,False
planned_usefulness_mixture,1.0,2.0,4.0,,0.75,0.39297402946845517,0.2868298148525528,0.2862010172240809,0.08191102226009866,0.14497342797364696,0.13628422669416332,0.19040237465952373,0.07925244058656207,0.13919786483640414,5,5,convex mixture of greedy local and planned usefulness-order speakers,439,,,False
planned_usefulness_mixture,2.0,2.0,3.0,,0.75,0.3933569837952017,0.2868631871398312,0.2862846534523776,0.08195890280234792,0.1459703072467354,0.13698938854874113,0.19300615176764452,0.07927808358960965,0.13868393028896925,5,5,convex mixture of greedy local and planned usefulness-order speakers,1357,,,False
planned_usefulness_mixture,4.0,0.5,1.5,,0.75,0.39347641035938846,0.36128599799362154,0.2871174923953428,0.08243645443938973,0.14621202418229448,0.1444847561288435,0.13896606882354512,0.14535177879508643,0.14913642076789904,5,5,convex mixture of greedy local and planned usefulness-order speakers,2005,,,False
planned_usefulness_mixture,2.0,0.5,4.0,,0.5,0.3937613464398799,0.36039263111636527,0.2867814267342943,0.08224358671975741,0.14666090794699496,0.14484168065248207,0.1464210400785132,0.13667634945240698,0.15142765242652606,5,5,convex mixture of greedy local and planned usefulness-order speakers,1098,,,False
planned_usefulness_mixture,2.0,0.5,6.0,,0.5,0.39396288148835606,0.359541823993448,0.284223498800855,0.08078299727059964,0.14678535919579894,0.14413193745932293,0.1464210400785132,0.12439336914519811,0.16158140315425748,5,5,convex mixture of greedy local and planned usefulness-order speakers,1104,,,False
planned_usefulness_mixture,2.0,0.5,3.0,,0.5,0.3937758960318089,0.36088459622689695,0.2875502415788834,0.08268514143207421,0.14690613158290877,0.14528201616346634,0.1464210400785132,0.1430250252625866,0.1463999831492992,5,5,convex mixture of greedy local and planned usefulness-order speakers,1092,,,False
planned_usefulness_mixture,3.0,0.5,8.0,,0.75,0.3943451355269794,0.3573278439507146,0.27227054803476053,0.07413125132714884,0.146944026856545,0.13974221403619083,0.13659525967710123,0.09551768318169855,0.18711369924977272,5,5,convex mixture of greedy local and planned usefulness-order speakers,1573,,,False
planned_usefulness_mixture,2.0,0.5,2.0,,0.5,0.39386946861007877,0.36141893492889215,0.2879057506331506,0.0828897212476379,0.14735949679400998,0.1457771340293869,0.14641731962572174,0.14950193832115877,0.14141214414128023,5,5,convex mixture of greedy local and planned usefulness-order speakers,1086,,,False
greedy_incremental_stop,1.5,2.0,,,,0.39393562574295177,0.28679308258623826,0.28666802030719507,0.0821785538668464,0.1474722734582558,0.13833428407629536,0.19670330574869344,0.08138727459375608,0.1369122718864365,2,2,current local first-word choice with continuation/stop competition,858,,,False
